x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,0,4,0.1,0.5,0.2,0.5,0.8,0.1,1,0.5,0.2,0.1,0,85262.3,1.6,0.2
0,1,8,0.1,0.8,0.5,0.5,1.5,0.1,1.5,1.8,0.3,0.8,0.1,165936.5,3.7,0.4
0,2,11,0.2,1.1,0.7,0.6,2.1,0.1,2.1,2.4,0.4,1.1,0.2,228162.7,5.1,0.5
0,3,9,0.2,0.8,0.6,0.5,1.7,0.1,1.7,2,0.3,0.9,0.2,186678.6,4.2,0.4
0,6,22,0.8,1,1,4.3,3.5,0.6,3.3,3.9,1.4,1.4,0.8,496889.7,7.5,0.6
0,7,55,0,5,9,3,21,1,3,3,6,0,4,1394644,14,0
0,8,14,0.5,0.6,0.6,2.7,2.3,0.4,2.1,2.5,0.9,0.9,0.5,316202.5,4.8,0.4
0,12,2,0.1,0.2,0.1,0.3,0.3,0.1,0.5,0.2,0.2,0,0,41390.7,0.7,0
0,14,6,0.2,0.6,0.3,1.1,0.9,0.2,1.6,0.6,0.5,0,0,124172.1,2,0.1
0,15,2,0.1,0.2,0.1,0.3,0.3,0.1,0.5,0.2,0.2,0,0,41390.7,0.7,0
0,16,6,0.2,0.7,0.3,0.9,1,0.2,1.5,0.5,0.3,0.4,0,138914.4,2.5,0.2
0,17,7,0.2,0.8,0.4,1.1,1.1,0.2,1.7,0.6,0.3,0.5,0.1,162066.8,2.9,0.2
0,18,6,0.2,0.7,0.3,0.9,1,0.2,1.5,0.5,0.3,0.4,0,138914.4,2.5,0.2
0,19,5,0.1,0.6,0.3,0.8,0.8,0.2,1.2,0.4,0.2,0.4,0,115762,2.1,0.1
0,25,27,1.5,4.7,1.2,4.7,7.4,0.4,1.6,3.5,1.6,0,0.4,561935.8,8.6,0.8
0,26,5,0.1,0.8,0.3,0.6,1.4,0.1,0.4,0.5,0.6,0.1,0.1,100741.8,1.7,0.3
0,54,19,1.5,2.3,1.1,3,3.8,0.8,1.9,1.9,1.9,0.8,0,288122,6.5,2.3
0,72,6,0.2,0.7,0,0.8,1.5,0.2,1,1.1,0.3,0,0.2,130959.5,2.7,0.3
