x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,13,5,0.3,0.2,0.1,1.4,0.8,0.2,0.8,0.6,0.4,0.2,0,112751.2,2.3,0.2
0,14,12,0.7,0.7,0,1.4,2.1,0.3,2.5,2.1,0.4,1.1,0.7,340724.5,5.3,0.7
0,15,2,0.1,0.1,0,0.2,0.3,0.1,0.4,0.4,0.1,0.2,0.1,56787.4,0.9,0.1
0,18,2,0.1,0.1,0,0.2,0.3,0.1,0.4,0.4,0.1,0.2,0.1,56787.4,0.9,0.1
0,19,44.5,2,3,1,11,12,0.5,7,6,0,2,0,1160847.8,25,2
0,20,12,0.5,0.6,0.5,1.5,2.1,0.2,1.9,2.4,0.5,1.5,0.3,307757.3,5.5,0.5
0,23,9,0.4,0.5,0.4,1.1,1.6,0.1,1.4,1.8,0.4,1.1,0.2,230818,4.1,0.4
0,33,2,0.1,0,0.1,0.4,0.1,0,0.5,0.5,0,0.3,0,51185.3,1.1,0.1
0,34,30,1.1,2,0.8,5.1,8.1,0.8,4.8,3.1,2.2,0.6,1.4,687581.9,11.8,1.1
0,35,31.5,3,2,3,7,6,2.5,3,2,3,0,0,640002,11,2
0,36,1,0,0.1,0,0.2,0.3,0,0.2,0.1,0.1,0,0,22919.4,0.4,0
0,39,5,0.2,0.3,0.1,0.9,1.4,0.1,0.8,0.5,0.4,0.1,0.2,114597,2,0.2
0,43,1,0,0.1,0,0.2,0.3,0,0.2,0.1,0.1,0,0,22919.4,0.4,0
0,50,9,0.6,0.9,0.2,1.6,2.1,0.2,0.7,0.7,0.7,1,0.3,218350.3,3.2,0.1
0,51,28,3,0,1,7,2,2,5,3,2,3,0,802669.8,11,0
0,52,29,2,2,3,6,5,1,2,5,1,1,1,519067.3,12,0
0,53,27,1,0,0,6,5,1,5,4,3,1,1,572385.2,14,3
0,54,22,0.8,2.5,1.3,2.1,5.1,0.4,3,4.7,0.4,0.8,0.9,568622.9,8.5,0
0,61,4,0.1,0.4,0.4,0.3,0.9,0.1,0.7,0.5,0.3,0.1,0.2,88161.3,1.3,0
0,62,26,0.6,2.8,2.5,1.9,5.7,0.6,4.7,3.1,1.9,0.6,1.6,573048.8,8.1,0.3
0,69,9,0.5,1.3,0.1,1.7,1.6,0.4,1.4,1.1,0.6,0.2,0.1,209074.4,3.6,0.3
0,70,1,0.1,0.1,0,0.2,0.2,0,0.2,0.1,0.1,0,0,23230.5,0.4,0
0,81,4,0,0.2,0.2,0.5,1.2,0.1,0.5,0.8,0.2,0.1,0.2,93935.7,1.8,0.1
0,96,6,0.9,0.4,0.1,1.7,1.2,0.4,0.4,0.4,0.1,0.4,0,124490.9,2.3,0.3
0,103,5,0.7,0.3,0.1,1.4,1,0.3,0.4,0.3,0.1,0.4,0,103742.4,2,0.3
0,107,2,0,0.1,0.2,0.3,0.5,0,0.4,0.2,0.1,0,0.2,43670,0.8,0
0,115,2,0,0,0.1,0.1,0.7,0,0.5,0.4,0.1,0,0.1,57186.2,1,0.1
0,117,3,0,0,0.2,0.2,1.1,0,0.7,0.5,0.1,0,0.2,85779.4,1.4,0.1
0,119,1,0,0,0,0.1,0.2,0,0.3,0.2,0,0.1,0.1,24533.6,0.5,0
0,121,4,0.1,0.1,0.2,0.4,0.7,0,1.3,0.7,0.1,0.2,0.2,98134.3,1.9,0.1
