x,y,dlt,tcd
0,0,,35
0,1,,35
0,2,,15
0,3,,8
0,5,,8
0,6,1,16
0,7,,18
0,8,1,25
0,9,,30
0,10,,54
0,13,1,49
0,14,,31
0,15,1,27
0,16,,26
0,17,1,32
0,18,,32
0,19,1,66
0,20,1,65
0,21,,64
0,23,,25
0,24,,1
0,25,,18
0,39,,31
0,61,,21
0,62,,4
0,69,,12
0,70,,21
0,74,,6
0,75,,47
0,76,,7
0,87,,27
0,101,,41
0,102,,23
0,103,,11
0,104,,11
0,106,,3
0,107,,30
0,108,1,49
0,111,1,24
0,112,1,75
0,113,,16
0,117,,3
0,118,,5
0,122,,5
0,123,,22
0,125,,22
0,126,1,51
0,127,,78
1,0,,58
1,1,1,74
1,2,1,48
1,3,,4
1,5,,7
1,6,,49
1,7,,64
1,8,1,28
1,9,,6
1,10,,12
1,13,,10
1,14,,49
1,16,,38
1,17,,5
1,18,1,79
1,19,1,74
1,20,1,47
1,21,1,69
1,22,,5
1,23,,27
1,25,,9
1,32,,20
1,33,,17
1,37,,23
1,45,,5
1,46,,1
1,48,,32
1,49,,34
1,50,,3
1,51,,2
1,53,,13
1,54,,23
1,74,,6
1,75,,31
1,76,,5
1,87,,14
1,90,,5
1,91,,26
1,93,,6
1,94,,1
1,101,,14
1,102,,21
1,103,,6
1,104,,6
1,105,,20
1,106,,15
1,107,,21
1,108,,46
1,109,1,13
1,110,1,48
1,111,,50
1,112,,22
1,114,,23
1,115,,11
1,117,,2
1,118,,3
1,122,,2
1,123,,12
1,124,,12
1,125,,12
1,126,,57
1,127,,25
2,0,,12
2,1,,64
2,2,,39
2,3,,9
2,5,,7
2,6,1,41
2,7,,17
2,8,1,17
2,9,,34
2,10,,9
2,11,1,21
2,12,,8
2,13,1,21
2,14,1,59
2,15,,26
2,16,,39
2,17,1,41
2,18,1,57
2,19,1,58
2,20,1,59
2,21,1,83
2,22,,64
2,23,,3
2,26,,18
2,28,,30
2,29,,18
2,34,,15
2,35,,29
2,45,,18
2,46,,3
2,48,,13
2,49,,11
2,50,,12
2,51,,6
2,53,,21
2,71,,41
2,72,,44
2,76,,18
2,87,,22
2,88,,1
2,89,,29
2,90,,15
2,92,,9
2,93,1,47
2,94,,8
2,100,,17
2,101,,21
2,102,,12
2,104,,2
2,105,,44
2,106,,20
2,107,,35
2,108,,53
2,109,,47
2,110,1,89
2,111,,56
2,112,,26
2,113,1,
2,120,,1
2,121,,17
2,124,,27
2,125,,19
2,126,,19
2,127,,11
3,0,,20
3,1,,41
3,2,1,64
3,3,,24
3,5,,3
3,6,,40
3,7,,22
3,8,1,20
3,9,1,11
3,10,1,21
3,11,1,25
3,12,1,29
3,13,1,75
3,14,1,78
3,15,1,80
3,16,1,75
3,17,1,52
3,18,1,85
3,19,1,40
3,20,1,44
3,21,,73
3,22,,37
3,23,,1
3,26,,41
3,27,,35
3,28,,59
3,29,,5
3,30,,41
3,32,,33
3,34,1,4
3,35,,34
3,36,,10
3,37,,3
3,47,,28
3,48,,4
3,49,,3
3,53,,6
3,55,,5
3,56,,5
3,60,,26
3,71,,12
3,72,,13
3,87,,6
3,89,,8
3,90,,4
3,92,,55
3,93,1,72
3,94,1,13
3,95,,21
3,100,,5
3,101,,3
3,102,,3
3,105,1,17
3,106,,8
3,107,,5
3,108,,51
3,109,1,
3,110,1,27
3,111,1,32
3,112,1,33
3,113,,29
3,114,,7
3,117,,14
3,118,,25
3,121,,23
3,122,,11
3,124,,15
3,125,,22
3,126,,8
3,127,,44
4,1,,25
4,2,,20
4,3,,19
4,4,,21
4,5,1,41
4,6,,39
4,7,,31
4,8,1,59
4,9,1,15
4,10,1,36
4,11,1,38
4,12,1,41
4,13,1,86
4,14,1,82
4,15,1,83
4,16,1,83
4,17,1,81
4,18,1,57
4,19,1,91
4,20,1,86
4,21,,33
4,26,,3
4,27,,17
4,28,,23
4,30,,33
4,36,1,33
4,37,,9
4,43,,21
4,44,,8
4,48,,14
4,49,,12
4,55,,35
4,56,,10
4,63,,26
4,64,,1
4,90,,33
4,93,,18
4,94,,13
4,95,1,40
4,105,1,13
4,106,,9
4,107,,23
4,108,,42
4,109,,19
4,110,,26
4,111,1,24
4,112,1,92
4,113,1,80
4,114,,14
4,123,,23
4,124,,8
4,125,,14
4,126,,7
4,127,,30
5,0,,14
5,1,,38
5,2,,30
5,3,,8
5,4,,30
5,5,,27
5,6,1,57
5,7,1,67
5,8,1,46
5,9,,39
5,10,,19
5,11,,38
5,12,1,79
5,13,1,70
5,14,1,75
5,15,1,77
5,16,1,83
5,17,1,83
5,18,1,70
5,19,1,83
5,20,1,53
5,21,1,20
5,23,,6
5,24,,7
5,25,,33
5,26,,57
5,27,,10
5,28,,32
5,29,,36
5,30,,16
5,31,,18
5,36,,2
5,38,,30
5,39,,44
5,43,,2
5,44,,1
5,46,,14
5,47,,21
5,48,,2
5,49,,5
5,50,,51
5,51,,10
5,54,,29
5,55,,5
5,63,,3
5,71,,27
5,72,,80
5,90,,4
5,91,,27
5,92,,10
5,94,,12
5,95,,16
5,96,,2
5,97,,10
5,101,,8
5,102,,15
5,105,,1
5,106,,1
5,107,,2
5,108,,27
5,109,,38
5,110,,33
5,111,1,36
5,112,1,91
5,113,1,78
5,114,,39
5,123,,2
5,124,,1
5,125,,2
5,126,,8
5,127,,13
6,0,,17
6,2,,22
6,3,,11
6,4,,1
6,5,1,27
6,6,1,61
6,7,1,69
6,8,,9
6,10,,28
6,11,,56
6,12,1,41
6,13,1,70
6,14,1,79
6,15,1,85
6,16,1,83
6,17,1,86
6,18,1,75
6,19,1,84
6,20,1,55
6,21,1,75
6,22,,56
6,23,,48
6,24,,10
6,25,,12
6,26,,8
6,27,,37
6,28,1,45
6,29,,40
6,32,,1
6,37,,1
6,39,1,68
6,40,,18
6,44,,36
6,46,,51
6,55,,15
6,56,,17
6,71,,9
6,72,,56
6,83,,21
6,96,,63
6,97,,32
6,98,,32
6,101,,9
6,102,,17
6,104,,1
6,105,,30
6,106,,1
6,109,,11
6,110,,11
6,111,,12
6,112,,56
6,113,1,84
6,114,,50
6,124,,8
6,125,,19
6,126,,9
6,127,,12
7,0,,10
7,1,,9
7,2,,11
7,3,1,9
7,4,1,52
7,5,1,11
7,6,,16
7,7,,10
7,8,,28
7,10,,29
7,11,,14
7,12,1,55
7,13,1,81
7,14,1,79
7,15,1,52
7,16,1,83
7,17,1,83
7,18,1,59
7,19,1,40
7,20,1,68
7,21,1,73
7,22,1,89
7,23,,38
7,24,,50
7,26,,6
7,27,,53
7,28,,25
7,29,,39
7,32,,32
7,37,,33
7,38,,15
7,39,1,57
7,40,,36
7,46,,12
7,47,,28
7,50,,14
7,51,,7
7,53,,7
7,54,,14
7,94,,8
7,95,,12
7,97,,39
7,98,,49
7,99,,14
7,101,,23
7,105,1,4
7,106,,21
7,108,,10
7,109,,46
7,110,1,4
7,112,,12
7,113,,10
7,125,,23
7,126,,4
7,127,,26
8,0,,46
8,1,,6
8,2,,8
8,3,,6
8,4,,47
8,5,,41
8,6,1,44
8,7,1,68
8,8,1,74
8,9,,4
8,10,,10
8,11,,37
8,12,,8
8,13,,48
8,14,,74
8,15,1,77
8,16,1,86
8,17,1,87
8,18,1,88
8,19,1,90
8,20,1,72
8,21,1,81
8,22,,70
8,23,1,51
8,25,,6
8,28,,5
8,29,1,17
8,30,,1
8,38,,11
8,39,,1
8,40,,53
8,41,,6
8,47,,7
8,50,,10
8,51,,5
8,62,,14
8,63,,19
8,79,,11
8,85,,1
8,86,,34
8,87,,3
8,92,,1
8,93,,8
8,94,,1
8,97,,1
8,98,1,12
8,99,1,11
8,100,,3
8,101,,16
8,103,,27
8,105,,3
8,107,,4
8,108,,45
8,109,,5
8,110,,3
8,111,,43
8,112,,1
8,117,,2
8,118,,3
8,122,,6
8,123,,53
8,124,,8
9,0,,52
9,1,,21
9,5,,8
9,6,,37
9,7,1,73
9,8,1,76
9,9,,22
9,10,1,31
9,11,,17
9,13,,22
9,14,,4
9,15,1,53
9,16,1,90
9,17,1,87
9,18,1,88
9,19,1,59
9,20,,44
9,21,1,70
9,22,,50
9,23,1,43
9,24,1,35
9,25,,73
9,26,,24
9,29,,51
9,30,,9
9,37,,6
9,38,,11
9,40,,30
9,41,1,67
9,42,,33
9,47,,19
9,54,,20
9,55,,2
9,63,,24
9,64,,1
9,78,,16
9,85,,6
9,86,,10
9,92,,8
9,93,,43
9,94,,4
9,98,1,14
9,99,1,12
9,100,1,19
9,107,1,44
9,108,1,79
9,109,1,52
9,110,,47
9,111,,44
9,113,1,2
9,114,,20
9,116,,5
9,117,,10
9,118,,15
9,121,,12
9,122,,8
9,124,,19
10,0,,23
10,1,,22
10,2,1,36
10,3,,47
10,4,,22
10,5,1,21
10,6,1,58
10,7,1,46
10,8,1,75
10,9,,25
10,10,,17
10,11,,41
10,12,1,45
10,13,,9
10,14,,16
10,15,1,31
10,16,1,43
10,17,,82
10,18,1,50
10,19,,36
10,21,1,72
10,22,1,71
10,23,1,29
10,24,1,79
10,25,2,77
10,26,,67
