x,y,val
2,13,4467
13,15,1626
6,15,3878
11,10,2768
15,12,1158
12,3,2916
1,1,3649
8,11,21127
1,5,4847
10,8,2787
1,7,8486
5,7,4703
0,9,3896
1,2,1990
12,2,2940
7,7,2816
11,9,8450
12,8,1332
0,7,18857
14,1,1806
14,5,2126
0,0,9917
9,14,2279
4,12,2083
3,11,2473
4,7,2364
4,10,5890
12,4,2064
15,2,1460
6,5,1864
4,9,2309
12,14,3916
0,2,4164
0,8,9291
8,9,7359
3,1,5362
2,12,4759
4,6,3800
10,1,5753
3,15,2429
10,4,1745
0,15,1471
13,4,2024
7,0,1245
2,11,2925
6,12,5603
7,8,4379
11,12,1639
13,7,1704
4,2,2811
5,14,2583
11,3,4872
5,2,1884
8,3,2143
8,6,1925
8,4,1553
0,1,3232
5,8,7237
15,9,1516
13,8,311
10,0,3331
14,14,2065
2,8,3312
2,14,18653
15,8,10130
5,11,6194
13,5,2485
8,10,4095
9,5,1046
3,7,2564
5,9,16866
15,1,973
12,6,1225
14,7,2232
14,10,845
1,6,7823
13,0,6491
3,14,3087
2,1,3169
11,14,7072
5,1,2319
13,12,1806
9,13,6332
14,6,1525
7,6,1630
9,3,1661
3,2,3238
6,4,1715
7,15,5098
6,2,1661
12,12,543
14,3,2111
9,4,884
15,5,2777
6,8,13535
9,6,812
5,12,2051
12,0,151443
9,2,1526
2,3,1572
8,14,4899
9,15,4581
12,11,1368
12,1,13186
14,9,4288
4,11,2911
15,0,1411
11,7,1319
4,5,2673
8,5,2482
5,4,5525
10,11,3229
3,4,3715
9,8,1731
12,9,1360
6,1,5287
9,11,1644
10,15,2954
14,15,888
5,6,2802
10,13,1203
0,5,2622
1,3,1126
0,14,4100
8,0,3810
0,6,5312
2,9,1732
7,9,7793
6,13,1484
6,9,107185
13,11,1349
4,3,6678
6,7,3870
4,4,3563
13,1,8281
9,9,1498
14,0,4984
8,13,6478
2,2,2707
0,3,1867
8,1,5249
11,5,677
3,13,2552
10,9,1485
13,6,1305
10,5,1701
13,9,1001
1,15,1969
8,12,10679
10,10,2092
5,15,2470
10,12,1620
8,7,4412
14,4,7290
0,10,3245
8,15,4156
13,2,2479
14,2,2759
1,14,1938
2,7,4663
2,0,4390
12,15,4009
0,4,2224
1,12,2799
9,1,13849
6,0,2697
1,4,1312
1,9,3446
7,14,1765
11,2,3684
10,2,1988
2,5,3313
0,12,5619
15,7,2505
8,2,2146
5,0,9546
7,5,1117
14,11,4456
5,5,1990
11,8,1176
1,13,2979
2,6,5988
5,13,2136
13,10,629
2,15,4707
6,3,1474
15,4,1825
11,1,7192
2,4,3511
9,12,1815
3,8,3839
10,6,1369
3,6,2619
4,1,4336
10,14,3951
11,6,850
9,7,3075
11,4,3262
12,10,756
11,11,2307
3,9,2819
7,3,1813
13,3,3799
4,14,8135
7,12,7811
13,13,2719
3,0,8822
3,12,1496
12,5,727
6,10,22012
6,11,5775
11,15,3887
14,13,1069
7,1,4598
15,6,2674
0,13,13694
7,4,1729
15,3,2724
15,15,3543
0,11,2444
1,0,6889
15,14,2488
6,6,1246
9,0,3779
10,3,1843
13,14,1115
15,11,4747
4,13,1644
12,13,2119
14,12,3424
3,10,2040
7,13,2534
5,3,1832
14,8,744
1,10,16643
11,13,1165
6,14,4627
3,3,3091
7,2,2809
4,8,4825
12,7,788
7,10,5074
9,10,1843
4,0,6344
10,7,5097
4,15,3051
5,10,14147
2,10,2485
3,5,1836
7,11,18301
1,11,5738
11,0,30998
15,13,1135
15,10,1470
1,8,14509
8,8,4057
