x,y,val
1,38,126
23,4,867
15,18,37
6,23,775
25,5,815
11,9,280
8,25,93
19,12,1099
3,4,694
10,20,139
3,22,64
13,21,652
11,17,12
12,15,1530
13,20,225
14,1,219
3,20,95
16,6,269
4,30,54
0,32,181
5,15,632
17,20,41
20,14,59
5,31,103
3,32,12
15,5,351
8,6,817
0,8,105
17,11,38
12,9,557
9,35,39
8,1,184
21,7,2810
19,1,132
1,1,148
5,39,150
11,18,150
8,4,1087
2,37,86
2,45,137
5,14,302
4,13,607
24,7,194
26,2,197
26,10,60
8,26,103
9,6,6704
21,12,8
9,13,9
0,52,34
10,17,11
13,18,17
2,21,58
0,44,26
2,13,305
3,33,13
19,6,193
21,2,339
15,8,84
16,21,56
9,22,46
22,7,195
12,14,354
11,30,16
20,9,199
3,8,1235
4,9,194
10,38,2
16,13,209
14,9,55
14,19,21
17,4,1571
1,35,47
14,2,173
1,15,47
7,25,1627
12,21,181
17,14,163
20,10,118
22,11,11
21,13,101
2,51,90
8,37,49
12,11,84
7,34,69
17,5,259
2,36,34
9,26,86
3,40,201
12,13,44
3,38,122
8,5,6231
0,15,96
4,10,224
5,24,107
19,3,500
11,11,151
14,24,117
20,8,83
6,30,68
4,0,56
5,16,136
14,21,3989
22,3,2086
21,6,749
24,2,684
10,1,1393
9,24,64
25,11,32
0,25,11
27,9,37
0,33,62
11,21,75
11,10,399
2,4,812
5,36,15
7,7,1494
4,17,66
10,0,1118
1,10,160
13,27,13
7,13,83
10,26,60
12,16,20
7,32,12
10,5,510
1,24,26
4,21,248
7,39,282
20,6,4545
21,3,1260
19,13,8079
5,46,1
1,30,71
23,1,205
8,33,27
18,21,11
11,28,16
10,12,1062
6,6,216
18,1,146
11,0,475
25,12,13
0,35,15
13,26,21
5,20,3638
2,25,8
11,13,39
16,10,224
6,2,936
10,19,288
12,23,54
1,18,90
0,29,8
3,23,10
23,6,59
19,15,5
21,4,4227
13,2,136
9,7,633
7,30,15
18,20,1
23,13,9
10,23,24
1,2,93
5,4,1200
18,11,42
13,19,36
11,6,1398
2,3,386
24,4,138
4,16,74
14,5,368
27,3,13
25,0,290
6,19,483
0,34,32
9,9,279
6,1,407
7,12,259
18,19,4
2,33,200
17,1,133
4,24,54
6,33,35
3,0,1468
2,30,34
3,29,49
15,9,243
4,32,84
17,6,409
2,40,82
20,4,5819
11,15,199
18,7,438
8,0,278
22,10,61
26,9,91
6,42,181
4,43,134
5,42,326
2,18,652
9,8,1118
15,10,186
25,4,103
3,19,64
1,44,19
20,7,1389
6,45,6
3,21,83
8,40,105
2,38,97
2,2,174
1,14,97
9,36,18
5,5,116
0,3,186
14,10,46
9,23,36
19,9,70
16,12,79
3,36,23
25,6,307
4,28,125
15,0,164
4,11,2336
6,9,880
7,0,192
4,19,371
6,27,29
2,19,11
15,11,2805
13,10,44
4,3,190
15,13,37
20,13,162
7,31,53
0,39,17
7,18,128
7,21,226
4,47,13
8,34,29
19,7,258
2,41,19
24,8,81
1,7,350
0,43,70
6,34,166
17,16,14
3,25,43
7,8,883
10,36,2
25,8,146
13,17,1
7,38,130
2,34,42
15,20,59
8,14,4
12,12,26
12,5,284
3,7,1565
21,9,1912
10,6,542
12,6,431
7,6,424
21,0,243
13,13,425
1,36,25
17,9,267
26,6,204
11,4,1099
3,24,23
2,32,41
5,25,28
15,14,252
4,5,353
8,41,88
11,3,237
0,14,152
13,3,57
0,42,129
7,37,110
14,3,203
10,3,285
3,10,116
5,2,294
1,11,405
5,29,21
6,37,51
13,24,68
6,14,152
12,20,43
2,5,176
17,10,236
2,53,20
9,25,74
9,29,38
23,9,117
18,6,786
5,43,423
4,14,268
23,12,4
10,13,20
5,40,138
15,1,1940
9,39,49
6,12,643
2,43,83
3,26,1886
10,34,10
7,10,264
11,39,1
4,23,42
5,17,57
8,23,43
8,17,38
11,5,291
5,7,178
10,32,196
26,1,99
9,19,2347
13,7,1247
22,2,278
3,2,171
1,6,1134
24,12,10
16,0,34
2,35,60
3,18,452
5,23,112
1,31,79
17,17,11
24,0,3742
14,22,85
26,4,148
17,8,164
22,12,8
1,41,93
12,25,27
0,17,22
25,10,16
22,6,247
19,16,5
14,17,16
0,40,87
5,34,206
9,27,178
18,16,9
23,10,18
16,5,5668
24,9,96
6,40,10295
13,16,50
3,14,367
5,8,463
10,28,89
1,9,53
10,4,67
2,1,205
5,1,1880
21,8,448
3,35,263
