x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,9,1,0,0.1,0,0.1,0.1,0,0.2,0.2,0.2,0.1,0,21410.1,0.5,0
0,17,2,0,0.1,0.2,0.2,0.5,0,0.5,0.3,0,0.2,0,44705.2,1.1,0.2
0,52,22,1.9,0.8,1.1,5.1,2.9,0.2,2.7,3.8,1.6,1.3,0.6,529714.4,8.8,0.6
0,53,3,0.3,0.1,0.1,0.7,0.4,0,0.4,0.5,0.2,0.2,0.1,72233.8,1.2,0.1
0,92,8.5,0.5,0.7,0.8,1.3,1.3,0.4,1.3,1.3,0.3,0.3,0.3,180554.2,4,0.3
0,93,5,0.3,0.4,0.5,0.8,0.8,0.2,0.8,0.8,0.1,0.1,0.2,106208.3,2.3,0.2
1,4,1,0,0.1,0,0.1,0.1,0,0.2,0.2,0.2,0.1,0,21410.1,0.5,0
1,5,4,0.2,0.1,0.1,0.5,0.7,0,0.8,1,0,0.6,0,77711.5,2.3,0.2
1,13,17,0,0.4,1.3,1.8,4.4,0.4,3.9,2.6,0.4,1.8,0,379993.9,9.6,1.7
1,14,14,0,0.4,1.1,1.4,3.6,0.4,3.2,2.1,0.4,1.4,0,312936.2,7.9,1.4
1,79,8.5,0.2,1.1,0.2,1.5,2.2,0.1,0.9,1.3,0.5,0,0.5,174283.4,3.1,0.4
1,80,2,0.2,0,0.2,0.6,0.3,0.1,0.1,0.2,0.1,0.2,0,38113.6,0.8,0.1
1,92,5,0.3,0.4,0.5,0.8,0.8,0.2,0.8,0.8,0.1,0.1,0.2,106208.3,2.3,0.2
1,93,8.5,0.5,0.7,0.8,1.3,1.3,0.4,1.3,1.3,0.3,0.3,0.3,180554.2,4,0.3
1,95,3,0,0.4,0,0.6,1.3,0.1,0.2,0.1,0.2,0.1,0,61614.2,1.5,0.5
2,4,27,3,0,0,7,3,1,5,4,2,2,0,520067.4,13,1
2,5,9,0.4,0.3,0.3,1,1.6,0,1.8,2.3,0,1.3,0,174850.9,5.2,0.5
2,6,7.5,0.3,0.2,0.2,0.9,1.3,0,1.5,2,0,1.1,0,145709.1,4.3,0.4
2,18,2,0,0.1,0.2,0.2,0.5,0,0.5,0.3,0,0.2,0,44705.2,1.1,0.2
2,122,1,0,0.1,0,0.1,0.2,0,0.2,0.3,0,0.1,0,23243.2,0.5,0.1
3,5,25,0,1,0,1,7,0,5,6,0,4,1,442567.3,16,4
3,24,16.5,1.9,0,0.8,5,2.1,0.4,2.5,0.8,2.1,0.9,0,327580.8,6.7,3.3
3,122,15,0,2.2,0.4,0.7,2.9,0,2.9,4.8,0.4,0.7,0,348648.3,7,1.8
3,123,11,0,1.6,0.3,0.5,2.1,0,2.2,3.5,0.3,0.5,0,255675.4,5.1,1.3
4,5,3,0.1,0.1,0.1,0.4,0.5,0,0.6,0.8,0,0.4,0,58283.6,1.7,0.2
4,6,11,0.5,0.3,0.3,1.3,1.9,0,2.2,2.9,0,1.6,0,213706.7,6.4,0.6
4,73,3,0.1,0.4,0.1,0.5,0.8,0,0.3,0.4,0.2,0,0.2,61511.8,1.1,0.1
4,122,7,0,1,0.2,0.3,1.4,0,1.4,2.2,0.2,0.3,0,162702.5,3.2,0.9
4,123,7,0,1,0.2,0.3,1.4,0,1.4,2.2,0.2,0.3,0,162702.5,3.2,0.9
5,4,28,0,1.9,0,3.7,3.7,0.9,4.7,6.5,4.7,1.9,0,599482.1,13.1,0
5,57,3,0.3,0.1,0.1,0.7,0.4,0,0.4,0.5,0.2,0.2,0.1,72233.8,1.2,0.1
5,73,28,0.6,3.6,0.6,4.8,7.3,0.3,3,4.2,1.8,0,1.8,574110.1,10.2,1.2
5,74,7,0.1,0.9,0.1,1.2,1.8,0.1,0.8,1.1,0.4,0,0.5,143527.5,2.6,0.3
5,98,2,0,0.2,0,0.4,0.8,0.1,0.2,0.1,0.1,0.1,0,41076.1,1,0.3
5,99,21,0,2.4,0,4.1,8.9,0.8,1.6,0.8,1.6,0.8,0,431299.3,10.5,3.2
6,3,3,0,0.1,0.1,0.1,0.7,0,1.1,0.8,0,0.1,0,60967.1,1.8,0.3
6,4,5,0,0.1,0.2,0.2,1.1,0,1.9,1.3,0,0.2,0,101611.8,3.1,0.5
6,5,1,0,0,0,0,0.2,0,0.4,0.3,0,0.1,0,20322.4,0.6,0.1
6,42,1,0.1,0.1,0.1,0.1,0.3,0,0,0.1,0.1,0.1,0,17846.4,0.4,0.1
6,58,37,2,4.5,3,7,8,1,4,5,2.5,0,0,842643,13,1
6,59,8,0.4,0.4,0.3,2,1.4,0.3,0.3,2,0.4,0.5,0,196294.7,3.4,0.3
7,3,12,0,0.4,0.4,0.4,2.7,0,4.6,3.1,0,0.4,0,243868.2,7.4,1.2
7,4,8,0,0.2,0.2,0.3,1.8,0,3.1,2.1,0,0.3,0,162578.8,4.9,0.8
7,35,4,0.5,0,0.2,1.2,0.5,0.1,0.6,0.2,0.5,0.2,0,79413.5,1.6,0.8
7,58,33.5,3,2.5,1,5,10,1,3,2,3,2,1,866480,13,0
7,59,11,0.6,0.5,0.4,2.7,1.9,0.4,0.4,2.7,0.7,0.7,0,269905.2,4.6,0.4
7,60,2,0.1,0.3,0,0.2,0.4,0.1,0.5,0.2,0.1,0,0.1,57537.3,0.8,0
7,82,6,0.4,0.6,0.2,1,1.8,0.2,0.2,1,0.4,0.2,0,135175.6,2.6,0.2
7,83,11,0.7,1.1,0.4,1.8,3.3,0.4,0.4,1.8,0.7,0.4,0,247822,4.8,0.4
7,97,4,0.1,0.1,0.4,0.4,0.9,0,0.6,1.1,0.4,0,0,98748.8,1.6,0
7,98,4,0.1,0.1,0.4,0.4,0.9,0,0.6,1.1,0.4,0,0,98748.8,1.6,0
8,0,1,0,0,0,0,0.2,0,0.4,0.3,0,0.1,0,20322.4,0.6,0.1
8,1,1,0,0,0,0,0.2,0,0.4,0.3,0,0.1,0,20322.4,0.6,0.1
8,35,5,0.6,0,0.2,1.5,0.6,0.1,0.8,0.3,0.6,0.3,0,99266.9,2,1
8,58,15,0.8,0.7,0.6,3.7,2.6,0.6,0.6,3.7,0.8,0.9,0,368052.5,6.3,0.6
8,59,18.5,1,0.9,0.7,4.6,3.2,0.7,0.7,4.6,1,1.1,0,453931.4,7.8,0.7
8,60,2,0.1,0.3,0,0.2,0.4,0.1,0.5,0.2,0.1,0,0.1,57537.3,0.8,0
8,75,9,0.5,1.5,0,1,1.9,0.2,2.2,1,0.5,0,0.2,258917.7,3.4,0
8,82,8,0.5,0.8,0.3,1.3,2.4,0.3,0.3,1.3,0.5,0.3,0,180234.2,3.5,0.3
8,83,4,0.3,0.4,0.1,0.7,1.2,0.1,0.1,0.7,0.3,0.1,0,90117.1,1.7,0.1
8,101,8,0.3,1.3,0.3,1.6,2.1,0.1,0.5,0.5,0.9,0.3,0.1,165577,3,0.3
8,102,13.5,0.5,2.2,0.5,2.7,3.5,0.1,0.8,0.8,1.6,0.5,0.3,279411.2,5.1,0.5
9,22,4,0.5,0,0.2,1.2,0.5,0.1,0.6,0.2,0.5,0.2,0,79413.5,1.6,0.8
9,24,4,0.5,0,0.2,1.2,0.5,0.1,0.6,0.2,0.5,0.2,0,79413.5,1.6,0.8
9,74,3,0.2,0.5,0,0.3,0.6,0.1,0.7,0.3,0.2,0,0.1,86305.9,1.1,0
9,75,39.5,2,3,1,13,4,2.5,5,3,4,2,0,921579.8,18,1
9,76,2,0.1,0.3,0,0.2,0.4,0.1,0.5,0.2,0.1,0,0.1,57537.3,0.8,0
9,82,1,0.1,0.1,0,0.2,0.3,0,0,0.2,0.1,0,0,22529.3,0.4,0
9,101,4,0.2,0.6,0.2,0.8,1,0,0.2,0.2,0.5,0.2,0.1,82788.5,1.5,0.2
9,102,25,1,4,1,4.9,6.4,0.2,1.5,1.5,3,1,0.5,517428.2,9.4,1
