x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,122,2,0,0.5,0.2,0.5,0,0,1
0,123,81,5,11.3,5.3,18.9,0,0,6
0,124,87,2,17.2,10,6.8,0,0,2
0,126,4,0,0.2,0.4,0.8,0,0,2
1,121,3,0,0.3,0.8,0.5,0,0,1
1,122,6,0,1.4,0.6,1.5,0,0,2
1,125,2,0,0.1,0.2,0.4,0,0,1
2,119,2,0.2,0.6,0.2,0.1,0,0,1
2,120,3,0,0.3,0.8,0.5,0,0,1
2,121,45,0.9,5,4,22.1,0,0,3
2,122,15,0,1.3,3.8,2.7,0,0,3
2,125,3,0,0.1,0.4,0.6,0,0,1
3,121,2,0,0.2,0.5,0.3,0,0,1
3,124,4,0,0.2,0.5,0.8,0,0,1
3,126,1,0,0.1,0.1,0.2,0,0,1
4,125,2,0,0.1,0.2,0.4,0,0,1
4,127,1,0,0.1,0.1,0.2,0,0,1
6,127,5,0,0.2,0.7,0.9,0,0,1
14,127,79,7.6,22.8,8.6,8.3,0,0,12
15,127,8,0.7,2.4,0.9,0.6,0,0,1
40,127,1,0,0.1,0.1,0.3,0,0,1
44,125,1,0,0.1,0.1,0.3,0,0,1
44,126,17,0.7,0,5.2,2.2,0,0,3
45,125,337.5,71.8,11.6,8.5,96.8,0,64,3
45,126,730.5,77,84.1,92,121,0,110,7
45,127,23.5,0.3,0,14.8,0.8,0,0,1
46,125,5,0.2,0.3,0.4,1.5,0,0,1
