x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,0,130,62,1,0,0,0,0,0
0,1,63.5,22.5,2.3,0.8,1.5,0,0,1
0,10,4,0.1,1.8,0,0.1,0,0,1
0,11,14,1.3,1,1.3,1.8,0,0,1
0,12,36,2,4,3,9,0,0,0
0,13,6,0.5,0.4,0.6,0.8,0,0,1
0,20,43.5,0,0,12,0,0,5,0
0,21,93,7,19,13,0,0,1,0
0,22,67.5,5,0,23,3,0,0,0
0,24,18,0.6,3.4,4.3,0.3,0,0,1
0,25,6,0.2,1.2,1.4,0.1,0,0,1
0,32,88.5,0,34,0,0,0,0,0
0,33,59,0,12,12,0,1,0,0
0,34,2,0,0.4,0.1,0.2,0,0,1
0,41,5,0,0.8,0.7,0.6,0.1,0,1
0,42,34,0,5.4,4.6,3.9,0.8,0,1
0,43,3,0,0.5,0.4,0.3,0.1,0,1
0,47,12,0,0.3,2.2,4.1,0,0,1
0,48,16,0,0.4,2.9,5.5,0,0,1
0,49,36,3,7,0,7,0,0,0
0,50,60,1,7,4,16,0,0,0
0,51,53,0,25,0,2,0,0,0
0,52,42.5,0,16,0,0,0,0,0
0,59,9,0.1,1.8,0.9,0.7,0,0,1
0,60,47,7,3,5,4,0,0,0
0,61,93.5,5,8,14,8,0,2,0
0,62,48,0,1,0,20,0,0,0
0,66,2,0,0.3,0.1,0.6,0,0,1
0,95,1,0,0.1,0.2,0.1,0,0,1
0,96,3,0,0.2,0.4,0.5,0,0,1
0,112,4,0.1,0.6,0.1,1.1,0,0,1
0,113,3,0.1,0.4,0.1,0.8,0,0,1
0,175,2,0.1,0.3,0.1,0.5,0,0,1
0,176,3,0,0.1,0,1.3,0,0,1
0,182,10,0.4,1.1,0.7,1.6,0,0,1
0,183,8,0.3,0.8,0.6,1.3,0,0,1
0,209,11,0.5,1.2,0.9,1.9,0,0,1
0,219,2,0,0.3,0.1,0.3,0,0,1
0,230,3,0.1,0.4,0.2,0.4,0,0,1
1,0,19,1.4,2.5,1.1,4.3,0,0,1
1,1,232.5,11,4,74,2,0,74,0
1,2,5,1.8,0.2,0,0.1,0,0,1
1,8,4,0.1,1.8,0,0.1,0,0,1
1,12,7,0.6,0.5,0.7,0.9,0,0,1
1,13,5,0.4,0.4,0.5,0.6,0,0,1
1,18,2,0.1,0.2,0.2,0.3,0,0,1
1,20,132.5,3,3,34,0,0,11,0
1,21,123,50,4,3,0,0,0,0
1,22,88,30,8,1,4,0,0,0
1,23,8,0.3,1.5,1.9,0.1,0,0,1
1,24,22,0.7,4.2,5.2,0.4,0,0,1
1,31,8,0,1.7,0.4,0.6,0,0,1
1,32,19,0,4,1,1.5,0,0,1
1,49,72.5,2,7,15,1,0,6,0
1,50,42,3,15,0,2,0,0,0
1,59,5,0.1,1,0.5,0.4,0,0,1
1,60,46,0.7,9.4,4.3,3.6,0,0,1
1,61,36,0,1,1,15,0,0,0
1,62,13,1,0.3,0.4,3,0,0,1
1,151,4,0,0.8,0.2,0.9,0,0,1
1,152,18,0,3.5,0.9,4,0.3,0,1
1,153,5,0,1,0.2,1.1,0.1,0,1
1,154,3,0,0.6,0.1,0.7,0.1,0,1
1,176,10.5,0,0.4,0.2,4.4,0,0,1
1,179,2,0,0.1,0,0.9,0,0,1
1,185,7,0.2,0.8,0.5,1.1,0,0,1
1,186,2,0,0,0.2,0.8,0,0,1
1,203,4,0.2,0.4,0.4,0.7,0,0,1
1,209,2,0.1,0.2,0.2,0.3,0,0,1
2,2,3,1.1,0.1,0,0.1,0,0,1
2,15,11,1,0.8,1,1.5,0,0,1
2,19,3,0.2,0.3,0.3,0.4,0,0,1
2,20,19,1.5,1.5,1.9,2.4,0,0,1
2,21,63.5,9,7,2,9,0,0,0
2,22,63,11,2,4,17,0,0,0
2,23,51,1,5,5,14,0,0,0
2,24,47.5,4,3,5,8,0,0,0
2,35,2,0,0.4,0.1,0.2,0,0,1
