x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,24,5,0.1,0.7,0.3,0.5,1.5,0,1.1,0.4,0.1,0.3,0,120855.4,1
0,79,5,0.7,0.1,0.1,1.3,0.9,0.1,0.3,0.7,0.5,0.3,0,128008.9,1
0,80,3,0.1,0.4,0.1,0.8,0.9,0,0.2,0.1,0.2,0.2,0,70405.3,1
0,103,6,0.1,0.6,0.4,1,1.6,0.1,0.8,0.9,0.3,0.2,0,142142.4,1
0,104,63.5,4,3,5.5,23,11,3,6,4,4,0,0,1712223.8,0
0,106,3,0.1,0.4,0.2,0.7,1.1,0,0.2,0.1,0.2,0,0,68266.9,1
1,104,33,2,3,3,9,3,1,5,5,2,0,0,897779.9,0
2,61,4,0.6,0.1,0.1,1,0.7,0.1,0.3,0.5,0.4,0.2,0,102407.2,1
2,100,2,0,0.2,0.1,0.4,0.5,0,0.3,0.3,0.1,0.1,0,47380.8,1
2,103,1,0,0.1,0.1,0.2,0.3,0,0.1,0.2,0,0,0,23690.4,1
2,104,18,0.4,1.6,1.2,3.1,4.9,0.4,2.3,2.7,0.8,0.6,0,426427.1,1
2,105,10,0.3,1.3,0.8,2.2,3.5,0,0.8,0.3,0.8,0,0,227556.2,1
3,104,24.5,1,2,1,5,5,0,5,3,2.5,0,0,428434.4,0
3,105,6,0.3,0.7,0.4,0.2,2.3,0,0.3,1,0.2,0.6,0,151914,1
4,104,14,0.4,1.9,1.1,3,4.9,0,1.2,0.4,1.1,0,0,318578.7,1
4,105,20,1,2.4,1.5,0.5,7.8,0,1,3.4,0.5,1.9,0,506380.1,1
5,48,5,0.4,0.2,0.3,1.4,1.2,0.1,0.4,0.6,0.4,0,0,149549.6,1
5,49,1,0.1,0,0.1,0.3,0.2,0,0.1,0.1,0.1,0,0,29909.9,1
6,47,2,0.2,0.1,0.1,0.6,0.5,0,0.2,0.2,0.1,0,0,59819.8,1
6,48,4.5,0.3,0.2,0.3,1.3,1.1,0.1,0.4,0.5,0.3,0,0,134594.6,1
6,49,10,0.8,0.5,0.6,2.8,2.4,0.2,0.8,1.2,0.7,0,0,299099.1,1
6,105,6,0.3,0.7,0.4,0.2,2.3,0,0.3,1,0.2,0.6,0,151914,1
7,46,13,1,0.6,0.8,3.6,3.2,0.3,1.1,1.5,0.9,0,0,388828.9,1
7,47,12,0.9,0.6,0.7,3.4,2.9,0.3,1,1.4,0.8,0,0,358919,1
7,48,20,1.5,0.9,1.2,5.6,4.9,0.5,1.6,2.4,1.4,0,0,598198.3,1
7,49,26,2,1,6,7,7,1,1,0,1,0,0,627908.7,0
7,58,1,0,0.1,0,0.2,0.3,0,0,0.2,0.1,0.1,0,24210,1
7,59,2,0,0.2,0.1,0.3,0.6,0,0.1,0.4,0.2,0.1,0,48420,1
7,105,42,7,8,2,12,9,0,2,1,1,0,0,1276248.1,0
7,106,9,0.4,1.1,0.7,0.2,3.5,0,0.5,1.5,0.2,0.9,0,227871,1
8,46,3,0.1,0.2,0.3,0.8,0.5,0.1,0.5,0.2,0.2,0.1,0,95297.5,1
8,47,34,1.3,2.5,3.1,8.8,6.3,1.3,5.7,2.5,1.9,0.6,0,1080038,1
8,48,6,0.2,0.4,0.6,1.6,1.1,0.2,1,0.5,0.3,0.1,0,190594.9,1
8,105,16,0.8,1.6,1,3.2,3.9,0.6,1.5,1.9,1.1,0.4,0,564460.6,1
8,106,19,1,2,1.2,3.8,4.6,0.7,1.7,2.3,1.3,0.4,0,670296.9,1
9,104,2,0.1,0.1,0.1,0.2,0.4,0,0.3,0.5,0.2,0.1,0,43998.3,1
9,105,10,0.5,1,0.6,2,2.5,0.4,0.9,1.2,0.7,0.2,0,352787.8,1
9,106,3,0.1,0.3,0.2,0.6,0.7,0.1,0.3,0.4,0.2,0.1,0,105836.4,1
