x,y,value
0,7,7333
0,8,46313
0,9,72432
0,37,907088
0,38,453544
1,5,7770
1,6,31042
1,7,30168
1,8,43308
1,9,44518
1,36,454370
1,37,908740
2,5,15540
2,6,31080
2,7,7751
2,36,454470
2,37,908940
3,36,127350
3,37,63675
4,5,15246
4,6,7623
4,35,255048
4,36,255428
4,37,127350
5,5,30492
5,6,15246
5,35,127524
5,36,127410
6,4,12692
6,5,25384
7,3,13018
7,4,12855
7,5,12692
7,35,17282
7,36,34564
8,3,26036
8,4,15592
8,5,2574
8,35,17787
8,36,35574
9,4,2574
9,5,1287
9,35,28590
9,36,37160
10,1,13124
10,2,26248
10,35,38888
10,36,19444
11,1,12966
11,2,26014
11,3,6394
11,35,13650
11,36,18448
11,37,9224
12,1,12797
12,2,25676
12,3,12788
12,35,27300
12,36,36896
12,37,18448
13,1,12888
13,2,25776
13,36,10120
13,37,20240
14,1,12948
14,2,25896
14,36,20240
14,37,40480
14,38,8872
15,1,6474
15,2,12948
15,37,35488
15,38,17744
16,37,8882
16,38,17764
17,37,17764
17,38,35750
17,39,18378
17,40,9189
18,38,35972
18,39,36756
18,40,18378
19,38,48112
19,39,24056
20,37,12665
20,38,49386
20,39,12028
21,37,25330
21,38,50660
22,37,52272
22,38,26136
23,37,47850
23,38,23925
24,37,43428
24,38,21714
25,35,22112
25,36,44224
26,35,54072
26,36,38092
27,35,54072
27,36,27036
28,35,52526
28,36,26263
29,34,26472
29,35,52944
29,36,12591
30,34,13236
30,35,26472
47,0,13192
47,1,6596
48,0,6596
48,1,3298
49,6,17907
49,7,35814
49,24,921162
49,25,696313
50,6,35814
50,7,71628
50,24,696609
50,25,934636
51,24,464910
51,25,931098
51,26,467148
52,9,53564
52,10,107128
52,25,536796
52,26,1073592
52,27,536002
53,9,26782
53,10,80585
53,11,107468
53,13,172152
53,14,86076
53,25,268187
53,26,804586
53,27,1072004
54,10,26867
54,11,53734
54,13,906928
54,14,453464
54,16,238261
54,17,476522
54,26,1066640
54,27,533320
55,13,452956
55,14,903261
55,15,954454
55,16,955316
55,17,954180
55,20,1001314
55,21,989620
55,22,483666
55,23,967332
55,25,294864
55,26,1190344
55,27,594916
56,14,450850
56,15,477227
56,16,477653
56,17,238824
56,20,500657
56,21,494810
56,22,241833
56,23,724585
56,24,989412
56,25,926299
56,26,1187689
56,27,297330
57,23,240697
57,24,1059786
57,25,1308349
57,26,1186909
57,27,1185728
57,28,293979
58,24,592000
58,25,1184000
58,26,295278
58,27,1184082
58,28,882802
59,24,622424
59,25,1244848
59,27,587784
59,28,1198230
59,29,305108
60,24,631507
60,25,1266670
60,26,625100
60,28,1222486
60,29,917922
61,24,640590
61,25,1281420
61,26,312550
61,28,611304
61,29,1225628
61,30,302961
62,29,1216368
62,30,608184
63,25,642006
63,26,1284012
63,29,1262256
63,30,631128
64,25,321003
64,26,1281310
64,27,319652
64,29,1289628
64,30,644814
65,26,1278608
65,27,984334
65,28,663009
65,29,996989
65,30,1313780
66,25,300968
66,26,965402
66,27,1329364
66,28,1326018
66,29,1353125
66,30,1337327
67,25,601936
67,26,1287488
67,27,964821
67,29,1363276
67,30,1319842
68,22,222645
68,23,445290
68,26,1223796
68,27,611898
68,29,302559
68,30,605118
69,22,445290
69,23,890580
69,25,605415
69,26,1226814
69,27,305949
70,22,445938
70,23,891876
70,24,894348
70,25,1215694
70,26,1229836
71,22,222969
71,23,445938
71,24,447174
71,25,438432
71,26,858192
71,27,428306
72,25,369138
72,26,799024
72,27,214153
73,25,184569
73,26,369138
76,25,735808
76,26,367904
77,25,367904
77,26,183952
78,25,515896
78,26,257948
79,24,129051
79,25,516050
79,26,128974
80,17,50344
80,18,56354
80,19,62364
80,23,499864
80,24,508034
80,25,516204
81,17,25172
81,18,28177
81,19,31182
