x,y,value
15,103,30234
15,104,15117
16,103,60468
16,104,30234
16,114,10816
16,115,5408
17,114,21632
17,115,10816
18,69,62844
18,70,31422
19,69,31422
19,70,15711
23,80,204218
23,81,102109
24,80,408436
24,81,204218
27,117,16168
27,118,8084
28,117,8084
28,118,4042
33,80,48
33,81,24
34,80,96
34,81,48
40,72,2
40,73,4
41,72,4
41,73,8
52,63,32216
52,64,16108
53,63,16108
53,64,8054
65,48,19872
65,49,9936
66,41,37032
66,42,74064
66,48,39744
66,49,19872
67,41,18516
67,42,37032
67,44,9580
67,45,4790
68,44,19160
68,45,9580
106,81,478922
106,82,971032
106,83,231925
107,81,239461
107,82,955960
107,83,463850
109,66,30458
109,67,60916
110,66,60916
110,67,121832
111,83,975776
111,84,487888
112,83,487888
112,84,243944
113,127,43032
114,127,21516
115,85,217615
115,86,435230
116,85,435230
116,86,870460
120,89,469592
120,90,939184
121,89,234796
121,90,469592
123,91,1133284
123,92,566642
124,91,566642
124,92,283321
