x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,0,7,2.6,0.5,0.1,0,0.2,2.6,0.2,2.4,341.3,2
0,3,13,5.2,1.2,0.8,0.8,0,4.4,0,4.7,524.3,3
0,4,14,5.5,1.3,0.8,0.8,0,4.7,0,5.1,564.7,1
0,7,12,5,1.5,0.3,0,0.3,5,0,4.7,631.3,2
0,8,11,4.6,1.5,0.3,0,0.3,4.6,0,4.4,578.6,3
0,11,1,0.5,0.1,0,0.1,0,0.4,0.1,0.4,64.5,1
0,12,7,2.6,0.3,0,0,0.2,2.6,0.2,2.6,347.1,2
0,14,10,4.4,1,0,0,0.4,4.4,1,3.8,514.4,2
0,15,22,9.8,2.2,0,0,1,9.8,2.2,8.4,1131.8,4
0,16,21,9.4,2.1,0,0,1,9.4,2.1,8,1080.4,3
0,18,8,3.9,1.2,0,0,0.4,3.9,0.9,3.7,441.2,2
0,19,8,3.9,1.2,0,0,0.4,3.9,1,3.7,441.2,1
0,20,11,5.3,1.7,0,0,0.6,5.3,1.3,5.2,606.7,2
0,21,3,1.4,0.5,0,0,0.2,1.4,0.4,1.4,165.5,1
0,23,2,0.9,0.2,0.1,0,0.3,0.9,0.3,0.7,125.6,1
0,30,3,1.4,0.7,0.1,0.1,0.1,1.3,0.3,1.4,202,1
0,31,2,1,0.4,0.1,0.1,0.1,0.9,0.2,1,134.7,1
0,37,5,2.4,0.9,0.1,0,0.1,2.4,1,2,288.7,2
0,45,2,1,0.3,0,0,0.1,1,0.2,1,142.8,1
0,48,2,0.9,0.3,0.1,0,0.2,0.9,0.4,0.5,74.1,1
0,55,1,0.5,0.2,0,0,0,0.5,0.1,0.4,59.4,1
0,56,3,1.4,0.6,0.1,0,0,1.4,0.3,1.2,178.2,1
0,57,4,2.2,1,0,0,0.2,2.2,0.6,1.6,236.2,2
0,62,9,3.4,1,0.3,0,0.1,3.4,0.3,3,398.1,3
0,63,12,4.5,1.3,0.6,0,0.2,4.5,0.6,4,530.9,2
0,64,2,0.8,0.2,0.1,0,0,0.8,0.1,0.7,88.5,1
0,65,5,1.9,0.6,0.2,0,0.1,1.9,0.2,1.7,221.2,1
