x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
71,119,44,60,29,48,0,30,12,0,98,9,59,30,41,50,0,29,18
71,123,25,34,14,30,0,21,6,0,53,5,35,13,23,23,0,14,7
72,107,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0
72,108,0,39,12,28,0,18,10,17,51,0,33,18,27,23,0,15,8
72,109,12,20,11,15,0,10,0,0,31,0,23,8,18,16,0,13,0
72,110,14,17,0,18,0,12,0,0,33,6,22,5,13,15,0,10,0
72,111,14,14,0,8,0,0,6,0,15,0,0,11,0,7,0,0,5
72,112,13,0,0,8,0,0,0,0,25,6,12,7,0,17,0,0,0
72,113,0,0,0,9,0,0,0,0,17,0,10,0,0,8,0,0,0
72,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,115,15,18,0,12,0,0,6,0,25,0,10,13,0,13,0,0,7
72,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,108,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0
73,109,45,62,26,52,0,30,17,0,97,9,56,32,39,45,0,26,15
73,110,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
73,112,41,46,23,33,0,19,12,0,76,7,43,26,24,43,0,24,14
73,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,116,18,19,0,12,0,8,0,0,26,0,15,7,0,14,0,7,0
73,118,44,57,16,38,0,20,14,0,79,6,42,31,27,41,0,22,17
73,123,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
73,124,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
73,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,127,0,0,0,9,0,0,0,0,16,0,9,0,0,7,0,0,0
74,109,31,35,22,36,0,22,7,0,68,11,43,14,24,32,0,21,7
74,112,26,39,21,41,6,25,10,0,73,13,45,15,31,32,7,20,5
74,113,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
74,115,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
74,119,29,32,14,21,0,10,11,0,49,0,21,25,16,28,0,11,14
74,123,31,32,17,28,0,18,8,0,52,0,30,19,18,24,0,12,11
74,125,14,21,0,14,0,9,0,0,25,0,16,8,0,11,0,7,0
75,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,52,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0
75,111,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
75,112,0,0,0,6,0,5,0,0,17,0,11,0,0,11,0,6,0
75,119,13,11,11,18,0,0,0,0,26,0,15,7,0,8,0,0,0
75,124,16,18,19,22,0,14,0,0,48,11,31,6,19,26,0,17,0
75,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,51,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
76,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,108,0,11,0,10,0,0,0,0,16,0,10,5,0,6,0,0,0
76,111,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0
76,117,12,12,11,14,0,12,0,0,24,0,20,0,0,10,0,8,0
76,118,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0
76,119,33,38,18,32,0,21,8,0,62,6,34,22,22,30,0,13,14
76,123,36,40,16,29,0,23,0,0,65,9,44,12,19,36,0,21,0
76,124,41,53,47,73,18,52,0,0,130,30,91,9,58,57,12,39,0
77,103,0,12,0,9,0,0,0,0,14,0,8,6,0,5,0,0,0
77,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,107,13,21,11,20,0,14,0,0,36,0,23,9,16,16,0,9,0
77,108,0,11,0,9,0,7,0,0,25,5,19,0,14,16,0,12,0
77,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,116,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0
77,117,24,25,23,34,5,26,0,0,58,10,40,8,21,24,5,14,0
77,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,119,18,27,12,23,0,13,0,0,46,7,31,8,19,23,0,18,0
77,120,12,12,0,12,0,9,0,0,22,0,16,0,0,10,0,7,0
77,124,37,38,24,37,0,25,8,0,68,6,43,19,24,31,0,18,11
77,126,24,26,0,16,0,0,7,0,34,0,12,19,0,18,0,0,12
78,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,103,16,22,0,17,0,0,9,0,27,0,11,16,0,10,0,0,7
78,104,17,36,0,25,0,13,12,0,42,0,20,22,21,17,0,7,10
78,108,30,32,13,23,0,10,9,0,51,6,22,23,15,28,0,12,14
78,109,26,23,15,20,0,14,0,0,44,6,26,12,11,24,0,12,0
78,111,13,24,11,15,0,12,0,0,39,0,27,8,20,24,0,15,0
78,112,13,20,14,23,0,17,0,0,38,0,25,9,19,15,0,8,0
78,113,78,108,85,118,19,77,22,12,223,30,148,45,103,105,11,71,23
78,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,117,23,22,14,19,0,14,0,0,40,0,29,7,11,21,0,15,0
78,118,21,24,0,18,0,15,0,0,36,0,23,10,0,18,0,8,0
78,119,24,33,14,29,0,22,0,0,52,5,38,9,22,23,0,16,0
78,120,21,21,14,21,0,13,5,0,39,0,22,13,13,18,0,9,8
78,121,35,42,0,29,0,22,6,0,55,0,38,14,15,26,0,16,8
78,126,19,18,15,13,0,12,0,0,36,0,24,9,13,23,0,12,0
79,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,108,35,58,37,48,0,27,18,11,104,9,60,35,49,56,0,33,17
79,109,0,11,0,13,0,9,0,0,21,0,14,0,0,8,0,5,0
79,111,203,369,299,399,67,269,63,70,797,129,527,141,395,398,62,258,78
79,112,37,48,28,45,7,27,11,0,94,18,53,23,38,49,11,26,12
79,113,60,71,53,69,5,53,11,0,137,13,94,30,56,68,8,41,19
79,114,88,99,75,98,9,72,17,0,194,20,130,44,82,96,11,58,27
79,118,34,36,14,31,0,17,6,0,62,12,35,15,16,31,0,18,9
79,125,27,27,16,25,0,17,6,0,46,0,30,13,15,21,0,13,7
79,126,13,15,11,15,0,13,0,0,31,5,21,5,13,16,0,8,0
80,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,108,146,207,121,193,22,123,48,23,367,39,223,105,159,174,17,100,57
80,109,51,64,30,53,0,37,10,0,103,9,62,32,41,50,0,25,22
80,111,52,123,72,109,15,66,28,24,225,30,142,53,118,116,15,76,25
80,112,13,34,13,29,0,17,0,0,54,7,39,8,30,25,0,22,0
80,113,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0
80,114,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
80,117,0,0,0,9,0,0,0,0,17,7,6,0,0,8,0,0,0
80,122,31,32,25,33,0,26,5,0,63,6,39,18,26,30,0,13,13
80,123,33,43,18,32,0,25,0,0,72,11,46,15,26,40,0,21,0
80,125,0,0,0,8,0,6,0,0,15,0,12,0,0,7,0,6,0
80,126,0,11,11,15,0,12,0,0,27,5,20,0,13,12,0,8,0
81,59,120,208,134,184,21,123,40,48,382,40,244,98,174,198,19,121,58
81,60,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0
81,108,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
81,111,20,42,26,38,0,27,9,0,76,8,53,15,38,38,0,26,6
81,112,107,186,156,206,28,140,38,39,403,61,267,75,196,197,33,127,37
81,113,13,12,11,18,0,14,0,0,27,0,21,0,0,9,0,7,0
81,118,0,0,0,6,0,5,0,0,14,0,13,0,0,8,0,8,0
81,119,35,36,25,32,0,25,6,0,66,5,49,12,25,34,0,24,6
81,122,45,55,24,47,0,27,9,0,93,14,51,28,32,46,0,24,19
81,123,51,67,38,60,8,48,0,0,125,20,89,16,50,65,12,41,0
81,125,12,12,11,15,0,8,0,0,27,0,15,8,0,12,0,7,0
81,126,0,0,0,0,0,0,0,0,10,0,5,5,0,0,0,0,0
82,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,59,314,435,415,487,73,331,83,91,982,132,665,185,445,495,59,334,102
82,60,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0
82,104,32,55,0,32,0,12,20,11,65,0,24,41,22,33,0,12,21
82,111,0,12,15,15,0,10,0,0,31,0,23,0,19,16,0,13,0
82,112,70,96,84,110,16,78,16,0,213,33,145,35,101,103,17,67,19
82,113,72,84,54,81,17,53,11,0,176,38,110,28,64,95,21,57,17
82,117,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
82,118,25,29,21,28,5,20,0,0,62,12,40,10,24,34,7,20,0
82,119,0,0,0,6,0,0,0,0,12,0,10,0,0,6,0,0,0
82,121,15,17,0,14,0,10,0,0,35,9,19,7,11,21,0,9,0
82,122,31,48,24,40,0,33,0,0,81,9,62,10,36,41,0,29,0
82,123,0,0,0,8,0,7,0,0,16,0,13,0,0,8,0,6,0
82,125,24,35,19,32,0,23,0,0,62,8,42,12,30,30,0,19,0
83,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,104,28,60,20,47,0,26,21,11,80,0,47,33,41,33,0,21,12
83,112,16,20,0,12,0,9,0,0,27,0,16,9,0,15,0,7,0
83,113,31,43,21,36,0,28,7,0,73,9,47,17,31,37,0,19,10
83,117,14,13,0,11,0,0,0,0,20,0,14,5,0,9,0,0,0
83,118,11,15,13,14,0,14,0,0,30,0,28,0,16,16,0,14,0
83,119,26,22,23,28,0,23,0,0,47,0,35,11,18,19,0,12,0
83,121,0,0,0,5,0,0,0,0,10,0,8,0,0,5,0,0,0
83,124,0,0,0,8,0,5,0,0,20,0,11,5,0,12,0,6,0
83,125,47,51,45,54,7,39,8,0,112,16,78,18,48,58,9,39,10
84,56,0,14,0,13,0,9,0,0,22,0,16,5,11,9,0,7,0
84,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,60,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0
84,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,117,0,0,0,8,0,0,0,0,14,0,11,0,0,6,0,0,0
84,118,13,15,0,13,0,9,0,0,27,0,17,6,0,14,0,8,0
84,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,121,0,0,15,13,0,13,0,0,24,0,21,0,12,11,0,8,0
84,124,0,0,0,7,0,0,0,0,12,0,0,5,0,5,0,0,0
84,125,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0
84,126,15,12,0,10,0,9,0,0,18,0,15,0,0,8,0,6,0
85,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,57,0,0,0,0,0,0,0,0,10,0,5,5,0,0,0,0,0
85,58,0,0,0,13,0,0,0,0,18,0,11,5,0,5,0,0,0
85,60,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0
85,103,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
85,111,109,259,186,252,42,154,56,75,516,71,325,120,261,264,29,171,64
85,112,17,41,36,45,7,31,7,0,95,18,64,13,55,50,11,33,6
85,117,11,13,0,13,0,9,0,0,23,0,15,0,0,10,0,6,0
85,118,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0
85,120,24,25,29,35,0,26,0,0,64,10,48,6,28,29,0,22,0
85,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,122,22,25,11,19,0,12,6,0,43,7,21,15,12,24,0,9,9
85,124,15,11,12,15,0,11,0,0,26,0,18,5,0,11,0,7,0
85,125,39,39,30,34,0,23,7,0,80,11,46,23,26,46,0,23,16
85,126,47,48,53,66,16,44,6,0,136,35,80,21,50,70,19,36,15
86,57,0,12,0,8,0,0,0,0,16,0,8,7,0,8,0,0,0
86,58,22,24,19,23,0,15,6,0,45,0,27,16,19,22,0,12,10
86,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,111,47,94,80,100,13,70,17,36,203,29,134,40,91,103,16,64,23
86,112,43,78,44,63,7,43,13,15,134,12,81,41,59,71,5,38,28
86,115,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
86,117,0,13,0,12,0,10,0,0,25,0,16,7,0,13,0,6,0
86,118,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0
86,120,0,0,0,9,0,0,0,0,16,0,7,7,0,7,0,0,0
86,122,0,0,0,6,0,0,0,0,12,5,5,0,0,6,0,0,0
86,123,11,14,0,9,0,5,0,0,23,5,11,7,0,14,0,6,0
86,124,26,24,25,30,0,26,0,0,56,7,43,6,22,26,0,17,0
86,125,31,37,19,37,8,21,8,0,71,15,36,20,24,34,7,15,12
86,126,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
87,58,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0
87,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,109,0,22,0,15,0,8,7,12,31,0,16,15,17,16,0,8,8
87,110,0,13,0,10,0,5,0,0,20,0,11,7,13,10,0,6,0
87,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,112,50,92,104,110,11,82,17,31,223,27,160,36,115,113,16,78,19
87,114,14,15,11,14,0,9,0,0,28,0,18,8,11,14,0,9,0
87,115,0,0,0,5,0,0,0,0,10,0,7,0,0,5,0,0,0
87,118,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
87,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,123,0,0,0,0,0,0,0,0,11,0,6,5,0,0,0,0,0
87,124,0,0,12,8,0,6,0,0,23,0,13,6,0,15,0,7,0
87,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,57,0,0,0,6,0,0,0,0,12,0,6,6,0,6,0,0,0
88,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,98,0,15,0,12,0,6,0,0,23,0,12,8,0,11,0,6,0
88,99,38,125,41,91,0,55,30,38,174,8,101,65,90,83,0,46,35
88,110,32,85,59,78,8,52,18,24,164,20,105,39,88,86,12,53,21
88,111,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
88,112,118,271,251,307,57,198,52,90,640,118,432,90,314,333,61,234,38
88,113,0,22,19,25,6,17,0,0,52,11,36,5,29,27,5,19,0
88,114,19,21,13,20,0,13,0,0,40,6,26,8,14,20,0,13,0
88,115,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0
88,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,120,18,20,14,19,0,10,7,0,39,5,20,14,13,20,0,10,7
88,121,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
88,122,16,13,28,23,5,14,0,0,55,14,30,11,21,32,9,16,0
88,123,0,0,11,13,0,9,0,0,19,0,14,0,0,6,0,5,0
88,126,21,16,15,15,0,12,0,0,34,0,21,10,0,19,0,9,0
88,127,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0
89,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,58,13,44,18,35,0,23,11,0,65,0,43,19,44,30,0,20,8
89,61,224,410,340,420,56,290,74,112,868,118,575,175,414,448,62,285,101
89,62,35,82,52,79,12,52,15,14,163,29,106,28,85,84,17,54,13
89,63,0,0,0,0,0,0,0,0,10,0,5,5,0,0,0,0,0
89,99,0,0,0,5,0,0,0,0,12,0,5,0,0,7,0,0,0
89,110,11,28,20,29,0,17,0,0,53,5,36,12,30,24,0,19,0
89,112,196,372,311,418,77,266,75,104,824,141,533,150,383,406,64,267,75
89,113,154,232,253,290,48,216,26,46,575,90,421,64,285,285,42,205,38
89,119,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0
89,120,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0
89,124,0,0,0,8,0,5,0,0,18,5,10,0,0,10,0,5,0
89,125,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0
89,126,13,0,13,13,0,8,0,0,29,7,15,7,0,16,0,7,0
90,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,59,0,11,0,12,0,10,0,0,19,0,15,0,0,7,0,5,0
90,61,156,303,181,250,35,162,53,71,549,65,325,159,256,299,30,163,106
90,62,0,0,0,9,0,0,0,0,15,0,9,0,0,6,0,0,0
90,112,380,824,828,921,147,617,157,317,1943,290,1315,338,955,1022,143,698,181
90,113,432,847,841,1031,205,710,116,217,2082,394,1445,243,1039,1051,189,735,127
90,120,0,0,0,7,0,0,0,0,18,0,8,7,0,11,0,0,0
90,121,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0
90,122,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
90,124,0,0,0,11,0,0,0,0,16,0,10,6,0,5,0,0,0
90,127,13,0,0,8,0,0,0,0,20,0,12,8,0,12,0,0,0
91,57,0,0,0,8,0,6,0,0,14,0,11,0,0,6,0,5,0
91,58,0,24,0,17,0,11,0,0,31,0,22,8,14,14,0,11,0
91,61,0,11,0,12,0,9,0,0,24,0,18,0,11,12,0,9,0
91,62,13,25,13,19,0,14,0,0,41,0,26,12,23,22,0,12,0
91,109,55,129,87,128,16,91,21,21,249,33,173,43,137,121,17,82,22
91,110,70,141,89,138,25,81,32,37,266,36,178,52,123,128,11,97,20
91,111,119,319,314,347,54,237,56,111,757,124,502,131,403,410,70,265,75
91,112,704,1238,1248,1370,193,964,213,372,2884,395,1988,501,1409,1514,202,1024,288
91,113,588,1204,1273,1398,239,941,218,451,2942,463,1970,509,1390,1544,224,1029,291
91,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,117,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0
91,123,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
91,125,0,0,12,9,0,6,0,0,21,0,13,0,0,12,0,7,0
91,127,27,24,11,18,0,9,8,0,37,0,16,19,0,19,0,7,11
92,57,0,18,0,11,0,6,5,0,21,0,11,10,13,10,0,5,5
92,58,0,22,0,19,0,11,7,11,34,0,16,15,16,15,0,5,8
92,99,69,95,32,66,0,38,27,0,132,5,72,55,51,66,0,34,28
92,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,109,134,386,172,335,58,199,78,100,662,104,423,135,323,327,46,224,57
92,110,276,594,426,576,82,398,96,130,1209,187,830,192,613,633,105,432,96
92,111,52,113,140,169,41,103,25,52,322,69,209,44,149,153,28,106,19
92,112,41,91,97,119,25,83,11,21,235,47,169,19,126,116,22,86,8
92,113,74,137,192,192,40,125,27,63,411,82,275,54,192,219,42,150,27
92,114,0,0,0,9,0,7,0,0,17,0,13,0,0,8,0,6,0
92,116,57,113,160,170,33,123,14,36,344,71,245,28,180,174,38,122,14
92,117,40,65,43,57,10,41,6,17,126,18,82,26,49,69,8,41,20
92,122,11,11,0,16,0,8,0,0,27,8,15,0,0,11,0,7,0
92,123,20,22,19,25,0,19,5,0,43,0,29,12,20,18,0,10,7
92,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,125,0,0,0,6,0,0,0,0,14,0,9,0,0,8,0,0,0
93,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,59,0,0,0,8,0,0,0,0,14,0,9,5,0,6,0,0,0
93,60,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
93,99,14,22,12,17,0,8,8,0,38,0,19,15,19,21,0,11,7
93,100,0,0,0,8,0,6,0,0,14,0,12,0,0,6,0,6,0
93,109,0,34,24,32,0,20,7,14,65,7,44,14,37,33,0,24,7
93,110,12,61,38,54,0,30,17,28,110,11,70,29,59,56,0,40,12
93,111,0,15,14,16,0,14,0,0,35,6,27,0,19,19,0,13,0
93,112,170,359,348,435,77,317,41,99,869,162,619,88,437,434,85,302,47
