x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
0,0,43,94,109,129,26,86,17,24,244,41,166,37,135,115,15,80,20
0,1,37,48,47,57,11,39,7,11,114,19,74,21,47,57,8,35,14
0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0,15,44,52,16,34,0,23,10,0,69,0,43,25,23,35,0,20,15
0,17,19,22,0,18,0,8,6,0,37,6,17,14,11,19,0,9,8
0,29,0,0,0,8,0,0,0,0,16,0,9,0,0,8,0,0,0
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0
0,32,16,26,25,34,0,22,0,0,64,13,41,10,31,30,0,19,0
0,33,31,31,13,23,0,15,6,0,49,5,28,16,13,26,0,13,10
0,34,31,41,50,53,12,34,7,0,112,21,73,18,50,59,9,39,11
0,35,62,113,84,109,22,72,15,22,235,38,150,47,113,126,16,78,32
0,36,125,200,173,206,29,149,28,42,432,59,293,80,206,226,30,144,52
0,37,53,75,54,69,7,52,10,11,149,20,99,30,65,80,13,47,20
0,38,17,37,24,32,0,24,5,0,68,7,46,15,40,36,0,22,10
0,39,40,49,37,52,10,35,7,0,108,22,67,19,40,56,12,32,12
0,40,0,0,12,12,0,11,0,0,22,0,19,0,13,10,0,8,0
0,45,0,12,0,10,0,0,0,0,15,0,9,0,0,5,0,0,0
0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0
0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
