x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
0,24,169,236,218,255,30,182,43,44,518,64,346,108,241,263,34,164,65
0,40,120,221,175,222,25,135,62,61,443,47,271,125,215,221,22,136,63
0,41,145,275,165,251,19,154,78,37,489,49,298,142,258,238,30,144,64
0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49,40,114,81,117,23,70,24,40,240,44,150,46,115,123,21,80,22
0,50,70,157,127,179,48,103,28,61,360,76,215,69,153,181,28,112,41
0,51,0,0,0,5,0,0,0,0,10,0,6,0,0,5,0,0,0
0,56,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0
0,58,15,54,33,53,9,32,12,18,110,22,67,21,55,57,13,35,9
0,67,64,69,61,74,0,45,23,16,140,10,80,50,50,66,0,35,27
0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0
0,96,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
0,97,0,0,0,7,0,0,0,0,12,0,8,0,0,5,0,0,0
0,101,12,0,0,11,0,0,0,0,18,0,8,7,0,7,0,0,0
0,102,13,13,0,8,0,0,5,0,16,0,5,10,0,8,0,0,5
0,103,13,17,0,12,0,0,6,0,20,0,7,13,0,8,0,0,7
0,109,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,115,12,11,0,7,0,5,0,0,18,0,12,0,0,11,0,7,0
0,116,57,65,14,40,0,23,16,0,80,0,37,42,21,40,0,14,26
0,124,0,11,0,10,0,6,0,0,19,0,11,6,0,9,0,5,0
0,125,34,49,45,49,0,36,9,0,109,15,69,25,52,60,0,33,16
0,126,61,86,90,112,18,76,18,12,216,40,137,39,103,104,22,61,21
0,127,63,112,97,126,27,71,28,29,255,46,150,59,117,129,19,79,31
1,39,32,70,42,65,11,41,13,16,134,22,85,27,63,69,11,44,14
1,40,197,337,212,286,30,194,62,67,604,55,373,176,285,318,25,179,114
1,48,103,226,164,212,25,149,38,87,444,54,298,92,200,232,29,149,54
1,49,0,0,11,8,0,7,0,0,15,0,13,0,0,7,0,6,0
1,50,11,27,31,35,0,23,0,11,68,10,49,9,36,33,0,26,0
1,56,33,32,22,30,0,24,0,0,59,5,45,9,20,29,0,21,0
1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,58,63,117,73,108,13,73,22,19,214,24,145,45,108,106,11,72,23
1,59,19,64,19,42,0,27,13,14,88,5,47,36,49,46,0,20,23
1,60,82,158,77,126,11,80,35,21,265,30,170,65,132,139,19,90,30
1,61,19,35,28,38,0,30,0,0,72,9,54,9,36,34,0,24,0
1,67,33,61,43,65,10,42,13,0,120,16,81,23,63,55,6,39,10
1,77,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0
1,78,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0
1,97,0,0,0,8,0,0,0,0,17,0,10,0,0,9,0,0,0
1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
1,102,14,15,0,14,0,0,0,0,20,0,14,5,0,6,0,0,0
1,103,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1,109,0,11,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0
1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,113,0,0,0,6,0,0,0,0,11,0,7,0,0,5,0,0,0
1,114,21,23,0,13,0,0,8,0,27,0,9,16,0,14,0,0,8
1,115,30,32,0,18,0,6,11,0,41,0,11,28,0,23,0,5,17
1,116,12,0,0,13,0,9,0,0,24,5,14,5,0,11,0,5,0
1,124,27,40,21,40,0,23,9,0,71,10,43,18,30,31,0,20,9
1,125,12,24,29,34,7,23,0,0,69,16,42,11,37,35,9,19,0
1,126,30,49,54,55,10,39,6,15,120,17,82,21,58,65,7,43,15
1,127,0,0,12,12,0,5,0,0,26,0,14,8,0,14,0,9,0
2,37,11,11,19,21,0,14,0,0,38,8,26,0,14,17,0,12,0
2,38,402,556,468,613,76,425,112,102,1189,165,773,251,520,576,89,348,139
2,39,39,51,41,59,12,32,15,0,110,18,63,29,44,51,6,31,14
2,40,0,0,0,11,0,0,0,0,17,0,12,0,0,6,0,0,0
2,45,0,0,0,6,0,0,0,0,11,0,0,6,0,5,0,0,0
2,46,184,458,370,439,53,307,79,155,946,118,630,198,488,507,65,323,119
2,47,171,485,480,548,91,358,99,256,1170,204,771,195,538,622,113,413,96
2,48,54,95,95,114,18,66,30,44,222,32,142,48,92,108,14,76,18
2,55,75,76,71,94,20,62,12,0,188,41,120,27,66,94,21,58,15
2,56,34,37,43,48,11,32,5,0,100,20,68,12,37,52,9,36,7
2,58,0,0,0,6,0,0,0,0,11,0,8,0,0,5,0,0,0
2,59,16,21,17,28,0,19,0,0,47,9,34,0,20,19,0,15,0
2,60,99,131,124,154,30,103,21,19,306,51,208,47,137,152,21,105,26
2,61,44,56,37,53,7,37,9,0,111,18,71,22,41,58,11,34,13
2,66,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0
2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,69,17,22,25,30,0,20,0,0,56,9,39,8,27,26,0,19,0
2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,87,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0
2,95,11,11,0,8,0,6,0,0,16,0,11,0,0,8,0,5,0
2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,97,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
2,100,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
