x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
17,15,13,14,0,8,0,0,0,0,20,0,11,7,0,12,0,0,0
18,11,0,0,0,7,0,7,0,0,14,0,12,0,0,7,0,5,0
18,12,0,0,13,12,0,10,0,0,23,0,18,0,13,11,0,8,0
18,13,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
18,14,0,0,20,17,0,10,0,0,35,9,23,0,16,18,0,13,0
18,15,19,21,15,24,0,19,0,0,40,0,30,6,16,16,0,11,0
18,16,11,22,23,21,0,16,0,0,55,10,34,11,33,34,0,18,0
18,17,26,25,27,30,0,28,0,0,52,0,42,10,24,22,0,14,0
19,10,0,0,0,6,0,0,0,0,15,5,9,0,0,9,0,0,0
19,11,31,31,57,48,0,35,6,13,99,11,73,15,44,51,0,38,9
19,12,0,0,17,17,0,12,0,0,29,6,21,0,12,12,0,9,0
19,13,23,24,32,31,0,23,0,0,63,7,47,9,29,32,0,24,0
19,14,0,0,0,7,0,0,0,0,14,0,8,5,0,7,0,0,0
19,15,27,24,20,27,0,22,0,0,52,8,37,7,15,25,0,15,0
19,16,0,11,14,15,0,13,0,0,26,0,20,5,13,11,0,7,0
19,17,28,20,19,29,0,19,0,0,45,6,30,9,0,16,0,11,0
19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9,0,0,11,12,0,9,0,0,22,6,15,0,0,10,0,6,0
20,10,30,30,39,41,10,27,0,0,87,18,56,13,36,46,8,29,0
20,11,0,0,15,12,0,11,0,0,22,0,17,0,12,10,0,6,0
20,12,14,11,16,13,0,9,0,0,29,0,20,7,12,16,0,11,0
20,13,17,13,12,17,0,10,0,0,29,0,18,7,0,12,0,8,0
20,14,13,16,15,18,0,12,0,0,35,0,22,9,16,17,0,10,0
20,15,31,30,19,25,0,19,0,0,57,8,37,12,15,32,0,18,0
20,16,23,22,0,12,0,11,0,0,31,0,21,9,0,19,0,10,0
20,17,34,28,19,22,0,19,0,0,54,7,39,8,11,32,0,20,0
20,19,19,24,23,22,0,19,0,0,51,0,38,9,28,29,0,19,0
20,20,0,11,11,14,0,9,0,0,28,6,19,0,12,14,0,10,0
20,22,20,27,16,26,0,19,5,0,53,10,32,11,19,27,0,13,6
20,23,0,13,0,17,0,9,0,0,28,5,17,6,13,11,0,8,0
21,9,19,24,21,25,0,18,0,0,53,8,40,5,22,28,0,22,0
21,10,32,27,25,32,0,20,6,0,61,9,39,13,18,29,0,19,7
21,11,17,16,0,12,0,8,0,0,28,0,17,7,0,16,0,9,0
21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,13,17,12,11,13,0,10,0,0,23,0,15,8,0,10,0,5,0
21,14,12,0,0,9,0,6,0,0,17,0,11,0,0,8,0,5,0
21,15,16,18,0,16,0,10,0,0,29,0,17,8,0,13,0,7,0
21,16,17,24,18,24,0,20,0,0,44,0,33,9,24,20,0,13,0
21,17,42,45,29,42,0,36,0,0,81,7,60,14,29,39,0,24,0
21,19,12,0,0,11,0,0,0,0,18,0,11,0,0,7,0,0,0
21,20,40,38,37,44,7,33,0,0,89,14,59,16,32,45,7,26,0
21,21,55,52,67,70,15,51,0,0,146,27,105,14,57,76,12,54,0
21,22,33,39,33,40,0,33,0,0,84,12,61,11,35,44,0,28,0
21,23,80,103,106,126,22,88,16,13,258,49,171,38,116,132,27,83,22
22,8,0,12,11,15,0,13,0,0,25,0,20,0,14,10,0,7,0
22,9,17,14,32,22,0,18,0,0,51,5,37,9,28,29,0,19,0
22,10,28,19,46,38,0,29,6,0,70,5,54,11,28,32,0,25,5
22,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
22,12,16,15,0,12,0,0,0,0,20,0,11,9,0,8,0,0,0
22,13,28,21,22,21,0,14,0,0,48,5,31,12,13,27,0,17,0
22,14,232,320,21,174,0,114,56,0,346,5,188,153,84,172,0,74,97
22,15,59,75,66,84,12,57,15,12,163,22,104,37,70,79,10,47,22
22,16,42,67,68,79,9,60,10,22,158,23,110,25,71,79,14,50,15
22,17,25,23,22,23,0,19,0,0,50,5,37,8,19,27,0,18,0
22,18,14,12,0,15,0,12,0,0,26,5,20,0,0,11,0,8,0
22,19,15,0,15,15,0,8,0,0,31,6,18,7,0,16,0,10,0
22,20,22,22,15,17,0,13,0,0,40,0,26,11,13,23,0,13,0
22,21,57,56,50,58,7,43,8,0,123,17,88,18,49,65,10,45,10
22,22,142,154,108,133,21,100,12,0,308,46,199,63,110,175,25,99,51
22,23,69,92,71,95,10,75,10,11,181,18,136,27,83,86,8,61,17
22,24,11,0,11,13,0,11,0,0,23,0,17,0,0,10,0,6,0
23,8,34,63,69,74,13,46,15,0,154,22,102,30,89,80,9,56,15
23,9,49,57,42,58,10,39,9,0,116,17,80,19,48,58,7,41,10
23,10,19,15,18,20,0,14,0,0,38,5,24,9,13,18,0,10,0
23,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
23,12,13,12,0,10,0,8,0,0,23,0,16,6,0,13,0,8,0
23,13,26,30,28,35,0,26,5,0,70,12,47,11,30,35,0,21,6
23,14,30,28,21,28,0,16,0,0,58,9,35,14,19,30,0,19,0
23,15,16,16,18,17,0,16,0,0,40,6,28,6,17,23,0,12,0
23,16,72,90,83,99,19,64,16,14,208,35,135,38,87,109,16,71,22
23,17,39,30,41,48,8,36,0,0,85,14,58,13,32,37,6,22,0
23,18,41,30,28,30,5,23,0,0,76,18,49,9,16,46,13,26,0
23,19,28,22,22,33,6,20,0,0,56,12,33,11,16,23,6,13,0
23,20,31,36,21,30,0,23,5,0,65,8,42,15,23,35,0,19,10
23,21,29,35,36,46,13,30,0,0,89,18,60,11,35,43,5,30,0
23,22,28,29,29,29,0,23,0,0,68,10,50,8,24,39,0,27,0
23,23,49,76,80,91,15,60,16,16,187,31,121,35,91,96,16,61,19
23,24,35,38,53,49,0,39,6,0,100,9,75,16,46,51,0,36,10
24,8,55,113,120,141,26,96,19,44,281,48,190,43,134,140,22,94,24
24,9,46,50,48,55,0,39,9,0,109,11,75,23,51,54,0,36,14
24,10,27,30,29,30,0,23,0,0,69,10,48,11,29,39,0,25,0
24,11,22,22,20,21,0,15,5,0,49,7,32,10,19,28,0,17,5
24,12,26,32,23,30,6,18,6,0,66,11,40,15,25,36,5,22,9
24,13,19,14,14,18,0,11,0,0,36,8,22,6,0,18,0,11,0
24,14,28,25,13,24,0,16,0,0,43,5,31,7,0,19,0,15,0
24,15,31,26,15,24,0,17,0,0,46,5,30,11,0,22,0,13,0
24,16,44,45,40,47,0,38,7,0,90,5,69,16,39,43,0,31,9
24,17,32,26,22,30,0,22,0,0,52,0,38,10,15,22,0,16,0
24,18,38,32,14,28,0,17,5,0,53,7,33,13,0,25,0,16,8
24,19,26,22,16,19,0,15,0,0,41,0,31,7,11,22,0,16,0
24,20,0,17,0,17,0,13,0,0,29,0,21,0,13,12,0,8,0
24,21,45,66,67,76,7,63,6,11,157,24,117,16,77,81,17,54,10
24,22,85,107,118,131,21,96,14,15,269,44,185,40,125,138,23,89,26
24,23,75,129,151,167,19,133,15,28,321,41,246,34,177,154,22,113,19
24,24,89,154,238,210,24,171,15,80,448,56,339,53,223,238,32,168,38
25,7,30,38,69,62,8,49,5,11,122,15,92,15,66,60,7,43,10
25,8,60,57,74,74,9,53,12,0,145,14,99,32,61,71,5,46,20
25,9,21,0,18,16,0,11,0,0,35,7,21,7,0,19,0,10,0
25,10,48,47,34,55,11,39,5,0,101,20,66,15,33,46,9,27,10
25,11,19,21,12,22,0,13,0,0,42,9,23,10,14,20,0,10,0
25,12,30,30,16,26,0,18,7,0,47,0,33,13,15,21,0,15,6
25,13,0,0,0,5,0,0,0,0,11,0,7,0,0,6,0,0,0
25,14,42,41,24,33,0,25,5,0,75,10,47,18,23,42,0,22,13
25,15,24,25,24,36,10,22,0,0,64,15,39,10,25,28,5,17,0
25,16,39,37,31,40,8,25,7,0,83,15,50,18,27,43,7,25,11
25,17,29,25,18,18,0,13,5,0,44,0,29,14,14,26,0,16,9
25,18,31,28,28,42,7,30,5,0,68,12,45,11,24,26,5,15,6
25,19,15,0,0,10,0,0,0,0,20,0,10,9,0,10,0,0,0
25,20,42,49,42,55,8,41,6,0,111,20,78,13,42,56,12,37,7
25,21,44,51,46,55,7,42,6,0,110,13,81,16,45,55,6,39,10
25,22,65,83,77,89,9,67,13,0,183,23,129,31,86,94,14,62,18
25,23,25,41,32,35,0,30,0,0,79,6,59,14,44,44,0,29,0
25,24,53,72,59,69,8,53,8,12,147,16,107,24,66,78,8,54,16
26,6,0,0,24,18,0,16,0,0,35,0,29,5,24,17,0,13,0
26,7,38,47,56,56,0,44,7,0,111,8,77,26,56,55,0,33,19
26,8,26,23,26,26,0,17,8,0,56,7,31,18,23,30,0,14,10
26,9,60,46,63,67,0,48,14,0,118,9,81,28,48,51,0,33,14
26,10,47,41,42,53,8,36,9,0,102,19,64,19,36,49,11,28,10
26,11,32,34,22,29,0,18,9,0,62,6,37,19,21,33,0,19,10
26,12,32,29,16,23,0,16,0,0,56,11,37,8,12,33,0,21,0
26,13,0,0,0,13,0,0,0,0,21,6,12,0,0,8,0,0,0
26,14,36,34,29,36,5,28,0,0,74,11,53,10,25,38,6,25,0
26,15,38,25,30,34,5,24,5,0,66,11,42,13,16,32,6,18,8
26,16,32,21,20,26,0,23,0,0,44,0,33,8,0,18,0,10,0
26,17,58,52,64,65,6,51,8,0,134,18,95,21,49,69,12,44,13
26,18,21,19,0,13,0,8,0,0,25,0,13,10,0,12,0,5,0
26,19,23,19,0,15,0,11,0,0,29,0,18,10,0,14,0,7,0
26,20,30,40,42,46,6,31,9,0,95,13,66,16,44,49,7,35,7
26,21,30,47,53,58,5,50,0,0,116,16,88,12,61,58,11,38,0
26,22,40,43,45,48,5,37,6,0,102,14,68,20,46,54,9,31,14
26,23,52,57,53,61,0,46,8,0,120,10,83,27,53,59,0,37,19
26,24,30,48,41,45,6,30,9,0,107,18,65,24,50,62,12,35,15
27,0,23,17,28,29,5,20,0,0,55,10,37,8,21,26,5,17,0
27,1,0,0,15,19,0,14,0,0,30,5,22,0,13,11,0,8,0
27,3,0,0,0,7,0,0,0,0,12,0,8,0,0,5,0,0,0
27,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
27,7,34,27,33,29,0,21,5,0,66,6,43,17,25,37,0,22,12
27,8,21,13,27,28,0,19,0,0,50,10,33,7,19,22,0,14,0
27,9,21,14,30,26,0,18,0,0,53,9,36,8,22,27,0,18,0
