x,y,pp,ra,rp
0,3,7971315,1197459,15
0,4,7971315,1197459,15
0,15,5413625,158244,2
0,16,5383869,151353,2
0,17,5252555,120944,2
0,23,4453747,344454,7
0,24,4440417,343795,7
0,25,4250039,334397,7
0,37,3868096,466062,12
0,38,3874473,475321,12
0,39,3901719,514887,13
0,43,4078929,568662,14
0,44,4078929,568662,14
0,49,4288045,1184736,27
0,50,4291267,1182247,27
0,51,4322045,1158476,26
0,53,4479368,1588344,35
0,54,4479368,1588344,35
0,60,4919912,1330510,27
0,61,4934845,1319065,27
0,62,5075268,1211438,23
0,69,6881078,0,0
0,70,6881078,0,0
0,72,7362022,2798447,38
0,73,7362022,2798447,38
0,74,7549019,3802295,50
0,75,7565287,3834444,50
0,76,7616468,3962222,51
0,77,7697993,4528459,58
0,78,7765423,4971598,64
0,79,7821784,5183442,66
0,80,7869991,4972149,63
0,81,7911230,5150427,65
0,82,7936243,5547184,70
0,83,7980519,6213753,78
0,84,8020243,6219338,77
0,86,8235054,6362070,77
0,87,8254262,6324356,76
0,88,8328794,6266336,75
0,89,8442881,6404960,76
0,90,8646826,6074613,70
0,91,8776276,6014809,68
0,92,8904454,6466155,72
0,93,9024068,6329450,70
0,94,9127366,6472374,71
0,95,9206135,6405559,69
0,96,9282740,6491273,69
0,97,9352652,6753403,72
0,98,9617377,7152580,74
0,99,9637069,7174005,74
0,100,9715073,7271619,75
0,101,9740421,7518647,77
0,102,9864533,7926303,80
0,103,9942975,8075357,81
0,104,10204488,7662474,75
0,105,10204488,7662474,75
0,106,10357525,7456086,71
0,107,10386107,7471960,71
0,108,10554077,7555896,71
0,109,10656506,7624598,71
0,110,10685279,7690595,71
0,111,10778924,7626497,70
0,112,10828787,7724835,71
0,113,10863845,7720894,71
0,114,10842672,7512412,69
0,115,10907555,7831556,71
0,116,11018433,8417142,75
0,117,11022409,8543631,77
0,120,11135588,9267318,83
0,121,11130351,9365313,84
0,122,11105387,9753198,88
0,123,11090303,10017169,90
0,124,11160847,10141447,90
0,125,11253831,10287248,91
0,126,11400119,10301801,90
0,127,11663324,9980062,85
1,3,7844818,1133989,14
1,4,7844818,1133989,14
1,15,5413625,158244,2
1,16,5383869,151353,2
1,17,5252555,120943,2
1,23,4400801,367759,8
1,24,4352803,360431,8
1,25,4191859,341914,7
1,26,3969880,394308,9
1,37,3868096,466062,12
1,38,3875121,488088,12
1,39,3895966,553448,14
1,43,4064144,614741,15
1,44,4064144,614741,15
1,50,4323779,1134465,25
1,51,4323779,1134465,25
1,53,4468766,1714024,38
1,54,4468766,1714024,38
1,61,5075268,1211438,23
1,62,5096765,1236574,23
1,63,5298459,1472423,27
1,65,6199234,1160670,18
1,66,6199234,1160670,18
1,74,7558406,3265040,43
1,75,7575310,3373771,44
1,76,7621766,3743694,48
1,77,7698255,4487173,58
1,78,7727644,4574287,59
1,80,7833206,5671777,72
1,81,7870839,5714627,72
1,82,7923089,5832644,73
1,83,7958471,6207533,78
1,84,7963012,6179748,77
1,86,8123086,5755821,70
1,87,8171439,5952243,72
1,88,8280582,6351570,76
1,89,8353699,6491041,77
1,90,8529910,6203599,72
1,91,8727597,6056988,69
1,92,8811222,6246478,70
1,93,8927277,6193301,69
1,94,9040152,6324333,70
1,95,9117847,6247228,68
1,96,9194018,6368431,69
1,97,9272726,6656760,71
1,98,9492852,7049880,74
1,99,9512874,7065298,74
1,100,9610675,7193268,74
1,101,9702793,7522507,77
1,102,9781488,7842021,80
1,103,9860004,8192567,83
1,104,9863512,7985405,81
1,105,9946022,7814646,78
1,106,10149960,7573133,74
1,107,10324934,7487951,72
1,108,10496922,7533506,71
1,109,10536696,7550941,71
1,110,10536696,7550941,71
1,111,10512993,7455838,70
1,112,10512993,7455838,70
1,114,10842672,7512412,69
1,115,10842672,7512412,69
1,116,10898079,8394001,76
1,117,10894949,8431314,77
1,118,10856204,8911406,81
1,119,10857902,8961265,82
1,120,10996372,9282799,84
