x,y,val
19,32,4
63,5,7
43,36,48
32,48,16
9,2,21
50,17,2
36,28,25
31,30,2
60,29,1
54,57,1
5,2,5
44,23,2
26,34,505
39,26,3
38,1,1
27,23,1
40,19,38
63,60,2
49,23,2
46,23,7
53,24,5
44,36,6
21,8,1
59,43,5
17,25,1
9,49,1
50,22,45
11,50,1
47,62,3
32,54,17
28,59,4
41,54,14
25,30,139
10,1,25
62,53,8
12,51,7
24,29,1
24,42,170
63,56,12
26,26,2
7,63,2
8,0,2
59,32,3
46,22,367
30,35,30
46,48,1
37,0,1
28,60,398
49,62,2
62,11,19
48,58,2
20,32,4
11,0,14
61,53,157
51,23,2
44,48,24
41,28,19
27,22,4
58,5,2
38,29,73
47,49,2
50,30,6
33,33,4
31,38,2
57,13,6
31,50,1
25,34,362
8,3,6
62,54,7
25,33,394
5,62,47
5,63,2
5,4,6
62,10,51
26,0,5
40,22,2
30,33,2
27,60,28
43,54,17
22,31,77
1,24,6
32,51,1
32,30,19
33,29,27
9,50,5
29,46,2
31,20,1
60,55,3
26,5,1
56,47,37
41,61,2
54,58,7
63,9,1
38,28,6
51,22,4
40,63,5
40,20,13
32,45,5
48,35,1
43,63,2
50,55,1
58,60,11
17,2,2
58,43,20
60,28,8
34,10,4
11,24,1
49,17,2
12,9,1
41,55,3
58,0,1
50,29,116
62,42,1
4,62,2
31,12,3
30,18,1
45,25,23
7,18,135
12,50,1
9,1,26
59,4,4
57,56,2
7,19,38
43,48,23
57,31,1
6,3,6
63,16,7
57,54,1
25,48,6
59,34,5
27,10,2
36,11,6
30,49,2
56,17,6
54,16,4
57,60,3
45,13,29
55,12,9
17,3,2
13,51,2
57,2,12
10,0,58
6,63,2
31,47,38
47,59,2
53,58,4
56,48,26
31,45,30
44,47,5
39,19,1
59,50,3
24,30,403
34,29,9
57,61,3
24,33,3049
63,48,11
46,63,17
31,49,182
57,16,1
63,10,23
57,57,1
8,18,113
5,23,4
30,52,3
57,17,6
43,37,6
49,19,2
23,33,362
49,35,16
48,62,1
61,24,2
51,28,64
8,20,26
43,47,12
44,24,1
49,28,11
41,22,1
39,30,24
60,41,2
56,25,6
63,49,16
51,53,14
58,2,2
53,15,2
35,11,9
45,23,8
63,63,5
47,58,1
26,48,4
52,28,2
43,39,57
37,63,1
63,59,9
23,31,72
41,7,5
38,23,10
25,31,2437
51,29,3
24,41,71
29,43,8
30,21,1
43,22,29
25,63,1
5,49,83
8,19,104
44,25,4
44,39,101
34,11,125
31,43,3
57,44,8
32,20,9
58,50,9
36,27,4
58,34,5
26,11,1
10,2,27
26,22,3
30,32,10
50,18,11
24,26,2
39,29,23
23,30,5
48,30,7
10,3,3
31,46,1
13,50,1
37,1,9
62,60,4
31,35,1
36,5,3
44,43,3
40,29,86
43,43,2
45,30,4
54,15,11
15,3,2
27,28,4
14,36,1
39,32,27
63,58,128
42,54,19
57,20,3
59,22,1
31,39,1
31,19,1
5,0,35
27,20,1
47,48,3
33,30,14
28,15,1
24,31,5124
9,52,2
63,23,6
50,54,34
39,21,3
40,25,2
59,5,4
52,15,3
30,43,2
36,12,101
55,15,17
33,0,1
31,48,116
28,32,14
50,49,1
25,55,4
61,54,141
9,62,7
30,34,6
44,27,3
37,28,115
39,22,3
24,32,769
50,23,1
47,63,14
35,12,6
26,6,3
32,29,14
50,53,46
51,60,4
43,26,2
60,51,7
42,22,49
4,23,2
7,0,1
43,40,1
54,22,11
43,35,3
35,16,7
11,51,2
63,57,112
49,34,8
8,1,4
42,48,1
45,22,4
39,25,3
40,28,5
54,23,10
34,33,1
4,0,40
8,62,1
50,28,48
40,26,1
59,33,12
27,32,10
45,37,3
27,27,9
4,1,3
60,53,24
21,32,9
26,30,5
46,49,5
26,55,2
6,0,13
60,54,32
9,3,30
4,63,20
49,59,3
11,36,3
23,32,1330
45,24,6
21,0,7
15,36,5
31,52,1
