x,y,dlt,tcd
0,1,,31
0,2,,13
0,5,,32
0,6,,39
0,7,,29
0,8,2,50
0,9,,44
0,10,,11
0,11,,21
0,12,2,72
0,13,2,82
0,14,2,47
0,15,2,72
0,16,,22
0,17,,29
0,21,1,
0,22,1,
0,24,,31
0,25,,73
0,26,,61
0,27,,43
0,28,,91
0,29,,60
0,30,,14
0,31,,13
0,35,,7
0,36,1,69
0,37,2,88
0,38,1,65
0,39,,17
0,40,,50
0,42,,34
0,46,,37
0,47,1,69
0,48,,56
0,49,,23
0,50,1,44
0,51,,15
0,52,,14
0,55,,10
0,56,,26
0,57,,13
0,58,,20
0,60,1,47
0,61,1,91
0,62,1,75
0,63,1,17
0,64,,25
0,76,,22
0,79,,1
0,80,,38
0,81,,11
0,84,,16
0,85,,3
0,87,1,72
0,88,1,44
0,89,,22
0,92,,12
0,93,,29
0,94,1,23
0,96,,13
0,98,,14
0,99,,6
0,100,,17
0,101,,3
0,104,,15
0,106,,27
0,117,,10
0,118,,15
0,119,1,44
0,120,,12
0,121,,21
0,122,,11
0,123,,21
0,124,,16
0,125,,69
0,126,,28
0,127,1,
1,0,,41
1,1,,5
1,2,,11
1,3,,50
1,4,,13
1,5,,29
1,6,,63
1,7,,7
1,8,,15
1,9,,10
1,10,,8
1,11,2,31
1,12,2,73
1,13,2,81
1,14,2,10
1,15,2,23
1,16,,17
1,17,,31
1,18,,7
1,19,,15
1,20,,15
1,21,2,29
1,22,,33
1,23,,41
1,24,1,70
1,25,1,57
1,26,,23
1,27,,36
1,28,1,73
1,29,,31
1,30,,5
1,31,,15
1,35,,15
1,36,,76
1,37,2,62
1,38,,7
1,42,,16
1,43,,27
1,44,,3
1,45,,47
1,46,1,88
1,47,1,79
1,48,,54
1,49,,11
1,50,,9
1,53,,47
1,54,,3
1,55,,11
1,57,,10
1,58,,13
1,60,,15
1,61,,17
1,62,,54
1,63,,22
1,64,,20
1,65,,10
1,66,,35
1,67,,43
1,68,,10
1,74,,12
1,75,,14
1,76,,23
1,77,,24
1,80,,15
1,81,,40
1,84,,34
1,85,,19
1,86,,18
1,87,,15
1,88,1,27
1,89,,15
1,90,,10
1,92,,5
1,93,,9
1,94,,1
1,95,,11
1,96,,5
1,98,,6
1,99,,2
1,100,,7
1,101,,32
1,104,,6
1,108,,21
1,109,,27
1,110,,28
1,112,,2
1,113,,2
1,117,,18
1,118,,27
1,119,,5
1,120,,5
1,121,,6
1,122,,3
1,123,,8
1,124,,30
1,125,,8
1,126,,1
1,127,,33
2,0,1,36
2,1,,58
2,2,,15
2,3,,37
2,4,,35
2,5,,3
2,10,,22
2,11,,19
2,12,2,71
2,13,2,73
2,14,2,28
2,15,2,78
2,16,,66
2,17,,40
2,18,2,57
2,19,2,81
2,20,2,86
2,21,2,87
2,22,2,71
2,23,2,57
2,24,1,56
2,26,,6
2,27,,23
2,28,,28
2,31,,25
2,34,,21
2,35,1,47
2,36,,18
2,40,,2
2,41,,24
2,42,,42
2,44,1,50
2,45,1,94
2,46,1,74
2,47,1,15
2,48,,35
2,49,1,5
2,53,,28
2,54,,8
2,55,,46
2,56,,50
2,57,2,61
2,58,2,82
2,59,,44
2,60,,7
2,62,,27
2,65,1,64
2,66,1,45
2,67,,26
2,74,1,71
2,75,,57
2,76,,5
2,77,1,22
2,78,,2
2,85,,9
2,86,,45
2,87,,12
2,88,,41
2,89,,35
2,90,,36
2,93,,25
2,94,,3
2,95,,61
2,99,,34
2,103,,31
2,104,,3
2,105,,50
2,106,,27
2,107,1,
2,108,1,19
2,112,,10
2,113,,7
2,116,,27
2,117,,5
2,121,,36
2,122,,19
2,124,,28
2,127,,1
3,0,1,33
3,1,1,49
3,2,,29
3,4,,24
3,5,2,50
3,6,,42
3,7,,39
3,8,,6
3,10,,58
3,11,,31
3,12,,31
3,13,2,62
3,14,2,63
3,15,2,78
3,16,2,8
3,17,2,8
3,18,1,8
3,19,2,69
3,20,1,54
3,21,2,58
3,22,2,62
3,23,,5
3,24,,6
3,25,,35
3,26,,16
3,27,,30
3,28,,5
3,29,,27
3,30,,3
3,32,,27
3,34,,27
3,35,,57
3,38,,29
3,39,,30
3,41,,5
3,42,,11
3,43,,27
3,44,1,71
3,45,1,61
3,46,1,62
3,47,,9
3,48,,9
3,49,,7
3,52,,12
3,53,,19
3,54,,10
3,55,,21
3,56,,76
3,57,,9
3,58,,19
3,59,,88
3,60,,14
3,61,,45
3,62,,20
3,63,,6
3,64,,21
3,65,,22
3,66,1,36
3,67,,18
3,71,,18
3,72,,38
3,73,,23
3,74,1,71
3,75,,4
3,77,,4
3,78,,15
3,79,,1
3,80,1,46
3,81,,2
3,82,,23
3,83,,48
3,84,,26
3,85,,7
3,86,,17
3,87,,67
