x,y,dlt,tcd
0,0,,24
0,2,1,
0,3,1,26
0,5,,15
0,6,,22
0,7,,52
0,9,,33
0,10,,51
0,11,2,48
0,12,1,63
0,13,,86
0,14,,17
0,15,,10
0,16,2,50
0,17,1,23
0,18,,13
0,19,2,45
0,20,2,19
0,21,1,45
0,22,1,27
0,23,,47
0,24,,25
0,25,,28
0,26,2,81
0,27,2,45
0,28,2,78
0,29,2,58
0,30,,68
0,31,,37
0,32,,1
0,33,,2
0,34,,21
0,35,,26
0,36,,40
0,37,,38
0,38,,21
0,39,,69
0,40,,17
0,41,,33
0,42,2,36
0,43,2,53
0,44,2,49
0,45,2,65
0,46,2,47
0,47,,40
0,48,2,62
0,49,,50
0,51,,26
0,55,,12
0,56,,14
0,57,,25
0,61,,21
0,62,,47
0,63,,51
0,64,,14
0,65,,14
0,66,2,57
0,67,2,83
0,68,,73
0,69,,52
0,70,,89
0,71,,42
0,72,,13
0,74,2,5
0,75,2,46
0,76,2,23
0,77,2,90
0,78,,80
0,79,,17
0,80,,25
0,85,,31
0,92,,8
0,93,,22
0,97,,2
0,98,,18
0,100,,40
0,101,2,78
0,102,2,70
0,103,,75
0,104,,40
0,105,,25
0,106,2,65
0,107,1,30
0,108,2,34
0,109,,91
0,110,1,54
0,111,,47
0,112,,19
0,113,,46
0,115,,32
0,116,1,50
0,117,,7
0,127,,21
1,0,,10
1,3,,32
1,4,1,43
1,5,,36
1,6,,31
1,7,,10
1,9,,1
1,10,,8
1,11,2,22
1,12,2,37
1,13,2,29
1,14,2,63
1,15,2,74
1,16,2,67
1,17,,15
1,18,2,34
1,19,2,46
1,20,,9
1,21,,8
1,22,,49
1,23,,8
1,24,,12
1,25,,60
1,26,2,39
1,27,,13
1,28,2,53
1,29,2,74
1,30,1,41
1,31,,40
1,32,,1
1,33,,1
1,34,,44
1,35,1,65
1,36,,67
1,37,,10
1,38,,37
1,39,,38
1,40,,9
1,41,,65
1,42,2,64
1,43,2,73
1,44,2,71
1,45,2,86
1,46,2,81
1,47,1,40
1,48,2,10
1,49,,49
1,50,,5
1,51,,15
1,52,,16
1,53,,27
1,54,,77
1,55,,62
1,56,,6
1,57,,28
1,58,,33
1,60,,13
1,61,,8
1,62,,10
1,64,,5
1,65,,14
1,66,2,16
1,67,,23
1,68,,68
1,69,,12
1,70,,16
1,71,,5
1,72,,5
1,76,,3
1,77,,15
1,78,,17
1,79,,7
1,80,,10
1,87,,14
1,88,,5
1,89,,25
1,91,,32
1,92,,13
1,97,,1
1,98,,7
1,99,,38
1,100,2,61
1,101,2,68
1,102,,16
1,103,1,31
1,104,1,76
1,105,,44
1,106,,11
1,108,,10
1,109,,16
1,110,,2
1,116,,41
1,117,,12
1,119,,4
1,120,,4
1,124,,2
1,125,,5
1,126,,34
1,127,,9
2,3,,3
2,4,,33
2,5,,46
2,6,,74
2,7,,5
2,12,,5
2,13,2,34
2,14,2,69
2,15,1,61
2,16,2,66
2,17,1,44
2,18,1,61
2,19,,12
2,20,,23
2,21,2,6
2,22,,39
2,23,,28
2,24,,21
2,25,,25
2,26,2,51
2,27,,70
2,28,,73
2,29,,20
2,30,1,45
2,31,1,50
2,32,,25
2,33,,2
2,34,,43
2,35,,10
2,38,1,
2,39,1,43
2,40,,61
2,41,,36
2,42,2,63
2,43,2,59
2,44,2,54
2,45,2,87
2,46,2,70
2,47,,18
2,48,,12
2,49,,46
2,50,,34
2,51,2,86
2,52,2,58
2,53,2,83
2,54,2,89
2,55,,67
2,58,,4
2,59,2,27
2,60,,59
2,61,,44
2,62,,60
2,65,,22
2,67,,32
2,68,,20
2,72,,29
2,75,,22
2,76,,9
2,78,,32
2,83,,6
2,84,,49
2,85,,40
2,87,,38
2,88,,13
2,91,,12
2,92,,5
2,99,,3
2,100,,11
2,101,,37
2,102,1,17
2,116,,19
2,117,,6
2,119,,37
2,120,,12
2,121,,22
2,124,,5
2,125,,36
2,126,,4
3,0,,3
3,4,,4
3,5,2,41
3,6,,38
3,7,,4
3,10,,33
3,12,,1
3,13,,7
3,14,,22
3,15,2,24
3,16,2,41
3,17,2,45
3,18,2,19
3,19,,36
3,20,,16
3,21,2,52
3,22,2,56
3,23,,23
3,24,,12
3,25,,35
3,26,2,52
3,27,2,39
3,28,,78
3,29,,71
3,30,2,64
3,31,1,4
3,32,,43
3,33,,37
3,34,,8
3,35,,6
3,36,,7
3,38,,43
3,39,,29
3,40,,26
3,41,,44
3,42,2,18
3,43,2,75
3,44,2,66
3,45,2,82
3,46,2,79
3,47,,46
3,48,,14
3,49,,39
3,50,,65
3,51,,53
3,52,,3
3,53,,9
3,54,2,9
3,55,,14
3,56,,20
3,58,,17
3,59,,5
3,60,,5
3,61,,35
3,62,,79
3,63,,24
3,64,,18
3,65,,17
3,67,,8
3,68,,12
3,69,,26
3,72,,42
3,73,,22
3,74,,16
3,75,,4
3,76,,2
3,77,,10
3,78,,19
3,79,,56
3,80,,57
3,81,,19
3,82,,21
3,83,,20
3,84,2,33
3,85,2,47
3,86,,47
3,87,,20
3,89,,12
3,90,,8
3,102,,32
3,103,,4
3,110,,22
3,117,,5
3,118,,23
3,119,,14
3,120,,21
3,121,,48
3,123,,22
3,124,,9
3,125,,15
3,126,,8
3,127,,8
4,0,,3
4,5,2,63
4,6,,27
4,7,,30
4,10,2,8
4,11,,17
4,17,,1
4,18,,21
4,19,,5
4,20,2,25
4,21,2,57
4,23,,37
4,24,2,64
4,25,2,36
4,26,2,47
4,27,2,77
