x,y,val
6,10,11
14,9,3858
0,10,403
11,10,432
4,11,378
4,15,55
3,9,1282
5,8,93
3,6,14567
9,8,4976
13,12,70
5,2,59588
15,12,464
15,8,7686
9,5,59570
9,11,121
14,6,61910
0,7,595
12,11,243
2,15,29
1,14,14
5,7,460
6,12,5
5,10,34
9,10,265
3,15,569
4,12,1
1,3,231
1,2,2193
2,6,153
13,15,2
14,10,2686
12,9,1527
14,7,42306
7,9,3
10,8,4653
13,1,9285
14,14,82
5,6,55911
13,13,380
6,4,187032
11,4,60606
14,8,8145
9,4,60770
13,8,1720
8,11,852
8,3,120286
3,10,71
10,11,13
12,6,41839
1,6,667
11,8,5636
4,2,45329
1,7,146
13,10,6154
4,4,14018
15,4,41803
3,0,1751
5,11,15
12,10,2116
1,1,934
13,2,716
9,15,8
4,8,473
12,5,26690
1,9,191
10,7,48842
15,7,21676
11,7,10833
1,5,49
15,9,3936
3,11,336
11,3,11723
8,13,50
1,11,366
4,3,24196
2,7,159
1,13,769
6,3,17551
7,0,1674
10,6,41451
9,7,27529
3,5,6000
12,4,64807
13,9,57557
2,11,93
14,4,254618
6,11,374
2,13,719
5,1,7483
12,2,2625
12,8,1267
0,3,143
14,0,4864
6,13,6
14,15,2
7,8,1568
0,11,610
5,9,872
15,3,8029
0,13,157
15,10,2461
7,2,542
0,9,595
13,6,41111
7,15,11
8,14,46
9,0,1903
10,1,2268
14,3,78616
8,8,4187
15,13,167
11,2,1475
7,7,3313
13,3,23423
7,11,57
15,0,12067
14,12,380
11,12,2614
13,5,32490
6,8,246
1,10,18
12,3,3052
4,0,46097
2,14,45
13,0,179
10,10,1943
4,1,39804
0,15,58
8,1,145
12,14,328
4,14,1006
11,9,9499
0,4,216
7,14,10
8,5,66788
10,3,16467
12,13,3393
2,9,327
5,3,9969
7,12,11
7,6,4691
8,2,18467
0,1,354
8,6,1032
11,1,3628
2,5,6340
14,11,12463
0,12,82
15,1,1174
7,5,175588
10,2,10288
8,9,298
4,9,263
10,4,23848
5,15,453
4,5,132
2,4,220
15,6,20298
8,7,1881
6,2,12487
15,2,623
10,13,190
10,0,834
6,5,141153
4,6,65021
13,4,195066
7,3,87999
10,12,624
0,2,577
0,6,1331
9,2,29166
3,4,13916
12,1,935
5,12,34
11,15,5
8,12,56
11,14,426
3,8,86
3,7,1293
2,12,1658
15,11,5099
10,9,613
8,4,162584
9,9,21
4,10,31
2,10,184
3,13,28
9,6,16999
7,1,363
6,0,17043
3,14,571
4,13,10
11,5,55968
14,5,9829
14,13,168
9,12,84
6,7,2100
2,8,126
14,2,680
6,1,1180
5,5,27245
0,5,88
11,0,252
11,11,95
13,11,3020
12,0,281
8,10,373
5,14,464
6,6,323
7,4,369855
13,7,10288
7,10,173
4,7,11113
15,15,6
3,12,88
6,9,42
5,0,6049
9,3,76071
1,8,370
11,13,89
8,0,168
9,1,6946
3,3,33874
0,14,29
1,15,386
14,1,168
11,6,10393
10,14,64
3,2,4490
5,4,36875
9,14,9
12,12,1093
0,8,4136
9,13,320
10,5,64629
1,12,10203
12,7,2327
