x,y,val
30,18,311
5,11,39
19,3,25
11,27,276
18,21,25
12,14,163
27,22,1914
9,30,758
29,10,122
3,16,87
6,7,165
10,23,5
7,25,10
9,4,68
21,18,1371
23,1,22
18,19,19
23,12,654
16,20,90
12,20,62
8,15,56
27,29,5
21,7,325
4,14,3
6,2,244
25,6,922
10,10,130
13,16,103
1,8,142
9,29,2
30,12,455
16,14,149
23,10,1716
23,8,170
19,16,176
2,3,203
15,13,93
30,26,1137
17,25,218
26,26,1106
31,19,1028
11,8,131
16,11,318
5,25,198
26,6,448
21,13,765
22,0,83
9,8,6
21,1,21
5,12,4
26,1,219
17,26,6
17,6,11
20,8,8
30,5,6
31,30,9
24,10,5339
30,0,218
5,27,25
11,19,248
3,26,108
7,7,318
8,21,2
20,20,1
23,16,503
26,23,914
1,5,274
5,24,57
26,8,83
2,4,738
2,15,281
19,31,46
18,8,43
12,11,3
18,7,296
31,27,359
18,2,6
30,20,10
10,29,13
31,21,422
14,30,96
2,18,28
20,9,172
19,21,303
7,20,224
16,25,352
14,23,1333
11,23,9
15,25,245
7,30,291
16,31,18
18,0,242
24,24,267
2,5,259
25,18,691
18,25,439
18,18,10
0,21,7608
10,25,46
22,14,724
14,24,70
14,0,134
27,25,510
28,11,414
23,6,8
29,13,1403
4,26,230
12,4,6
12,13,178
29,3,15
25,22,6064
1,29,208
27,14,1165
25,8,542
28,3,11
27,1,132
10,0,190
14,16,145
8,23,166
22,17,6431
8,1,24
29,9,49
6,23,213
26,25,172
25,5,18
13,27,260
10,7,6
21,24,147
7,23,252
2,1,126
6,15,4
0,22,3076
5,1,162
16,9,219
21,6,69
26,20,14277
17,4,46
14,3,28
24,6,110
8,8,62
19,10,1024
30,17,461
27,27,43
30,7,45
1,26,38
31,20,821
13,13,97
20,0,17
8,24,8
5,4,76
0,7,4
1,31,13
1,15,60
12,27,218
17,24,593
28,28,8
11,16,160
8,31,4756
19,25,418
16,0,80
10,20,16
0,8,490
15,28,151
22,24,100
16,3,87
24,2,216
9,19,129
15,11,625
20,30,237
27,9,1265
22,19,244
24,4,271
29,21,934
