x,y,val
16,26,7895
11,6,10954
27,24,6224
14,28,7194
28,7,510
26,1,8412
4,14,8171
11,3,11490
24,16,13215
27,31,14841
31,6,9157
11,14,16608
13,24,17490
11,22,20681
14,14,9053
21,18,5256
19,15,6356
23,20,5825
19,30,1640
26,14,4955
16,11,6801
20,26,10566
2,0,15943
29,23,7469
26,23,7773
19,1,6747
23,19,9476
27,13,4736
29,8,7397
5,31,48152
7,23,3958
20,25,4137
24,28,3828
28,16,2630
4,31,64400
23,4,349069
16,29,26509
16,6,7517
17,24,7205
16,2,8509
6,21,5195
24,13,12774
20,8,5817
0,8,15174
30,27,22235
13,12,4980
2,8,27597
21,6,7726
8,26,6018
22,25,9779
1,9,27303
31,14,5554
14,7,9710
18,12,7209
5,1,59654
20,11,5093
15,18,7135
27,9,9929
12,14,18545
28,0,2537
7,25,6023
15,28,45962
18,23,5136
21,16,11721
6,30,33448
28,30,31732
28,26,5519
7,20,27431
20,27,3231
6,20,8246
24,30,16921
8,25,11996
2,30,35278
14,13,3806
5,21,14477
27,29,7812
28,27,17045
0,29,98413
28,15,8912
14,25,4647
13,31,10764
15,3,4472
9,16,7502
10,9,30215
16,16,4889
19,5,13485
19,29,2365
3,23,6971
12,3,7006
0,19,22658
8,21,7351
12,7,10007
16,14,4537
2,31,17897
13,7,7950
27,18,19041
7,3,35239
31,28,11705
23,28,3306
4,17,21011
24,5,29102
4,28,18599
23,8,22864
0,21,13473
8,7,27780
3,20,12457
13,28,7411
26,8,4953
27,30,10894
25,2,13978
18,20,8569
21,0,12865
6,11,178439
16,21,11854
25,4,17771
17,4,3366
19,14,8194
23,16,3584
9,5,2336
9,28,5974
17,23,10027
12,1,35152
14,6,7503
22,2,9092
6,8,68760
25,31,3006
31,7,50645
17,10,20327
8,5,7644
21,5,18972
21,2,14612
6,9,124825
19,17,21002
3,8,14199
12,31,24421
3,12,26454
27,22,9122
27,28,4871
3,9,38492
1,18,21464
19,25,5372
27,14,10227
31,21,7905
28,13,15438
18,31,8262
1,22,21935
4,18,30468
26,27,24602
23,5,77289
18,1,11265
10,8,26893
5,6,32318
17,20,7676
22,11,8572
12,23,23637
10,13,22755
15,0,12479
14,18,18212
0,9,61935
19,12,6976
15,16,4136
29,13,14527
14,31,4323
5,27,8801
11,13,24403
27,20,46285
20,18,20073
31,1,19915
5,13,35405
14,26,7624
13,10,16537
30,21,16940
5,2,40730
24,11,4323
29,24,37966
31,9,7438
23,10,9972
8,2,20087
12,12,3931
2,9,29842
30,3,6303
25,9,5099
24,9,4458
14,16,31431
12,27,4097
28,14,14319
4,6,75771
18,7,4885
0,31,9130
29,27,199998
7,7,21086
12,28,6625
19,18,17964
28,9,8339
16,27,7187
3,16,18784
26,11,19514
31,2,21744
22,17,4347
30,19,13789
28,5,19910
13,3,9545
0,2,4329
4,20,11252
28,22,6944
19,4,6682
30,17,7109
2,13,12838
18,26,22512
17,27,20276
21,26,5355
11,1,29544
5,30,15947
