x,y,val
18,21,9809
16,22,26850
30,8,3214
1,14,4568
8,13,19022
30,26,51066
30,13,19188
25,4,21221
25,1,26075
27,10,810
21,3,28158
19,9,14081
17,17,21505
6,21,4077
10,17,2476
29,24,28477
28,6,12773
26,10,5864
13,23,58602
19,14,5362
25,10,5273
12,23,33537
28,3,42076
23,31,5715
28,9,1394
10,18,3180
26,28,7245
7,19,11760
22,31,611
6,13,13213
10,15,749
3,30,6502
11,17,1489
7,21,16952
14,13,7193
17,19,6029
22,11,13935
15,16,2191
19,18,17715
18,15,16031
8,12,65343
26,8,14100
21,13,13490
15,26,63202
16,19,6584
14,31,3087
26,3,8126
22,7,9380
28,18,22401
1,17,11625
13,9,3886
18,29,19693
10,26,168460
14,20,6574
17,31,808
23,5,54806
6,31,5865
18,16,101505
12,16,2631
4,12,22880
4,20,8852
5,16,6817
15,14,1841
27,28,6635
23,15,162613
7,16,12823
21,21,11112
28,16,9839
14,8,3508
0,9,2744
23,1,7997
4,18,16235
19,3,11762
11,18,4833
23,3,20425
19,31,1053
29,25,24490
0,8,5759
8,31,7900
16,31,759
11,20,10757
29,17,35849
28,10,1798
9,16,1401
4,24,6587
9,25,363348
25,9,5403
12,30,681
5,31,4466
13,16,1642
19,29,28
19,22,21997
22,14,99960
5,12,22245
17,20,8290
5,13,5247
9,28,58002
21,17,18425
30,5,12474
20,4,50697
18,9,4941
19,16,27479
13,19,106277
31,21,11419
21,10,3461
7,24,93873
27,9,2512
30,17,9222
10,13,1238
21,4,55002
6,28,69321
7,27,76135
27,21,22142
1,16,13221
30,24,113504
16,10,9000
22,28,4822
19,6,27408
16,18,6459
26,9,1596
22,22,20277
6,30,26513
19,0,3667
4,27,50018
30,4,11468
31,20,9979
4,16,7769
6,27,70131
20,23,14038
26,30,10299
10,24,344053
15,29,17182
15,13,755
15,22,9139
9,20,20967
17,6,3427
11,28,100635
5,29,36414
9,29,11089
20,14,7632
9,12,49201
20,6,86634
12,24,41682
8,17,2826
20,22,13908
20,16,29797
5,22,10237
14,9,93319
23,26,4785
10,31,16803
26,26,46462
20,27,862
21,31,4842
19,4,69361
29,20,12724
23,2,1188
6,18,4493
30,14,5177
23,25,22549
22,30,7368
11,16,3518
10,16,1518
5,14,6575
10,11,46835
30,16,11636
19,27,8162
3,13,2214
28,28,5430
21,6,54367
8,14,6553
10,21,24264
25,12,7933
2,12,19714
12,18,8088
28,4,23631
2,27,21421
20,2,3176
24,2,6733
3,31,3720
0,7,42360
24,1,4031
3,24,4555
26,24,27480
9,19,16881
14,10,6310
30,21,21591
1,31,480
19,8,11633
17,15,9123
9,22,38485
9,23,157839
26,12,20072
14,21,14861
29,21,39542
25,25,14126
22,1,2630
7,17,9235
17,13,1800
25,11,8749
2,22,1072
31,29,18804
18,7,31852
2,15,4205
27,27,64509
31,30,6978
0,25,66085
17,22,19272
23,10,7197
24,12,5509
12,28,14321
1,15,4793
30,1,10888
28,30,2128
21,26,6914
25,26,6073
18,27,6586
28,15,9823
9,13,4052
31,5,699
23,29,14566
8,29,11800
9,14,456
22,10,5237
30,23,173859
10,14,1102
25,7,18983
13,17,7375
9,30,14171
7,20,12664
29,13,17782
0,15,24878
18,12,2938
30,30,23496
27,30,4989
18,28,2949
4,19,9948
29,12,63983
18,23,28151
6,20,10798
31,19,8527
20,12,4774
14,30,1553
13,14,594
27,15,26944
21,25,14130
11,31,12197
7,26,143673
8,19,40493
2,24,3187
31,6,2244
7,23,40677
1,24,6899
17,18,11046
16,24,31546
19,15,34698
19,25,40856
26,25,53468
26,13,274854
8,16,2505
26,0,47202
14,18,17054
16,30,3660
4,28,12692
14,14,479
23,27,10209
29,0,5387
18,31,8162
31,16,7483
0,21,13189
29,15,16905
25,3,11750
0,6,8138
30,11,16829
10,29,20712
20,24,37922
13,11,1882
28,27,33483
10,25,402441
0,12,7605
22,12,9759
