x,y,0_15,0_5,100_,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
105,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
106,123,0,0,0,0,0,0,0,0,0,4,3,3,0,3,3,4,3,3,3,0,0,12,14,26
106,124,16,12,0,28,15,13,20,11,16,28,28,38,10,28,36,68,78,43,20,7,0,266,250,516
106,125,8,8,0,16,9,7,3,12,12,12,18,10,14,20,14,19,32,17,10,0,3,123,119,242
106,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,124,27,20,0,27,16,9,20,16,18,26,36,34,15,24,25,27,39,19,4,3,0,210,195,405
107,125,92,37,0,63,42,37,37,36,60,89,70,78,64,69,57,84,111,61,26,12,3,572,554,1126
107,126,70,42,0,65,38,17,29,58,50,76,92,60,51,39,76,93,121,74,54,34,11,614,537,1151
107,127,22,8,0,17,12,8,4,8,18,21,15,26,13,19,34,50,50,25,10,4,0,183,181,364
108,124,10,4,0,14,6,4,3,3,7,7,15,12,4,5,7,22,10,3,0,0,0,70,66,136
108,125,47,27,0,70,37,16,29,34,35,61,72,57,56,43,47,54,63,26,14,0,0,406,384,790
108,126,131,107,0,87,48,28,74,92,118,135,100,93,128,99,91,108,99,61,25,14,3,827,814,1641
108,127,67,68,0,47,29,11,41,67,66,73,63,63,91,66,68,73,81,49,20,10,0,547,508,1055
111,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3
111,124,11,7,0,12,7,3,5,8,7,11,9,10,7,13,13,13,17,4,0,0,3,80,80,160
111,125,20,6,0,26,13,5,7,3,20,19,25,18,14,10,14,6,9,4,0,3,0,112,110,222
112,123,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,5,10
112,124,45,17,0,38,14,12,8,19,33,37,34,30,40,28,20,36,22,14,5,3,0,219,234,453
112,125,63,48,0,78,29,20,46,32,48,80,70,70,66,63,53,65,70,37,17,5,3,496,466,962
112,126,6,3,0,9,6,0,0,3,13,9,10,11,6,4,10,5,0,0,0,0,0,48,47,95
