x,y,0_15,0_5,100_,15_20,20_25,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,ld25_30,m,pop
17,127,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,3
21,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
22,74,10,6,0,8,5,8,13,8,9,11,12,11,14,11,10,9,0,6,4,0,83,7,81,164
22,115,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3
22,116,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3
22,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
22,118,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,3,3,0,0,6,0,9,15
22,119,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,11,17
22,123,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6
22,124,3,0,0,5,3,0,4,3,4,3,6,0,3,0,8,4,6,3,0,0,28,0,24,52
22,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
23,74,21,20,0,23,23,22,35,26,30,45,40,23,49,72,95,64,22,15,7,0,321,34,345,666
23,75,9,11,0,15,17,15,7,16,19,30,43,15,33,32,39,18,13,9,0,0,185,25,182,367
23,115,3,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,0,0,7,0,7,14
23,116,0,3,0,0,3,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,9,3,7,16
23,117,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,4,0,3,7
23,118,3,4,0,3,4,4,0,4,3,10,7,3,6,14,12,5,6,3,0,0,49,0,44,93
23,119,0,0,0,0,3,0,0,0,3,3,3,0,4,3,8,3,3,0,0,0,15,0,17,32
23,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,4
23,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,6
23,123,3,0,0,5,0,0,0,3,4,3,0,0,3,0,0,0,0,0,0,0,13,0,9,22
23,124,8,7,0,6,3,9,5,5,5,4,7,3,0,9,7,13,0,3,0,0,46,0,51,97
23,125,3,0,0,3,0,0,0,3,3,0,3,0,3,0,3,3,0,0,0,0,8,0,8,16
23,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,127,0,0,0,3,0,3,0,5,3,0,0,3,0,0,0,3,3,0,0,0,11,0,10,21
24,74,14,9,0,11,12,17,15,16,22,21,21,9,17,20,25,22,20,7,10,0,155,15,150,305
24,75,24,24,0,23,32,17,26,21,37,44,35,18,41,54,53,43,29,20,21,10,290,26,309,599
24,76,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
24,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
24,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
24,100,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3
24,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
24,114,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,5,8
24,115,3,3,0,0,3,0,4,3,3,3,0,4,0,3,0,3,0,0,0,0,15,4,11,26
24,116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,9
24,120,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,7,0,7,14
24,121,0,0,0,0,0,0,0,3,0,3,3,0,0,3,12,10,8,0,0,0,21,0,22,43
24,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3
