x,y,val
3,12,80
6,9,333
0,10,50
7,11,65
2,9,80
5,8,218
7,6,941
1,7,413
8,15,13
13,13,333
1,11,113
7,8,697
1,10,494
3,9,578
10,11,1673
8,8,22783
15,14,2698
2,8,535
3,4,6388
7,13,93
2,11,18
3,11,641
3,10,2911
3,14,69
4,7,3135
12,12,401
6,11,221
1,14,18
2,14,121
7,15,638
1,8,311
4,6,11618
6,6,7716
1,9,216
5,15,5
0,9,128
4,4,3139
5,6,1421
3,13,361
7,9,636
15,15,1075
4,9,153
7,12,832
12,15,90
5,11,108
11,14,914
6,5,72
3,5,18087
8,10,412
9,13,90
3,15,5
10,15,897
5,12,83
2,7,543
13,14,1370
0,4,5684
6,13,135
2,15,75
2,6,636
9,12,1104
11,15,272
8,11,431
1,6,949
0,8,579
7,14,220
2,13,36
14,15,17324
8,14,12
4,11,5
14,14,2633
11,12,354
1,5,1659
5,5,1873
6,8,187
0,5,1642
11,13,703
1,13,2
0,6,525
4,10,74
12,13,9044
6,7,364
8,9,11929
2,10,100
10,12,1328
6,15,50
5,9,190
5,13,43
11,11,5255
0,11,1
3,6,5041
8,12,81
7,7,12705
3,7,1199
7,10,340
10,14,75
10,10,1390
2,5,1800
1,3,384
4,13,5
12,14,529
8,13,113
0,7,768
0,12,28
1,4,8757
4,8,377
13,15,629
5,14,17
2,4,1480
9,9,10347
5,7,3393
10,9,666
6,12,18
1,12,129
8,7,2627
4,15,23
5,10,69
9,8,2962
3,8,572
9,11,660
9,10,3631
9,15,56
1,15,8
11,10,172
4,5,57424
6,10,195
10,13,1596
6,14,19
