x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
31,233,1,0,0.2,0.1,0.1,0.3,0,0.1,0.1,0.1,0,0,14666.6,1
58,254,15,0.4,2.7,0.8,1.6,4.7,0.4,1.6,1.2,1.6,0,0,219999,1
59,254,29,0,4,1,4,4,0,6,7,2,1,0,539148.1,0
59,255,1,0,0.2,0.1,0.1,0.3,0,0.1,0.1,0.1,0,0,14666.6,1
65,217,1,0.1,0.1,0,0.1,0.2,0,0.2,0.1,0.1,0.1,0,16595.2,1
66,217,2,0.1,0.3,0,0.3,0.4,0,0.4,0.3,0.1,0.1,0,33190.5,1
66,219,2,0.1,0.3,0,0.3,0.4,0,0.4,0.3,0.1,0.1,0,33190.5,1
66,220,4,0.2,0.5,0,0.5,0.9,0,0.8,0.6,0.2,0.3,0,66381,1
66,221,5,0.2,0.7,0,0.7,1.1,0,0.9,0.7,0.3,0.4,0,82976.2,1
66,224,1,0.1,0.1,0,0.1,0.2,0,0.2,0.1,0.1,0.1,0,16595.2,1
67,219,48,1,8,6,6,13,1,8,1,1,3,0,793443.4,0
67,220,11,0.6,1.5,0,1.5,2.3,0,2.1,1.5,0.6,0.9,0,182547.7,1
68,231,5,0.2,0.3,0.6,0.3,1.4,0.1,0.8,0.9,0.2,0.2,0,119821,1
69,231,2,0.1,0.1,0.3,0.1,0.5,0,0.3,0.4,0.1,0.1,0,47928.4,1
69,232,19.5,0.8,1.1,2.5,1,5.3,0.3,3.3,3.6,0.8,0.8,0,467301.8,1
70,231,19,0,0,3,0,4,0,8,3,0,1,0,390683.8,0
70,232,11,0.4,0.7,1.4,0.6,3,0.2,1.9,2,0.4,0.4,0,263606.1,1
71,231,18,0.7,1.1,2.4,0.9,4.9,0.2,3.1,3.3,0.7,0.7,0,431355.5,1
71,232,4,0.2,0.2,0.5,0.2,1.1,0,0.7,0.7,0.2,0.2,0,95856.8,1
72,202,2,0.1,0.1,0.1,0.3,0.3,0.1,0.4,0.4,0,0.2,0,42999.6,1
72,231,11,0.4,0.7,1.4,0.6,3,0.2,1.9,2,0.4,0.4,0,263606.1,1
73,203,9,0.5,0.2,0.5,1.2,1.5,0.5,1.8,2,0,0.8,0,193498.2,1
73,231,5,0.2,0.3,0.6,0.3,1.4,0.1,0.8,0.9,0.2,0.2,0,119821,1
73,232,1,0,0.1,0.1,0.1,0.3,0,0.2,0.2,0,0,0,23964.2,1
75,200,3,0.2,0.1,0.2,0.4,0.5,0.2,0.6,0.6,0,0.2,0,64499.4,1
75,201,5,0.3,0.1,0.3,0.7,0.8,0.3,1,1.1,0,0.4,0,107499,1
76,200,2,0.1,0.1,0.1,0.3,0.3,0.1,0.4,0.4,0,0.2,0,42999.6,1
76,201,3,0.2,0.1,0.2,0.4,0.5,0.2,0.6,0.6,0,0.2,0,64499.4,1
79,191,1,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0,0.1,0,21499.8,1
79,192,10,0.5,0.3,0.6,1.4,1.7,0.6,1.9,2.2,0,0.8,0,214998.1,1
80,192,1,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0,0.1,0,21499.8,1
84,189,14,1,1.7,0.3,3.8,3.8,0,1.4,0,1,0.7,0.3,233685,1
84,190,5,0.4,0.6,0.1,1.3,1.3,0,0.5,0,0.4,0.3,0.1,83458.9,1
86,187,2,0.1,0.2,0,0.5,0.4,0.1,0.2,0.1,0.4,0,0,35573.8,1
87,186,2,0.1,0.2,0,0.5,0.4,0.1,0.2,0.1,0.4,0,0,35573.8,1
88,178,1,0.1,0.1,0,0.2,0.2,0,0.1,0.1,0.2,0,0,17786.9,1
88,184,39,2.6,4.4,0,8.9,7.1,1.8,4.4,1.8,7.1,0.9,0,693688.2,1
89,179,3,0.1,0.2,0.1,0.5,0.2,0,0.7,0.8,0.2,0.2,0,66389.5,1
89,182,25,0,1,5,4,6,1,2,2,1,3,0,654273.1,0
89,183,49,1,3,6,3,10,1,3,9,3,10,0,943121.2,0
89,184,11,0.8,1,1.2,1.7,2.7,0.2,1,1.8,0.2,0.4,0,240573.6,1
89,192,6,0.4,0.7,0.2,1.6,1.6,0,0.6,0,0.4,0.3,0.2,100150.7,1
90,179,6,0.1,0.5,0.1,0.9,0.5,0,1.4,1.5,0.5,0.5,0,132778.9,1
90,180,26,0,2,0,3,7,0,4,8,1,1,0,709444.7,0
90,181,29,1,1,1,7,3,0,2,7,2,5,0,601524,0
90,182,14,0.3,1.1,0.4,2.1,1.1,0,3.2,3.6,1.1,1.1,0,309817.5,1
90,183,79,1,14,8,7,27,2,6,6,8,0,0,1754002.5,0
90,184,43,3.1,3.8,4.6,6.9,10.8,0.8,3.8,6.9,0.8,1.5,0,940424,1
91,180,31.5,2.5,2,0,3,7,1,7,4,3,2,0,657191.9,0
91,181,5,0.1,0.4,0.1,0.8,0.4,0,1.1,1.3,0.4,0.4,0,110649.1,1
91,183,2,0.2,0.2,0.2,0.3,0.5,0,0.2,0.3,0,0.1,0,43740.7,1
92,181,2,0,0.2,0,0.3,0.2,0,0.5,0.5,0.1,0.2,0,44259.6,1
93,180,7,0.2,0.5,0.2,1.1,0.5,0,1.6,1.8,0.5,0.6,0,154908.7,1
93,181,2,0,0.2,0,0.3,0.2,0,0.5,0.5,0.1,0.2,0,44259.6,1
94,179,9,0.3,0.4,0.2,1.4,1.4,0.3,2.1,1.3,0.7,0.9,0,192261.9,1
94,194,7,0.5,0.8,0.2,1.9,1.9,0,0.7,0,0.5,0.3,0.2,116842.5,1
95,179,2,0.1,0.1,0,0.3,0.3,0.1,0.5,0.3,0.1,0.2,0,42724.9,1
96,174,6,0.4,1,0.7,0.8,1,0,0.9,0.5,0.2,0.5,0,105472.9,1
96,179,74,3,12,6,9,23,0,9,5,4,3,0,1558703.5,0
96,181,13,0.4,0.6,0.2,2.1,2.1,0.4,3.1,1.9,1,1.2,0,277711.6,1
96,182,1,0,0.1,0,0.2,0.2,0,0.2,0.1,0.1,0.1,0,21362.4,1
96,183,1,0,0.2,0.1,0.1,0.2,0,0.1,0.2,0,0.1,0,22960,1
97,176,5,0.3,0.9,0.6,0.6,0.9,0,0.7,0.4,0.2,0.4,0,87894.1,1
97,177,20,1.3,3.3,2.5,2.5,3.3,0,2.9,1.7,0.8,1.7,0,351576.4,1
97,178,68.5,2,5,3,13,22,0,9,5,5.5,4,0,1540053,0
97,179,52.5,3,3,5,12,13,2,8,3,0.5,3,0,956929.9,0
97,180,8,0.2,0.4,0.1,1.3,1.3,0.3,1.9,1.1,0.6,0.8,0,170899.5,1
97,181,7,0.2,0.3,0.1,1.1,1.1,0.2,1.7,1,0.6,0.7,0,149537,1
97,182,7,0.2,0.3,0.1,1.1,1.1,0.2,1.7,1,0.6,0.7,0,149537,1
98,177,9,0.6,1.5,1.1,1.1,1.5,0,1.3,0.7,0.4,0.8,0,158209.4,1
98,178,11,0.4,0.5,0.2,1.7,1.7,0.4,2.6,1.6,0.9,1,0,234986.8,1
98,180,19,0,1,1,1,4,0,3,5,1,3,0,359027.2,0
98,181,5,0.1,0.2,0.1,0.8,0.8,0.2,1.2,0.7,0.4,0.5,0,106812.2,1
98,191,9,0.7,1.1,0.2,2.4,2.4,0,0.9,0,0.7,0.4,0.2,150226.1,1
99,177,4,0.2,0.7,0.5,0.5,0.7,0,0.6,0.3,0.2,0.3,0,70315.3,1
99,179,21,2,2,0,5,5,0,3,3,0,1,0,473577.9,0
99,180,17,0.2,2.6,2.2,2.2,3.8,0,2.4,2.4,0.5,0.7,0,390319.3,1
100,178,13,0.1,2,1.7,1.7,2.9,0,1.8,1.8,0.4,0.6,0,298479.5,1
100,179,27,1,0,1,6,2,2,7,5,0,3,0,510864.9,0
101,178,27,2,0,0,5,5,0,1,10,3,1,0,606401.7,0
101,179,29,0.3,4.4,3.7,3.7,6.6,0,4.1,4.1,0.9,1.2,0,665838.8,1
102,177,4,0.2,0.7,0.5,0.5,0.7,0,0.6,0.3,0.2,0.3,0,70315.3,1
102,178,58,3,2,3,12,12,0,5,16,3,1,1,1169067.9,0
102,179,7,0.1,1,0.9,0.9,1.6,0,1,1,0.2,0.3,0,160719.7,1
103,178,25,0.3,3.8,3.2,3.2,5.6,0,3.5,3.5,0.8,1.1,0,573999,1
103,179,1,0,0.2,0.1,0.1,0.2,0,0.1,0.2,0,0.1,0,22960,1
108,178,16,0.8,3,0.4,2.3,2.7,0,1.9,1.1,1.5,2.3,0,341809.4,1
108,179,18,0.9,3.4,0.4,2.6,3,0,2.1,1.3,1.7,2.6,0,384535.6,1
108,180,8,0.4,1.5,0.2,1.1,1.3,0,1,0.6,0.8,1.1,0,170904.7,1
108,192,4,0.2,0.2,0.2,0,1.3,0,0.2,1.5,0,0.4,0,99675.2,1
108,193,4,0.2,0.2,0.2,0,1.3,0,0.2,1.5,0,0.4,0,99675.2,1
109,162,72,1,8,5,14,11,1,9,6,6,11,0,1314264.9,0
109,163,55,2,4,1,1,17,0,9,11,4,6,0,1042118.9,0
109,164,30,4,0,3,9,3,1,5,2,3,0,0,526008,0
109,177,15,0,0.9,2.7,0.4,4.1,0,3.6,1.4,1.4,0.5,0,317388.2,1
109,178,51,1,7,3,7,16,2,4,7,2,2,0,998957.1,0
109,179,40,1,5,4,5,13,0,7,2,0,3,0,721125.4,0
109,180,37,0.7,1.5,3,4.4,10.4,0.7,2.2,9.6,3,1.5,0,831414.8,1
109,191,9,0.1,1,0.3,0.7,1.8,0,1.6,2.1,0.8,0.6,0,173676,1
109,192,18,0.3,2,0.6,1.4,3.7,0,3.1,4.2,1.6,1.1,0,347352,1
110,161,17,0.5,2.8,0.5,3,4.6,1,0.8,1.5,2,0.3,0,338174.7,1
110,162,41,3,2,5,8,8,0,4,4,7,0,0,880634.4,0
110,163,84.5,6.5,7,9,16,12,1,13,13,2,5,0,1434768.4,0
110,164,34,0.5,3,1,3,7,1.5,7,9,1,1,0,801475.7,0
110,165,70.5,1,3.5,6,2,19,0,8,15,3,13,0,1583854,0
