x,y,2006,2011,2018
0,121,5,0,0
0,122,3,20,12
0,123,22,0,0
0,124,16,0,0
0,125,30,0,0
0,126,5,52,0
0,127,10,17,11
0,117,23,26,1
0,118,28,48,32
0,119,15,14,8
0,120,7,22,61
1,121,45,0,0
1,122,16,22,13
1,123,4,0,0
1,124,34,6,4
1,125,20,0,84
1,126,8,40,71
1,127,8,0,0
1,118,23,16,12
1,119,298,345,294
1,120,201,327,448
2,121,492,451,389
2,122,59,31,18
2,123,7,13,8
2,124,29,0,0
2,125,14,38,179
2,126,5,26,39
2,127,45,44,23
2,119,15,0,0
2,120,2390,2391,2566
3,121,56,38,33
3,122,2009,1812,1750
3,123,2521,1950,1907
3,124,21,4,14
3,125,55,48,354
3,126,48,72,128
4,121,60,80,70
4,122,56,137,113
4,123,1702,2025,2052
4,124,615,1489,2525
4,125,11,0,0
4,126,17,34,81
4,127,20,40,22
5,122,82,160,139
5,123,86,16,16
5,124,164,171,164
5,125,661,209,357
5,126,70,5,16
5,127,46,35,0
6,123,0,59,52
6,124,2,10,10
6,125,72,3,2
6,126,772,798,895
6,127,436,246,76
7,125,36,0,0
7,126,1284,1455,1454
7,127,3098,2826,3910
8,126,124,135,148
8,127,778,1386,1441
