x,y,2006,2011,2018
22,44,117,0,0
22,45,0,31,38
22,46,9,13,14
22,47,5,49,51
22,48,0,18,19
22,26,44,14,21
22,49,79,60,74
22,27,15,15,17
22,28,0,4,5
22,50,36,0,0
22,30,2,7,6
22,52,14,30,25
22,53,3,19,29
22,31,21,16,13
22,54,0,29,32
22,32,31,12,10
22,55,0,23,20
22,33,34,16,13
22,34,52,10,25
22,56,4,1,2
22,57,46,4,5
22,35,13,42,21
22,58,41,21,22
22,59,7,0,0
22,37,0,0,16
22,39,27,2,2
22,60,71,0,0
22,61,435,575,718
22,40,41,12,13
22,62,3140,3221,3589
22,63,2756,1546,1818
22,64,3,0,0
22,42,43,22,28
22,43,0,0,31
23,44,0,28,33
23,46,0,16,18
23,47,23,24,26
23,48,7,21,22
23,27,4,0,0
23,28,21,15,16
23,29,10,14,14
23,50,18,15,16
23,51,0,37,31
23,30,6,4,4
23,31,35,51,40
23,53,20,44,35
23,32,12,12,10
23,54,18,0,0
23,55,10,56,61
23,33,543,493,560
23,56,0,2,2
23,34,71,10,5
23,57,45,121,131
23,35,5,14,7
23,58,0,10,8
23,59,29,23,22
23,39,22,1,2
23,60,15,13,10
23,61,140,156,109
23,62,2126,2419,2256
23,63,3687,4740,4245
23,41,30,11,12
23,42,0,14,15
23,64,155,132,115
23,43,105,171,176
24,44,55,77,81
24,45,114,25,27
24,46,0,13,14
24,48,1,12,13
24,49,0,10,18
24,27,9,20,21
24,28,138,0,0
24,29,11,0,0
24,50,6,28,28
24,51,7,13,11
24,30,5,9,8
24,52,18,13,11
24,53,15,0,0
24,31,3,6,5
24,54,31,76,67
24,32,95,19,11
24,55,16,55,44
24,33,194,388,346
24,34,11,1,1
24,56,0,14,12
24,35,7,11,6
24,57,33,0,0
24,36,7,0,0
24,58,23,37,40
24,59,0,14,11
24,38,14,3,4
24,39,3,26,27
24,60,32,21,21
24,61,0,3,3
24,62,96,2,2
24,40,59,36,37
24,41,6,0,0
24,63,155,338,285
24,42,5,24,25
24,43,492,795,866
25,44,17,7,8
25,45,0,11,12
25,46,0,16,18
25,49,0,5,6
25,28,0,2,2
25,29,16,0,0
25,52,0,0,5
25,31,41,10,8
25,53,11,8,7
25,54,8,16,13
25,32,44,63,31
25,55,16,15,16
25,33,3,10,5
25,56,2,58,46
25,34,49,21,11
25,35,0,20,10
25,58,48,9,7
25,36,31,0,0
25,59,25,21,16
25,38,0,14,15
25,39,18,22,23
25,60,0,9,6
25,40,8,10,13
25,41,32,7,8
25,42,5,27,29
25,43,0,31,34
26,44,17,0,0
26,45,19,17,19
26,46,52,5,6
26,48,18,11,12
26,28,29,0,0
26,29,10,54,44
26,50,0,10,8
26,51,14,6,5
26,30,37,0,0
26,52,28,18,15
26,53,10,12,10
26,31,208,131,143
26,32,28,28,14
26,54,0,2,2
26,33,29,32,16
26,55,7,47,47
26,34,33,0,0
26,56,10,0,0
26,35,46,9,5
26,57,42,38,29
26,58,25,34,26
26,59,33,73,56
26,37,13,2,2
26,38,242,0,31
26,39,7,2,3
26,60,0,1,1
26,40,7,5,6
26,41,18,0,0
26,42,53,0,13
27,45,39,16,17
27,46,34,71,73
27,47,3,24,22
27,48,9,0,0
27,51,0,12,10
27,52,449,851,924
27,53,0,12,10
27,31,760,846,895
27,32,347,421,359
27,54,50,33,27
27,55,0,17,23
27,56,9,4,4
27,34,91,19,10
27,35,3,15,8
27,57,14,0,0
27,58,25,71,54
27,36,0,12,32
27,59,2,2,2
27,37,5,0,132
27,38,7,24,25
27,39,17,4,5
27,60,350,637,641
27,61,116,376,380
27,40,52,22,23
27,41,37,40,42
27,42,28,5,12
27,43,8,9,19
28,44,22,0,0
28,45,7,4,5
28,46,30,50,51
