x,y,val
8,6,2530
15,12,40973
15,15,1601
11,10,3375
14,12,13780
8,3,151283
10,3,501571
14,6,21235
15,2,1574
9,4,23432
13,3,166
14,3,2395
13,10,14904
14,10,5035
9,2,190840
15,14,16590
14,7,4842
15,3,1399
12,1,27937
14,5,9513
11,6,9421
9,6,16700
10,6,26502
14,1,3279
15,11,14290
10,8,23835
13,11,16200
10,10,15989
13,12,8229
15,8,6700
9,7,16572
10,7,17971
14,13,26114
10,0,36281
14,14,729
11,4,97472
11,8,12762
14,11,16789
12,5,35117
13,1,2171
14,9,6000
10,9,12279
11,9,9382
11,0,34982
12,6,11034
12,0,85503
14,2,616
8,2,88533
12,4,27306
15,1,517
14,4,6432
9,1,42843
8,5,13163
7,4,2151
14,0,2483
10,5,27242
9,3,428765
15,6,5699
13,9,12426
10,1,196983
13,5,7937
15,7,34230
12,7,5846
12,2,29518
11,7,6419
9,8,43
13,4,24252
10,2,388578
15,4,2787
12,9,13187
15,5,8941
9,10,274
13,6,9912
15,13,37024
15,10,2635
13,2,76
14,8,3735
12,8,11922
9,5,25554
12,10,33474
9,0,2391
13,13,203
13,8,12494
11,2,28672
12,3,71
13,0,6150
11,5,18399
11,1,128236
7,3,15972
8,4,37970
11,3,72646
10,4,29057
12,11,4437
15,9,6448
15,0,2620
13,7,5599
