x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
16,126,4,4.4,14
16,127,20,5.1,17
17,113,3,3.3,9
17,114,67,2.3,8
17,115,378,2.2,7
17,116,25,2.3,5
17,118,24,1.3,5
17,119,37,1.2,6
17,120,49,3.7,7
17,121,26,6,10
17,123,7,5,13
17,124,15,1.7,10
17,125,12,3.6,12
17,126,175,2.5,12
17,127,713,0.8,13
18,110,9,6.5,14
18,111,119,0.8,9
18,112,80,1.6,8
18,113,53,1,8
18,114,988,0.9,6
18,115,2040,0.8,5
18,116,1565,0.1,4
18,117,167,1.9,3
18,118,70,2,3
18,119,412,1.9,4
18,120,25,4.4,7
18,121,35,7.3,11
18,123,5,12.5,18
18,124,41,0.7,9
18,125,14,2.3,11
18,126,56,3.5,10
18,127,54,2.7,11
19,103,3,2.7,7
19,104,0,2.6,8
19,106,10,5.9,12
19,107,9,9.3,17
19,109,7,3.7,12
19,110,75,3.6,11
19,111,10,3.2,13
19,113,61,3.5,9
19,114,897,1.9,7
19,115,5991,1.1,5
19,116,211,5,5
19,117,4,3.7,4
19,118,6,3,3
19,119,0,2.1,4
19,120,4,2,4
19,121,27,2.8,5
19,122,0,4.2,7
20,102,70,3.8,5
20,103,194,1.7,6
20,104,11,0.6,7
20,108,7,1.6,10
20,109,12,1.6,10
20,110,1,2.1,10
20,111,2,4.8,14
20,112,20,5.8,11
20,113,16,7.4,13
20,114,96,1.6,7
20,115,351,5.2,9
20,116,2,4.6,7
20,117,0,4,6
20,119,0,0.9,4
20,120,0,1.6,5
20,125,6,4.4,11
21,98,49,0.7,3
21,99,5,2.4,2
21,100,37,1.9,2
21,102,25,3.7,5
21,103,35,5.3,8
21,104,3,0.6,7
21,105,18,1.4,8
21,106,16,3.6,11
21,107,4,5.8,14
21,109,40,1.5,11
21,110,175,1.8,13
21,111,21,6.5,19
21,112,8,8.3,20
21,113,3,3.4,9
21,114,16,3.6,9
21,115,12,4.2,9
21,116,3,6.1,10
21,117,103,4.5,7
21,119,26,2.3,7
21,120,15,1.9,7
21,125,3,3.8,12
21,126,9,5.3,12
22,94,3,9.9,12
22,95,591,0.8,4
22,96,4,2.5,4
22,97,50,1.7,3
22,98,41,1.9,4
22,99,466,1.4,4
22,101,9,6.3,12
22,102,2,7.5,13
22,103,66,2.8,9
22,104,116,1.4,10
22,105,30,1.1,8
22,106,22,3.6,10
22,107,26,0.4,9
22,108,4,1.3,10
22,109,64,3.6,14
22,110,277,0.9,13
22,111,13,7.2,14
22,112,9,3.8,10
22,113,29,2.7,9
22,114,863,3,10
22,115,106,4.3,11
22,116,6,9.7,14
22,117,31,6.4,11
22,119,3,1.9,7
22,120,39,1.6,8
22,121,3,1.4,7
22,122,0,14.2,22
22,124,0,9.6,16
22,125,14,1.8,11
22,126,3,3.6,13
23,46,0,1.5,4
23,47,0,6.2,9
23,48,4,2.9,6
23,93,0,1.4,14
23,94,70,2,4
23,95,139,0.8,2
23,99,19,2.3,6
23,100,15,3.9,8
23,101,165,2.6,8
23,102,106,3.2,9
23,103,272,3.7,7
23,104,84,3.9,8
23,105,2,2.2,8
23,106,0,3.4,10
23,107,11,3.8,10
23,108,3,2.3,11
23,109,4,5.4,15
23,110,10,3.3,15
23,112,5,5.3,11
23,113,120,1.7,8
23,114,529,2.6,8
23,115,36,5.8,12
23,116,1,2.9,11
23,121,0,2.9,9
23,122,6,2.5,8
23,123,30,3.1,9
23,125,15,2.4,14
24,46,889,2.6,3
24,47,96,1.2,4
24,92,5,0.3,11
24,93,1573,15.9,21
24,94,1676,1.9,4
24,96,0,1.9,4
24,97,953,0.8,4
24,98,132,0.7,3
24,99,566,0.1,4
24,100,8,1.2,5
24,101,90,2,5
24,102,14,4,10
24,103,29,3.4,7
24,104,37,5.4,9
24,105,50,4.4,10
24,106,46,7,12
24,107,3,3.4,12
24,108,16,7.8,17
24,110,10,7.4,18
24,112,19,8.3,12
24,113,24,2.9,8
24,114,3,4.1,9
24,115,4,9.1,17
24,117,3,1.3,10
24,118,180,0.2,8
24,119,120,3.6,12
24,122,3,4.6,10
24,124,3,3,10
24,125,70,0.1,13
24,126,3,5.6,17
24,127,3,9.5,24
25,46,348,2.2,3
25,47,398,1.6,5
25,48,125,2.4,5
25,49,5,5.3,8
25,55,4,3.6,12
25,87,3,4.9,7
25,91,67,3.3,9
25,92,562,1.1,4
25,93,5383,1.1,3
25,94,3930,0.9,3
25,95,4693,0.8,2
25,96,1782,0.7,3
25,97,1159,1.3,3
25,98,551,2.3,5
25,99,279,4.1,5
25,100,779,3.6,5
25,101,62,4.2,6
25,102,86,6,7
25,104,38,4.6,8
25,105,11,6.4,12
25,106,19,4.3,13
25,107,8,3.1,12
25,108,6,5.2,14
25,110,28,9.6,13
25,111,3,9.1,13
25,112,38,5.3,9
25,113,206,4,7
25,114,3,2.6,5
25,115,28,8.6,11
25,118,142,1.4,10
25,119,6,4.9,13
25,123,3,9.2,18
25,124,12,2.6,11
25,125,122,1.5,11
25,126,11,2.5,13
26,48,0,4.1,7
26,49,0,7.1,10
26,57,0,3.8,13
26,60,4,7.3,16
26,73,24,4.9,24
26,90,27,1.6,4
26,91,1537,0.8,4
26,92,5683,0.9,2
26,93,1668,0.5,2
26,94,33,4.2,7
26,95,1122,1.5,4
26,96,48,3.4,6
26,97,1405,1,4
26,98,438,2.2,5
26,99,365,3.6,7
26,100,46,5.8,7
26,102,25,9.9,11
26,104,34,3.5,8
26,105,52,2.2,8
26,106,1,3.9,11
26,107,50,1.7,11
26,110,3,11.9,15
26,111,18,10.4,14
26,112,5,4.9,8
26,113,5,2,5
26,114,116,4.9,8
26,115,0,6.7,10
26,116,0,1.5,8
26,117,0,1.3,8
26,118,0,4.6,12
