x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,46,3,24.6,100
0,47,7,19.6,95
0,49,13,16,92
0,54,2,19.9,96
0,60,1,37.1,113
0,121,1,30.2,32
0,123,1,28.5,31
1,41,4,15.3,98
1,50,1,12.4,88
1,51,4,11.8,88
1,52,2,17.7,93
1,55,3,21.4,97
1,56,1,10.8,86
1,117,0,34,36
2,53,11,10.8,86
3,53,8,10.6,86
3,54,10,11.4,87
4,40,8,12.1,95
4,41,1,11.5,94
4,51,9,11.1,87
5,40,5,16.3,99
5,41,12,10.5,93
5,43,4,8.6,91
5,44,2,8.9,92
5,52,3,7.5,83
6,40,0,14.3,97
6,41,3,11.9,95
6,44,1,7.5,90
7,53,0,5.7,81
7,56,3,11.4,83
7,65,0,15.2,75
7,66,2,30.5,82
8,53,0,5.4,80
8,54,6,5.8,79
8,55,4,6.4,79
8,56,18,7.9,78
8,57,14,7.7,77
8,58,2,9.3,78
8,59,0,8.9,76
8,63,0,11.7,73
8,64,2,13.6,73
8,68,5,25.3,80
8,71,1,22.4,72
9,58,1,10.7,78
9,59,2,11.4,78
9,63,3,17.1,78
9,69,2,20.7,75
9,70,4,20.1,74
9,92,1,35.6,56
10,49,2,3,86
10,51,7,5.2,83
10,69,8,17.2,72
10,78,1,27.9,61
10,81,1,31.9,64
10,90,2,31.2,53
11,50,80,2,85
11,51,129,0.3,84
11,52,5,5,85
11,69,13,18.5,73
11,78,1,26.3,61
11,81,2,27.4,61
11,82,2,26.7,59
11,83,2,27,58
12,50,35,5.4,87
12,51,246,2.9,84
12,52,29,4.8,85
12,53,1,6.2,86
12,72,4,21.5,68
12,73,3,22,68
12,74,7,29.6,67
12,75,3,24.3,66
12,76,0,26.9,63
12,77,9,24.5,61
12,78,3,25.7,62
12,80,6,26.1,62
13,50,14,5.7,87
13,51,86,5.2,87
13,53,27,7.2,87
13,56,2,9.9,90
13,70,2,19.7,68
13,72,5,20.3,67
13,73,12,21.6,67
13,74,21,22.3,66
13,75,14,21.3,63
13,76,4,22.4,63
13,77,7,23.5,62
13,78,6,23.8,62
13,81,0,32.4,68
13,89,0,36.2,61
14,50,19,6.6,88
14,51,27,4.9,86
14,53,7,8.3,88
15,51,14,7,89
15,53,5,12,92
15,54,5,11.3,91
15,55,2,12.6,93
15,71,1,19.9,68
15,72,1,27.6,76
16,51,30,7.9,89
16,53,0,12.7,93
16,54,1,14,94
16,71,1,21.8,70
17,38,1,45,128
17,50,4,9.6,91
17,51,2,10.2,92
18,59,1,46.5,114
19,22,0,NA,NA
19,50,1,15.2,97
20,48,1,10.1,92
22,47,4,12.5,94
23,4,1,73.4,169
23,47,2,15.5,97
23,48,0,19.8,101
24,46,1,13.7,95
25,74,1,28.4,77
26,51,0,28.3,110
26,65,1,45,93
26,66,1,43.3,92
26,73,3,30.8,79
26,74,1,30.6,79
27,60,0,NA,NA
27,68,1,37.3,86
27,74,1,34.6,83
27,93,1,75,135
28,47,0,32.1,115
29,47,1,26.2,109
31,26,0,36.9,147
31,79,0,33.7,82
32,16,1,24.3,138
32,79,2,35.4,84
32,89,1,59.3,112
33,11,0,47.6,158
33,15,0,28.8,142
33,16,14,21,134
33,17,15,19.7,133
33,18,2,18.4,132
33,19,0,35.5,146
33,20,2,32.8,143
33,22,0,26.6,137
34,19,3,19.7,133
34,20,2,15.3,129
34,37,2,9,107
34,38,0,9.7,105
34,39,0,11.2,105
34,90,1,50.3,103
34,91,0,46.2,106
35,22,0,17,130
35,24,3,20.7,131
35,38,8,12.1,110
35,39,0,13,111
35,84,2,39.9,88
35,87,4,42.9,91
35,94,1,35.2,96
35,96,6,34.5,97
36,22,6,11.8,125
36,23,0,15.3,129
36,25,5,18,128
36,33,3,4.8,110
36,39,6,28,141
36,87,2,41.6,90
36,91,2,37.9,94
36,96,1,34.3,98
37,19,0,16.2,129
37,22,19,10.5,124
37,23,20,15.3,129
37,25,7,12.9,126
37,26,2,14.9,125
37,28,5,14.3,125
37,29,2,10.3,121
37,32,1,4,111
37,33,1,7.3,115
37,34,2,7.8,115
37,40,1,30.8,144
37,88,3,41.3,92
37,89,4,39.8,92
37,90,5,38.9,93
37,91,2,39.4,94
37,99,0,31.6,101
38,22,14,9.3,123
38,23,36,11.9,125
38,24,69,9.3,123
38,25,2,19.3,130
38,27,6,11.8,122
38,28,0,9,119
38,31,2,5,113
38,32,0,6.1,113
38,34,0,14.3,127
38,41,0,25.2,138
38,88,1,43.1,96
38,89,6,41.4,94
38,90,2,40.4,94
38,91,8,40.3,95
38,99,0,30.8,101
38,100,1,30.2,101
39,14,1,27.8,141
39,20,0,12.2,125
39,21,7,10,123
39,22,10,9.8,123
39,23,18,7.5,121
39,24,76,7.9,121
39,25,4,8.2,121
39,27,0,8.2,122
39,28,12,6.5,120
39,29,81,5.7,117
39,30,380,3.1,114
39,31,146,3.2,115
39,33,0,9.3,122
39,34,0,8.5,122
39,41,3,21.4,135
39,96,0,32.2,101
40,2,0,28.5,124
40,20,17,10.4,124
40,21,2,10.9,124
40,22,0,18.4,132
40,23,0,17.9,131
40,24,25,6.1,119
40,25,157,6.8,120
40,28,254,3.6,117
40,29,429,1.8,115
40,30,384,2.6,114
40,31,336,2.1,115
40,32,39,4.1,117
40,33,3,5.4,119
40,34,7,7.2,120
40,35,12,9,122
40,37,16,12.3,125
40,38,23,11.5,125
40,41,0,18.9,132
40,44,9,23.4,135
40,45,12,24.9,137
40,46,1,27.3,139
40,102,1,28.3,104
41,20,0,19.2,132
41,23,4,12.1,125
41,24,5,8.9,122
41,25,6,6.2,119
41,26,89,5.4,119
41,27,25,4.8,118
41,28,345,5.1,118
41,29,46,4.1,117
41,30,293,5.7,118
41,31,126,4.5,116
41,32,31,4.6,118
41,33,2,7.2,120
41,34,30,11.6,123
41,35,13,13.2,125
41,36,2,10.9,124
41,37,7,10.9,124
41,38,33,12.6,126
41,39,33,14.3,127
41,43,12,21.7,133
41,44,1,24.9,137
41,104,0,27.2,106
42,0,2,25,120
42,1,11,24.7,121
42,2,139,24.1,122
42,3,162,24.1,123
42,4,10,24.9,125
42,5,2,23.6,125
42,26,4,8.1,121
42,28,12,6.8,120
42,29,18,8.1,121
42,30,2,9.1,121
42,31,120,6.6,118
42,32,63,5.7,118
42,33,25,8,120
42,34,10,9.1,121
42,39,15,15.2,128
42,40,0,21.9,134
42,41,2,20.5,132
42,42,6,19.6,131
42,89,0,NA,NA
42,90,0,NA,NA
42,104,3,26.5,106
42,105,4,25.4,106
43,2,6,27.6,125
43,3,0,26.3,126
43,4,1,25.1,125
43,15,2,15.7,129
43,16,2,13.7,127
43,17,2,14.9,128
43,18,2,32.7,146
43,31,0,9.8,122
43,33,0,6.9,119
43,34,2,10.6,122
43,37,0,15.5,127
43,40,1,18.4,130
43,41,6,17.8,130
43,88,4,NA,NA
44,15,4,15.3,129
44,33,11,8,120
44,34,13,10.3,122
44,37,3,13.6,125
44,39,1,15.3,127
44,40,0,17.3,129
44,41,2,18.6,130
44,108,1,22.4,109
44,109,8,21.9,110
44,116,0,22.4,114
45,33,12,11.8,124
45,34,30,9.4,121
45,35,3,9.8,122
45,36,14,11.8,124
45,37,1,13.1,125
45,38,4,16,128
45,40,0,20.7,133
45,109,1,22,111
45,110,4,21.1,111
45,111,2,20.4,111
45,112,5,22.4,114
46,32,1,11.2,123
46,33,12,10.2,122
46,34,24,11.2,123
46,38,5,17.6,129
46,110,3,22.7,115
46,111,0,21,114
46,112,9,22,115
47,10,1,31.1,141
47,32,0,11.7,123
47,34,2,12.3,124
47,37,17,13.3,125
47,38,48,15.9,128
47,49,1,43.3,155
47,111,1,19,112
47,113,2,20.7,116
47,114,1,18.4,115
48,37,0,14.9,127
48,38,105,16.1,128
48,39,11,17.3,129
48,44,0,42.1,154
48,49,0,46.1,158
48,114,4,16.9,115
48,116,0,16.4,116
48,123,3,12.3,120
49,32,2,13.1,125
49,38,3,17.4,129
49,39,4,19.2,131
49,44,4,40.7,153
49,46,0,44,156
49,48,2,48.4,160
49,118,7,14.3,118
49,119,1,13.1,118
49,120,5,12,120
50,30,0,19.4,131
50,47,0,50.6,162
50,122,0,10,118
50,123,2,9.5,118
51,123,2,8.6,117
51,124,0,8.6,117
52,125,2,6.9,115
52,126,3,6.3,114
52,127,4,7.3,115
53,42,3,30.2,142
53,57,1,72,184
55,113,0,NA,NA
56,52,1,62.3,174
56,113,0,NA,NA
58,49,1,45.9,158
58,50,2,53.2,165
59,49,0,48.3,160
59,50,2,52.2,164
60,51,2,57.3,169
60,52,2,56.8,169
60,53,3,57.9,170
61,50,2,57.4,169
62,57,1,68.5,180
62,58,5,71.5,183
63,58,15,72.6,184
63,59,1,81.5,193
64,58,24,72.8,185
64,59,1,77.5,189
65,58,39,75.5,187
65,59,4,77.2,189
65,60,2,77.8,190
65,61,5,79.5,191
66,58,6,76.7,189
66,59,4,77.2,189
