x,y,0_15,0_5,100_,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
28,126,400,188,0,309,203,94,113,199,296,364,320,306,313,273,249,243,194,109,65,31,8,2150,2128,4278
29,110,3,0,0,3,0,3,0,0,3,0,0,0,3,0,0,5,3,3,0,0,0,13,12,25
29,112,32,15,0,35,10,10,10,18,35,37,45,39,30,34,39,37,33,10,4,3,0,239,237,476
29,113,17,15,0,20,14,5,9,6,16,21,24,13,9,18,3,8,11,0,3,0,0,111,109,220
29,114,40,14,0,29,7,8,16,21,20,34,44,32,28,31,44,41,14,6,0,0,0,202,235,437
29,116,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
29,117,3,0,0,0,0,3,3,0,0,3,3,0,0,3,3,0,3,0,0,0,0,11,13,24
29,118,49,20,0,55,32,15,11,24,36,44,50,56,37,46,29,33,23,16,3,0,3,281,303,584
29,119,18,17,0,23,5,5,7,13,16,15,19,22,12,18,8,12,20,3,3,0,0,118,115,233
29,122,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,3,0,0,3,0,8,8,16
29,123,385,247,0,315,173,93,155,239,308,382,348,278,355,255,227,247,192,131,75,38,7,2233,2217,4450
29,124,1166,990,3,1014,918,1081,1152,1134,1076,961,963,910,1134,769,586,563,569,374,198,77,18,7866,7790,15656
29,125,787,912,6,715,1048,1429,1386,1144,852,819,787,823,874,731,721,672,635,497,302,134,34,7791,7512,15303
29,126,752,602,3,607,595,668,725,811,834,828,726,656,750,577,534,525,382,190,83,50,16,5473,5442,10915
29,127,270,418,0,202,208,441,633,547,482,357,403,436,322,432,394,375,197,109,48,20,0,3124,3171,6295
30,109,12,3,0,19,7,7,12,8,8,18,27,33,10,26,20,19,11,12,6,0,0,123,135,258
30,110,3,4,0,10,7,0,3,3,9,8,7,17,6,11,10,12,7,9,6,3,0,69,67,136
30,111,18,17,0,12,6,12,13,20,13,20,16,18,21,14,22,23,6,6,3,3,3,119,134,253
30,112,108,79,0,76,40,47,64,94,103,97,94,77,103,53,48,37,36,24,10,3,0,594,604,1198
30,113,64,45,0,50,28,21,48,40,56,56,75,58,55,51,37,28,42,20,6,7,0,384,407,791
30,114,33,18,0,29,17,12,15,25,24,36,32,28,26,21,14,13,18,5,3,0,0,181,190,371
30,115,48,33,0,46,21,13,34,29,32,62,41,51,38,28,22,46,35,14,3,0,0,295,306,601
30,116,57,29,0,39,32,21,27,29,45,67,39,55,51,46,32,47,54,28,3,0,0,365,336,701
30,117,163,113,0,181,109,47,71,95,119,173,182,172,127,125,124,134,118,84,32,14,0,1051,1133,2184
30,118,146,86,0,164,63,29,41,75,100,157,145,141,115,114,77,91,84,45,16,9,0,819,875,1694
30,119,325,224,3,385,187,120,135,180,292,314,394,329,272,226,196,186,173,145,77,47,18,2202,2024,4226
30,120,364,260,0,294,151,74,136,239,280,371,294,235,301,188,173,199,193,106,41,17,0,1990,1929,3919
30,121,340,400,3,277,177,336,392,404,407,316,293,237,415,184,188,235,197,81,44,24,7,2552,2406,4958
30,122,252,202,0,229,159,137,157,189,245,280,250,230,219,195,176,244,177,123,79,50,16,1868,1740,3608
30,123,408,270,0,404,268,223,227,294,328,390,433,377,313,315,270,314,241,170,95,36,12,2701,2688,5389
30,124,395,385,3,399,370,479,435,468,405,400,437,377,402,321,280,342,321,188,98,34,10,3278,3269,6547
30,125,635,1013,0,537,907,1736,1762,1284,995,818,889,906,787,828,807,789,679,583,373,187,41,8532,8027,16559
30,126,721,966,9,604,1115,1888,1880,1593,1245,1025,937,974,894,838,865,699,531,356,264,169,64,9082,8552,17634
30,127,1354,1818,4,1157,1789,3455,3579,3020,2393,2157,1952,1993,1474,2049,1849,1521,1055,566,259,158,42,17292,16353,33645
31,108,3,0,0,3,3,0,0,0,3,3,5,0,0,0,0,0,3,0,0,0,0,7,13,20
31,109,53,20,0,35,13,8,26,24,30,49,39,38,36,44,24,41,20,11,7,3,0,253,272,525
31,110,136,84,0,91,50,29,58,78,115,116,113,110,104,81,79,101,112,54,11,3,0,763,763,1526
31,111,79,43,0,76,47,24,50,53,56,95,64,77,57,52,46,47,36,14,3,3,0,451,478,929
31,112,36,40,0,34,23,29,28,36,54,47,43,45,50,22,26,18,18,3,9,6,0,275,286,561
31,113,40,35,0,46,29,18,34,31,36,43,51,51,26,33,20,17,17,7,3,0,0,253,283,536
31,114,89,75,3,77,53,45,49,65,78,103,84,73,98,52,49,53,63,42,20,15,3,585,600,1185
31,115,179,89,0,147,66,43,71,100,132,169,146,113,136,78,69,76,78,46,15,10,0,829,933,1762
31,116,25,5,0,29,14,6,7,12,28,27,24,24,19,20,9,21,15,14,6,3,0,161,155,316
31,117,67,51,3,72,35,42,51,58,52,70,67,56,54,34,44,46,47,45,18,18,3,481,447,928
31,118,40,22,0,47,26,15,19,24,38,54,44,43,28,18,14,17,14,15,3,3,3,243,252,495
31,119,72,37,0,72,39,31,22,46,56,82,63,65,49,46,33,37,30,9,0,0,0,393,402,795
31,120,76,44,0,68,31,21,33,52,54,79,71,54,60,32,33,25,28,13,3,3,0,405,373,778
31,121,56,55,0,41,23,31,38,55,54,64,71,52,64,49,37,48,41,11,7,0,0,387,410,797
31,122,59,63,0,38,22,14,35,49,73,45,40,42,61,34,38,25,31,21,11,3,0,341,363,704
31,123,193,105,0,141,66,50,74,110,170,162,128,122,156,101,75,76,83,31,13,3,0,905,959,1864
31,124,274,203,0,145,116,150,183,206,253,226,148,92,264,62,46,54,39,25,7,0,3,1259,1237,2496
31,125,314,152,0,235,109,63,97,168,230,305,222,147,212,111,55,63,43,34,24,12,6,1338,1262,2600
31,126,500,473,5,437,840,998,990,798,648,608,586,623,415,533,487,517,343,186,148,96,36,5220,5052,10272
31,127,1308,1883,11,1366,3086,4970,4338,3120,2365,2604,2728,2866,1273,2505,2371,2301,1669,893,497,303,86,21771,20771,42542
32,108,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,6,10
32,109,64,19,0,82,28,13,26,22,40,76,71,50,32,60,53,53,22,12,4,0,0,355,375,730
32,110,62,39,0,90,40,28,28,45,51,88,99,83,45,67,55,88,57,39,12,14,3,515,510,1025
32,111,230,121,3,212,131,89,101,113,149,238,224,186,149,143,137,176,125,79,62,31,20,1433,1284,2717
32,112,192,140,0,154,78,50,86,141,158,185,165,129,154,99,86,107,101,54,28,15,6,1093,1045,2138
32,113,24,6,0,28,11,0,12,15,16,27,30,15,20,17,26,15,9,3,6,0,0,141,132,273
32,114,17,9,0,19,10,19,14,22,17,22,20,20,20,20,21,12,20,9,6,6,3,152,151,303
32,115,34,22,0,36,14,16,24,22,28,44,32,30,19,16,17,18,29,20,3,3,0,217,217,434
32,116,12,3,0,7,3,0,4,7,10,7,4,11,7,9,6,4,0,7,3,0,0,51,56,107
32,117,6,3,0,4,3,4,0,0,3,9,3,5,0,0,3,10,3,0,0,0,0,29,33,62
32,118,6,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,10,8,18
32,119,25,34,0,19,8,11,24,30,29,25,24,23,33,18,9,13,6,10,0,0,0,161,168,329
32,120,3,5,0,7,3,7,8,3,5,9,9,7,4,14,8,3,3,0,0,3,0,48,57,105
32,121,0,0,0,3,3,3,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,13,13,26
32,122,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,5,14
32,123,82,123,0,61,36,71,110,100,83,114,82,48,85,43,33,20,6,7,3,0,0,543,571,1114
32,124,244,408,0,251,438,856,687,482,366,340,340,340,307,260,243,244,168,129,62,40,7,3114,3097,6211
32,125,629,853,3,548,898,1777,1583,1118,831,836,770,834,665,662,589,620,499,408,308,141,42,7339,7276,14615
32,126,606,1000,5,701,3260,4152,2737,1651,1094,988,920,891,728,819,761,617,504,273,190,131,50,10530,11549,22079
32,127,760,928,3,863,1928,2480,2005,1440,1155,1230,1379,1455,756,1180,1124,1118,870,501,287,129,50,10922,10719,21641
33,107,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0,0,6,5,11
33,108,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
33,111,6,4,0,10,4,0,4,3,4,11,7,8,8,6,4,3,9,8,4,0,0,51,55,106
33,112,117,59,0,121,50,19,37,52,99,116,109,76,88,67,54,68,61,34,15,5,3,623,628,1251
33,113,135,43,0,128,55,26,46,61,83,159,116,95,76,58,50,52,49,23,14,3,0,622,646,1268
33,114,69,41,0,59,22,13,22,32,52,72,52,36,41,31,28,45,37,14,3,6,0,333,341,674
33,115,123,168,0,100,89,151,135,163,120,126,97,87,147,72,62,92,89,92,63,24,10,1034,984,2018
33,116,89,48,0,102,57,49,66,61,86,94,103,117,84,76,88,78,61,26,12,4,0,647,655,1302
33,117,3,0,0,0,3,0,0,3,0,3,7,6,0,0,3,3,3,0,0,0,0,21,23,44
33,118,0,3,0,0,0,3,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,9,11,20
33,119,11,5,0,10,5,7,12,3,4,13,10,21,3,4,14,4,11,4,3,0,0,73,78,151
33,120,20,25,0,21,22,16,27,28,37,32,32,26,36,21,30,33,14,4,0,0,0,199,224,423
33,121,90,64,0,51,37,19,36,75,82,78,60,39,84,33,27,19,18,6,5,0,0,407,424,831
33,122,207,179,0,224,192,171,210,203,204,226,237,192,198,170,152,146,134,83,66,34,8,1556,1679,3235
33,123,192,146,0,171,126,109,170,193,175,168,177,140,167,121,98,90,52,32,21,3,0,1208,1144,2352
33,124,411,328,0,400,262,187,274,354,357,443,432,315,386,251,216,240,186,108,61,13,11,2578,2656,5234
33,125,356,442,3,330,293,550,527,457,415,428,371,410,382,349,274,233,184,147,79,30,9,3119,3148,6267
33,126,31,37,0,24,73,94,69,49,39,51,49,39,30,35,46,21,34,15,12,3,0,377,378,755
33,127,126,266,3,124,180,466,464,307,263,182,275,240,180,251,220,207,154,77,43,23,7,2131,1927,4058
34,101,21,7,0,27,11,5,12,13,7,28,14,14,14,12,19,35,26,11,11,3,0,142,149,291
34,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,7
34,103,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,3,6
34,107,62,52,0,66,35,20,31,36,64,76,95,63,67,61,62,56,44,23,5,3,0,468,456,924
34,108,79,41,0,72,28,23,37,51,57,76,67,49,52,68,55,56,50,20,10,9,0,449,451,900
34,109,33,15,0,41,13,4,11,14,29,32,25,25,24,13,20,19,18,7,3,0,0,172,175,347
34,110,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
34,112,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
34,113,23,15,0,30,14,24,19,13,25,31,24,28,24,22,17,22,29,9,3,3,3,178,190,368
34,114,57,68,0,52,62,58,65,47,57,55,69,63,45,45,44,41,45,31,21,6,0,496,447,943
34,115,466,456,0,527,651,871,655,514,491,569,664,605,508,564,489,581,569,431,252,85,16,5222,4746,9968
34,116,434,326,0,439,272,294,310,362,388,447,419,343,373,294,242,297,313,254,152,65,17,3163,2882,6045
34,117,90,136,0,37,77,179,175,124,113,80,60,49,120,35,29,29,38,36,22,7,0,706,735,1441
34,118,7,3,0,5,0,0,3,3,6,8,6,3,6,3,6,4,3,0,0,0,0,27,39,66
34,119,8,12,0,3,9,12,13,13,11,10,15,8,10,19,9,4,3,4,0,0,0,74,92,166
34,120,307,241,0,270,168,146,230,265,306,324,281,232,286,166,174,216,180,106,60,15,3,2008,1969,3977
34,121,176,118,0,151,97,41,120,105,169,178,192,140,155,115,87,90,98,50,20,0,3,1015,1093,2108
34,122,325,268,0,253,188,243,278,290,325,330,226,216,287,191,172,185,118,68,34,16,0,1986,2030,4016
34,123,4,3,0,0,3,4,3,0,7,6,8,5,8,3,3,3,7,0,0,0,0,34,29,63
34,124,92,61,0,88,42,21,29,71,86,102,91,62,104,45,62,52,54,36,9,0,0,574,534,1108
34,125,104,43,0,71,36,23,28,46,67,85,82,70,69,72,49,35,34,27,6,0,0,465,478,943
34,126,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,6,9
35,100,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,17,10,27
35,101,116,99,0,111,57,67,115,101,115,99,110,118,118,96,122,152,131,61,27,13,0,911,923,1834
35,102,7,10,0,11,8,8,3,5,7,25,18,4,11,0,7,12,15,0,3,3,0,79,92,171
35,103,0,11,0,3,3,8,6,4,6,10,10,16,3,29,19,9,9,3,3,0,0,58,83,141
35,104,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,0,0,8,7,15
35,106,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,8,6,14
35,107,126,83,0,123,77,52,61,85,100,121,127,138,92,71,110,110,95,50,16,8,0,801,847,1648
35,108,153,120,3,130,86,90,101,131,129,133,125,98,151,96,112,112,88,74,42,26,6,1012,1003,2015
35,109,8,10,0,0,6,6,3,16,12,9,11,5,11,3,3,0,5,4,0,3,0,54,55,109
35,110,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,11,8,19
35,111,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,8,7,15
35,112,3,11,0,6,10,11,12,10,13,9,0,9,10,12,9,3,6,6,0,0,0,72,64,136
35,113,33,20,0,20,12,16,18,23,32,36,37,12,39,22,23,16,18,13,6,0,0,196,194,390
35,114,17,9,3,14,4,8,7,3,16,14,15,11,3,8,5,8,9,10,3,0,0,86,86,172
35,115,123,92,0,98,54,46,55,105,102,112,110,117,134,79,69,97,83,48,24,6,0,777,781,1558
35,116,70,130,0,42,41,87,91,128,81,54,48,36,123,23,22,24,32,15,0,0,0,523,528,1051
35,117,20,6,0,18,8,7,6,8,18,16,13,16,9,11,5,3,3,0,0,0,0,91,88,179
35,118,161,135,0,135,104,77,113,120,131,129,145,109,151,99,67,73,47,36,26,9,0,933,935,1868
35,119,37,17,0,42,16,9,18,20,24,51,32,21,26,20,13,9,8,8,6,0,0,185,191,376
35,120,212,173,0,233,147,105,144,190,223,219,281,253,221,187,179,177,163,89,66,23,6,1672,1620,3292
35,121,91,70,0,92,54,42,72,61,86,115,108,97,82,76,51,50,46,20,24,4,3,627,618,1245
35,122,33,30,0,54,33,11,24,22,35,50,57,59,30,28,30,21,22,15,3,0,0,281,273,554
35,123,5,9,0,8,3,7,7,10,9,16,6,10,7,6,5,6,0,0,0,0,0,54,53,107
35,124,279,200,0,296,143,98,138,181,213,276,292,210,241,152,134,107,131,86,38,9,3,1594,1628,3222
35,125,263,260,3,254,232,295,345,291,288,296,268,283,292,214,175,198,211,190,112,65,19,2336,2217,4553
35,126,40,51,0,20,9,12,30,59,63,39,18,22,76,17,20,17,8,3,3,0,0,236,275,511
35,127,14,4,0,3,0,0,4,3,10,9,7,0,13,0,0,0,0,0,0,0,0,33,34,67
36,98,0,6,0,0,0,3,3,0,0,0,0,3,0,6,0,0,4,3,0,0,0,12,13,25
36,99,0,4,0,0,3,7,3,5,0,12,6,20,0,18,24,27,8,12,4,0,0,81,90,171
36,100,0,3,0,3,0,5,5,8,0,9,9,6,5,5,6,8,4,0,0,0,0,36,37,73
36,101,18,23,0,17,10,25,25,25,17,13,11,18,24,20,13,28,31,20,7,0,0,174,163,337
36,102,7,13,0,12,12,16,21,7,11,19,12,18,14,14,8,9,13,9,7,6,3,122,108,230
36,103,8,7,0,0,9,8,0,11,9,7,16,6,11,10,11,6,6,9,3,3,0,66,75,141
36,104,9,0,0,9,3,6,0,3,13,8,10,14,13,20,10,14,7,11,0,0,0,68,84,152
36,105,24,35,0,28,9,15,41,36,39,41,38,41,43,37,49,44,27,15,3,6,0,289,285,574
36,106,101,84,0,79,51,62,76,72,96,88,113,72,109,99,65,92,83,30,3,0,3,684,701,1385
36,107,37,42,0,40,11,17,28,55,43,35,46,29,49,26,23,28,28,8,3,3,3,269,283,552
36,108,58,33,0,40,21,12,30,44,39,41,40,33,42,24,20,17,16,11,0,0,0,242,266,508
36,109,12,6,0,11,6,6,6,9,5,8,7,10,8,10,6,8,9,0,0,0,6,58,60,118
36,110,24,22,0,16,6,10,14,16,21,21,15,11,15,13,7,3,11,4,3,0,0,117,116,233
36,111,16,12,0,14,9,18,16,18,16,17,17,16,23,15,13,17,13,6,0,0,0,122,128,250
36,112,17,27,0,18,7,16,25,18,16,17,28,19,26,13,14,13,13,3,3,0,0,150,151,301
36,113,25,18,0,24,13,13,26,8,20,19,25,17,14,22,15,14,7,10,0,0,0,141,150,291
36,114,33,21,0,18,16,17,19,23,31,22,29,32,31,21,17,21,15,5,0,0,0,178,191,369
36,115,3,7,0,6,10,3,9,4,3,13,4,10,8,3,0,6,3,0,0,0,0,41,51,92
36,116,12,15,0,7,7,7,12,13,6,10,18,7,7,8,0,5,5,3,3,0,0,71,76,147
36,117,7,7,0,3,3,3,3,10,11,9,0,7,7,0,3,0,0,0,0,0,0,42,36,78
36,118,46,37,0,30,25,24,28,33,27,45,29,36,31,24,18,15,18,7,0,3,0,228,251,479
36,119,19,17,0,8,7,14,18,24,16,14,27,15,23,16,8,8,8,0,6,0,0,127,123,250
36,120,7,7,0,12,3,0,0,6,3,9,9,7,0,7,6,3,0,3,0,0,0,43,39,82
36,121,20,20,0,12,8,8,20,17,28,24,18,16,25,24,7,4,10,3,0,0,0,133,138,271
36,122,10,9,0,14,10,4,7,11,11,20,13,6,9,10,14,10,7,0,3,3,0,84,87,171
36,123,6,8,0,10,3,6,11,12,8,11,14,11,12,4,9,10,8,0,0,0,0,70,70,140
36,124,535,310,0,419,223,184,201,320,445,541,452,363,442,250,185,210,151,75,35,20,0,2708,2657,5365
36,125,266,150,0,199,166,106,142,170,254,236,255,225,234,191,134,155,145,88,49,21,5,1587,1598,3185
36,126,18,7,0,8,5,4,3,3,12,14,15,7,11,6,3,3,3,0,0,0,0,51,72,123
36,127,331,251,0,228,130,92,182,225,309,276,253,189,297,140,125,88,79,34,14,4,0,1577,1670,3247
37,94,5,4,0,4,3,9,0,7,11,9,5,14,6,18,20,20,19,3,4,0,0,89,78,167
37,95,13,10,0,8,12,13,11,13,6,14,18,15,5,21,19,23,22,6,3,3,0,118,110,228
37,96,0,0,0,4,4,7,3,3,4,14,6,17,7,9,19,14,14,3,3,0,0,68,75,143
37,97,6,9,0,8,0,3,10,5,4,6,11,7,7,11,16,16,11,9,3,0,0,72,76,148
37,98,5,3,0,5,8,5,5,7,6,11,12,17,9,22,20,18,10,6,6,0,0,83,93,176
37,99,29,25,0,19,23,20,31,19,31,35,41,59,27,46,38,45,40,21,9,3,0,281,285,566
37,100,0,0,0,3,0,0,3,0,3,0,0,5,0,6,3,3,0,0,0,0,0,12,16,28
37,101,19,13,3,22,12,17,14,17,26,21,25,28,14,13,24,18,22,25,21,13,3,197,165,362
37,102,19,19,0,11,13,14,10,24,11,17,23,20,11,16,12,10,7,10,3,6,0,121,145,266
37,103,16,9,0,18,10,16,3,3,17,14,20,10,14,20,17,26,16,10,0,0,0,107,121,228
37,104,9,9,0,6,9,12,6,6,4,12,11,10,3,16,16,11,7,3,3,0,0,65,82,147
37,105,42,55,0,36,16,21,54,54,52,36,38,45,48,55,39,32,25,11,4,0,0,324,336,660
37,106,71,57,3,75,34,26,65,49,57,65,57,36,77,48,41,31,43,31,18,15,4,464,443,907
37,107,9,12,0,13,6,9,15,11,11,12,10,14,16,6,12,5,6,0,3,0,0,81,95,176
37,108,10,6,0,5,3,8,9,5,14,7,3,11,5,9,3,0,3,0,3,0,0,47,54,101
37,109,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,6
37,110,3,0,0,0,0,3,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,9,8,17
37,111,9,13,0,14,7,6,4,12,12,7,13,16,13,9,7,7,7,3,0,0,0,85,81,166
37,112,11,10,0,13,15,10,8,10,3,13,15,11,16,9,12,9,0,0,0,0,0,88,83,171
37,113,62,38,3,39,29,40,50,43,45,54,35,33,68,38,31,51,50,22,23,19,10,411,370,781
37,114,150,114,0,117,65,66,124,109,103,128,124,75,152,54,54,68,59,30,15,10,0,801,812,1613
37,115,12,12,0,11,10,16,19,8,10,17,16,23,17,9,9,14,15,8,8,3,0,112,114,226
37,116,16,9,0,16,12,9,7,13,18,26,14,17,11,17,13,6,7,10,0,0,0,118,105,223
37,117,0,5,0,5,6,3,6,3,10,0,3,16,6,6,6,3,3,4,0,0,0,41,45,86
37,118,19,9,0,12,11,13,17,14,17,21,20,20,12,13,8,7,5,8,0,0,0,93,121,214
37,119,8,8,0,0,3,0,8,4,9,7,9,10,7,3,6,0,3,0,0,0,0,45,45,90
37,121,23,21,0,12,7,17,17,17,27,9,13,18,21,17,38,13,8,3,0,0,3,149,140,289
37,122,23,7,0,13,12,14,17,16,34,25,27,29,23,30,14,12,11,0,6,3,0,137,167,304
37,123,24,14,0,22,11,9,19,24,24,24,32,22,30,30,18,14,19,0,0,0,0,152,181,333
37,124,74,44,0,44,28,25,40,43,68,69,63,45,67,29,29,17,25,13,6,3,0,349,376,725
37,125,21,20,0,8,4,3,7,12,18,15,17,10,17,6,3,13,7,4,0,0,0,96,98,194
37,126,32,18,0,19,18,16,21,26,26,29,28,30,28,15,25,16,8,3,0,0,0,175,186,361
37,127,141,132,0,100,76,84,123,144,140,86,106,86,145,76,47,35,21,22,12,0,0,751,825,1576
38,92,6,0,0,9,3,0,3,3,5,11,4,12,3,12,15,16,8,7,3,0,0,59,61,120
38,93,138,139,3,139,274,365,250,211,195,228,289,307,110,326,372,367,336,175,128,72,20,2341,2098,4439
38,94,164,193,6,198,361,491,409,261,206,281,325,317,171,364,387,408,366,258,179,98,27,2846,2625,5471
38,95,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6
38,96,46,80,0,22,14,19,62,76,60,29,21,33,94,23,29,19,14,9,3,0,0,311,340,651
38,97,37,21,0,29,13,9,19,19,38,27,28,6,27,19,21,11,10,6,5,3,0,165,180,345
38,98,50,40,0,49,23,23,38,44,53,53,43,41,56,21,31,41,32,9,10,0,0,323,327,650
38,99,11,14,0,20,4,9,16,10,9,14,20,12,4,12,9,3,7,0,0,0,0,79,98,177
38,100,26,17,0,23,13,6,16,14,17,25,18,21,23,26,20,12,19,3,3,0,0,148,157,305
38,101,3,8,0,8,3,6,3,5,3,3,8,13,8,5,0,6,13,0,0,3,0,53,58,111
38,102,7,3,0,6,6,0,3,0,6,8,3,10,3,6,3,12,10,3,0,0,0,35,48,83
38,103,3,0,0,3,3,3,3,0,3,6,3,6,0,15,6,7,3,3,8,0,0,41,36,77
38,104,3,0,0,0,3,0,6,6,3,0,10,4,3,6,0,4,0,6,3,0,0,24,26,50
38,105,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,8,8,16
38,106,12,12,0,9,6,9,4,12,12,9,9,20,13,10,7,0,6,6,3,0,0,79,86,165
38,107,9,12,0,4,3,10,18,9,13,6,7,9,6,8,0,0,6,3,0,0,0,58,75,133
38,108,3,5,0,6,0,6,6,3,4,4,7,3,6,3,6,3,0,4,0,0,0,40,42,82
38,110,11,7,0,12,4,3,10,10,10,7,12,6,6,0,0,3,6,3,0,0,0,55,55,110
38,111,14,25,0,13,0,15,13,19,18,19,13,11,20,3,13,11,11,3,0,0,0,96,122,218
38,112,15,8,0,10,6,12,7,4,9,12,13,15,4,11,3,0,6,0,3,0,0,63,73,136
38,113,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,6,11
38,114,11,19,0,10,6,18,7,14,14,18,10,11,18,3,4,10,8,0,0,0,0,90,90,180
38,115,0,3,0,3,3,0,0,0,0,0,3,0,3,6,0,0,0,0,0,3,0,11,5,16
38,116,22,6,0,14,7,8,18,9,14,24,20,12,17,11,13,15,9,10,0,0,0,113,112,225
38,117,12,8,0,6,3,0,5,10,5,6,6,10,12,10,12,7,5,0,0,3,0,54,60,114
38,118,0,0,0,0,3,3,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,9,12,21
38,119,17,9,0,8,14,7,13,19,20,15,22,28,21,22,11,9,6,6,0,0,0,120,126,246
38,120,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
38,121,17,16,0,8,17,21,16,17,16,13,17,20,18,20,8,13,4,3,0,0,0,122,123,245
38,122,26,23,0,19,14,10,15,24,32,24,20,15,18,37,13,13,3,4,0,0,0,144,176,320
38,123,3,3,0,3,0,5,3,3,4,3,3,6,6,9,3,0,3,0,0,0,0,28,27,55
