x,y,0_5,100_,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,6
62,6,5,0,4,5,3,8,4,3,7,7,4,9,0,3,6,6,0,3,6,0,3,45,49,94
62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
62,20,0,0,0,3,0,0,0,0,0,6,6,3,3,0,0,7,0,0,0,0,0,11,12,23
62,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
62,57,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,7
62,58,3,0,0,0,0,0,0,3,0,0,3,0,0,6,6,0,0,0,0,0,0,9,12,21
62,63,3,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,9,6,15
63,6,0,0,0,0,0,0,3,3,0,3,3,0,3,0,0,3,0,3,3,0,0,7,8,15
63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,20,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,9
63,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
63,32,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
64,20,0,0,0,4,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,5,9
64,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6
64,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
64,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
64,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
64,58,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
64,62,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,7,12
64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,66,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,6,3,9
65,29,0,0,9,7,8,3,3,0,3,6,8,6,0,7,6,14,8,3,3,3,0,45,55,100
65,30,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,5,3,8
65,58,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,3,4,7
65,66,0,0,3,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,5,8,13
66,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
66,29,0,0,3,3,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,10,14,24
66,59,3,0,0,0,0,0,3,3,3,0,0,3,3,0,0,0,3,0,0,0,0,10,12,22
66,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
66,65,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,6
67,18,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,3,0,0,3,0,0,7,11,18
67,19,3,0,0,0,3,3,0,0,0,3,0,7,0,3,3,0,3,3,0,0,0,12,19,31
67,60,0,0,3,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,8,9,17
67,61,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
67,63,0,0,3,6,3,0,0,3,6,0,6,3,3,0,0,3,0,3,0,0,0,19,16,35
67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,4,3,7
68,59,6,0,7,3,6,8,3,3,3,6,3,6,7,6,0,3,3,0,0,0,0,23,35,58
68,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
69,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0
69,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,4,6,10
69,59,39,0,33,19,6,27,36,43,48,32,14,30,39,16,15,10,11,3,0,0,0,211,217,428
69,92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,45,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,8,13,21
70,59,51,0,45,39,50,48,63,49,63,54,35,25,44,26,13,14,19,14,4,6,3,314,349,663
70,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
71,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
71,59,42,0,31,15,20,58,73,51,41,26,16,7,29,10,5,4,0,0,0,0,0,199,231,430
71,60,0,0,8,0,3,5,3,3,7,5,3,0,7,3,0,0,0,0,0,0,0,23,24,47
71,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
71,76,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,6
71,79,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6
71,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
72,26,3,0,0,0,3,3,3,3,0,6,4,6,6,0,6,6,15,7,9,3,0,34,43,77
72,46,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
72,49,0,0,3,0,0,0,0,0,3,4,0,7,0,0,3,0,0,0,0,0,0,14,15,29
72,59,3,0,7,6,6,3,3,4,7,10,8,3,5,3,7,3,3,3,0,0,0,35,41,76
72,60,20,0,24,22,13,18,26,25,34,16,17,16,25,11,18,9,6,3,0,0,0,143,155,298
72,68,0,0,0,0,0,0,4,3,3,3,0,0,3,0,0,0,3,0,0,3,0,14,11,25
72,69,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,5,5,10
72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
72,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
72,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3
73,26,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,11,20
73,46,3,0,0,6,0,0,0,6,7,3,3,6,3,6,0,3,0,4,0,0,0,26,22,48
73,49,9,0,3,0,3,11,14,11,3,4,3,3,0,15,10,3,9,3,0,3,0,49,52,101
73,50,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
73,55,10,0,6,0,3,0,3,11,5,7,6,3,3,3,3,6,3,0,0,0,0,31,35,66
73,59,3,0,11,8,21,33,29,11,8,7,15,6,3,3,6,8,4,7,4,0,0,85,100,185
73,60,10,0,3,0,0,8,3,11,4,3,3,0,3,0,10,3,0,0,0,0,0,29,33,62
73,68,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,10
73,70,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3
73,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
73,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
74,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,6,9
74,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
74,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3
74,47,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,8,14
74,55,3,0,6,3,3,4,3,3,0,4,3,6,0,6,7,3,0,3,3,0,0,25,29,54
74,59,57,0,74,55,139,245,177,99,95,75,78,78,50,38,41,22,18,11,3,3,0,654,706,1360
74,64,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0,0,8,10,18
74,66,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,7
74,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,6,6,12
74,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
74,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
74,79,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3
74,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
74,84,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3
75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
75,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
75,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
75,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
75,52,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
75,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
75,58,35,0,39,33,21,25,33,34,49,40,38,21,32,13,12,9,3,0,0,0,3,211,232,443
75,59,7,0,3,3,0,4,0,3,6,3,3,7,8,3,0,0,0,0,0,0,0,26,26,52
75,64,0,0,0,0,0,0,6,0,4,3,3,3,4,5,7,3,3,3,3,0,0,24,23,47
75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,4,7
75,66,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
76,6,0,0,0,0,3,0,3,3,0,0,0,4,0,3,0,3,3,0,3,0,0,19,12,31
76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3
76,51,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,6,0,0,0,0,0,6,8,14
76,52,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
76,54,3,0,3,0,3,3,7,6,3,6,0,8,3,3,6,3,3,0,0,0,0,28,26,54
76,55,3,0,0,3,0,6,3,3,3,3,0,3,0,0,3,3,3,3,0,0,0,13,22,35
76,56,5,0,3,0,0,3,3,5,3,3,0,3,3,0,0,0,0,0,0,0,0,19,17,36
76,57,16,0,19,14,7,12,16,26,13,16,19,6,18,14,12,10,3,0,0,0,0,109,109,218
76,58,3,0,11,0,4,4,16,4,7,11,3,3,7,7,6,0,3,0,0,0,0,43,47,90
76,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,63,0,0,0,3,0,0,0,3,3,3,0,3,3,3,3,0,0,0,0,0,0,10,16,26
76,64,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,7
76,65,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,0,3,0,0,0,3,5,8
77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,7
77,6,0,0,0,0,3,3,3,0,3,6,4,9,0,5,6,9,3,3,3,0,0,30,34,64
77,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,54,3,0,6,6,4,8,5,4,7,10,7,8,8,8,7,3,3,0,0,0,0,52,59,111
77,55,11,0,27,11,6,10,9,26,15,23,14,7,13,6,17,4,3,3,0,0,0,102,99,201
77,56,0,0,0,3,0,0,3,7,7,3,3,0,3,3,3,3,0,0,0,0,0,20,19,39
77,59,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,6,6,12
77,63,6,0,5,4,3,3,8,3,4,6,0,10,4,6,7,6,5,5,3,0,0,41,44,85
77,64,3,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,0,0,0,8,7,15
77,71,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
78,54,23,0,28,17,17,11,23,16,23,22,21,16,25,9,11,9,11,4,6,0,0,144,149,293
78,55,13,0,14,14,7,0,10,18,13,11,12,9,11,5,4,0,3,4,3,0,0,71,75,146
78,57,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,8,12
78,63,3,0,3,3,3,5,6,3,3,3,0,3,0,3,3,7,3,3,0,0,0,24,30,54
78,64,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6
79,54,13,0,4,6,3,17,23,8,7,10,9,7,6,7,6,5,0,0,0,0,0,65,71,136
79,55,5,0,3,0,0,0,7,9,5,0,4,5,6,3,0,0,0,0,3,0,0,23,23,46
79,56,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,6,7,13
79,61,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,6
79,63,0,0,3,3,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,11,10,21
80,14,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,3,4,7
80,15,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,7
80,54,5,0,3,4,6,8,5,8,6,5,7,4,5,10,6,3,3,3,3,0,0,40,55,95
80,55,5,0,6,3,18,16,12,7,7,6,0,5,5,3,3,5,4,0,3,0,0,50,57,107
80,56,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,4,10
80,60,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,8
80,63,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3
80,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
81,54,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6
81,55,6,0,7,3,6,0,9,7,7,3,3,9,4,6,3,9,0,0,0,0,0,40,38,78
81,59,0,0,0,3,7,7,3,3,4,3,10,3,3,9,0,6,0,0,3,0,0,25,35,60
81,60,5,0,0,3,6,0,5,8,6,3,3,8,7,3,6,9,0,0,0,0,0,28,41,69
81,61,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,6,14
81,62,0,0,0,0,3,0,0,0,3,0,3,3,3,3,0,3,3,0,0,0,0,13,13,26
81,74,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
82,4,0,0,0,3,3,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,0,7,16,23
82,5,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6
82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
82,55,0,0,3,6,0,3,6,0,0,0,8,3,3,6,4,0,0,0,3,0,0,22,24,46
82,56,0,0,0,0,3,0,3,3,3,0,3,3,3,3,0,6,3,0,0,0,0,19,19,38
82,57,3,0,0,7,6,5,8,0,4,0,3,14,4,11,3,3,5,0,0,0,0,32,46,78
82,58,6,0,0,0,3,9,0,3,3,6,3,3,3,0,3,4,3,0,0,0,0,19,22,41
82,59,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,6,11
83,3,0,0,0,0,0,3,3,0,0,0,6,3,0,0,0,3,0,0,0,0,0,7,4,11
83,4,32,0,41,42,30,28,40,37,41,39,46,39,30,38,50,55,48,49,20,8,7,354,366,720
83,5,3,0,6,8,5,5,5,5,5,6,8,9,3,3,14,17,8,6,3,0,0,57,59,116
83,6,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,4,10
83,7,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,8
83,56,72,0,90,88,109,68,93,74,66,83,65,52,69,69,75,81,59,65,34,22,5,677,668,1345
83,57,14,0,14,15,18,16,14,16,9,24,17,27,22,15,17,18,4,3,0,3,0,126,141,267
83,58,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,4,7
83,74,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,6
83,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
84,4,3,0,3,0,0,0,0,4,0,3,4,4,6,3,3,6,6,0,0,0,0,26,35,61
84,5,3,0,5,5,8,8,4,0,0,9,7,7,4,10,12,8,9,3,0,0,0,46,54,100
84,42,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4
84,55,0,0,3,0,0,0,0,0,0,3,3,0,3,0,3,0,0,3,0,0,0,7,5,12
84,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6
84,77,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
85,55,0,0,3,3,3,3,0,3,3,0,3,3,0,3,0,3,0,0,0,0,0,15,10,25
85,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
86,4,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,7
86,34,0,0,3,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,9,16
86,54,0,0,0,3,0,0,3,0,3,0,3,0,3,7,0,0,3,3,0,0,0,12,12,24
86,77,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
