x,y,pp,ra,rp
0,0,3493450,3016263,86
0,1,3492724,3059634,87
0,2,3494616,3021080,86
0,3,3496036,2979268,85
0,4,3499348,3005269,85
0,5,3500785,2942793,84
0,6,3509346,3083846,87
0,7,3507771,3070603,87
0,9,3517101,2997807,85
0,10,3524978,3056664,86
0,11,3533535,3150434,89
0,12,3539288,3152929,89
0,13,3544252,3168909,89
0,14,3546550,3188341,89
0,15,3554008,3164007,89
0,16,3561142,3197631,89
0,17,3569974,3195629,89
0,18,3579134,3222574,90
0,19,3585277,3158576,88
0,20,3594078,3217203,89
0,21,3601231,3182496,88
0,22,3601820,3277809,91
0,23,3595244,3257937,90
0,24,3600479,3214808,89
0,25,3609620,3197985,88
0,26,3615336,3186733,88
0,27,3641581,3214637,88
0,28,3636911,3244980,89
0,30,3660077,3483346,95
0,31,3679371,3432298,93
0,32,3697543,3413203,92
0,33,3699237,3497428,94
0,34,3714487,3343616,90
0,35,3746014,3364806,89
0,36,3841517,3471575,90
0,37,3865614,3538765,91
0,38,3931259,3540894,90
0,39,4008996,3698155,92
0,40,4071149,3776595,92
0,41,4128580,3732766,90
0,42,4161393,3790312,91
0,43,4196878,3690538,87
0,44,4220899,3563150,84
0,45,4242129,3733797,88
0,46,4259405,3701324,86
0,47,4276918,3688383,86
0,48,4277459,3670784,85
0,49,4280981,3572658,83
0,50,4290259,3853348,89
0,51,4281098,3867021,90
0,52,4282292,3926470,91
0,53,4283895,3971907,92
0,54,4285474,3994138,93
0,55,4275991,3970224,92
0,56,4277646,3937823,92
0,57,4251359,4075565,95
0,58,4220129,4041424,95
0,59,4201313,4111744,97
0,60,4202073,3931264,93
0,61,4199598,3996474,95
0,62,4197756,3992429,95
0,63,4202308,4058999,96
0,64,4212108,4035344,95
0,65,4225482,3032940,71
0,66,4238450,4100659,96
0,67,4253062,4068016,95
0,68,4265601,3973288,93
0,69,4269080,3934320,92
0,70,4286242,3880523,90
0,71,4285295,3854650,89
0,77,4337645,3511057,80
0,78,4350125,3566196,81
0,79,4357710,3679922,84
0,80,4359552,3691217,84
0,81,4366386,3836740,87
0,82,4376665,3790402,86
0,83,4398036,3818366,86
0,84,4403749,3800045,86
0,85,4411850,3700544,83
0,86,4424159,3654921,82
0,90,4463397,3598762,80
0,92,4460478,3521563,78
0,93,4469658,3599805,80
0,94,4477186,3662696,81
0,95,4479697,3696042,82
0,96,4478337,3605968,80
0,97,4473137,3597477,80
0,98,4471437,3597597,80
0,99,4476097,3602188,80
0,101,4509800,3777197,83
0,102,4532084,3669592,80
0,104,4548302,3686103,81
