x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,17,23,1.2,1.6,1.6,5.1,3.9,0,4,0.8,2.4,2,0.4,453000.8,1
0,18,18,0.9,1.2,1.3,4,3.1,0,3.1,0.6,1.9,1.6,0.3,354522.3,1
0,36,6,0.3,0.6,0.7,0.9,1,0.1,1,0.6,0.1,0.4,0.3,133140.1,1
0,37,14,0.8,1.3,1.7,2,2.3,0.4,2.3,1.3,0.2,1,0.7,310660.3,1
0,40,49.5,3,4.5,3,9,10,1,6,6,6,0,1,928258.2,0
0,41,33,1.2,2.9,2.3,10.6,5.3,1.2,2.4,2.4,2.9,1.2,0.6,746378.6,1
0,42,4,0.1,0.4,0.3,1.3,0.6,0.1,0.3,0.3,0.4,0.1,0.1,90470.1,1
0,96,7,0.8,0.6,0,1.6,0.9,0.4,1.3,0.6,0.4,0.4,0,172687.8,1
0,97,33,0,5,1,2,14,0,4,1,2,2,2,832844.3,0
0,98,6,0.7,0.6,0,1.3,0.8,0.3,1.1,0.6,0.3,0.3,0,148018.1,1
0,99,4,0.5,0.4,0,0.9,0.5,0.2,0.7,0.4,0.2,0.2,0,98678.8,1
0,102,2,0,0.1,0.1,0.2,0.6,0,0.4,0.2,0.1,0.2,0.1,53155,1
0,124,62,3,4,5,13,5,0,16,8,2,4,2,1194034.5,0
0,125,33,1,4,0,2,8,1,2,10,2,3,0,774772.2,0
0,126,46.5,3,5.5,1,9,16,1,1,1,4,4,1,1041683.4,0
1,34,5,0.2,0,0.2,0.6,0.4,0.2,1.5,1.1,0.2,0.6,0,91213.4,1
1,35,9,0.4,0,0.4,1.1,0.7,0.4,2.6,1.9,0.4,1.1,0,164184.1,1
1,36,23,1,0,1,2,5,0,6,6,0,2,0,575669.3,0
1,37,27.5,2,2.5,0,7,7,1,3,2,1,1,1,573427.4,0
1,38,35,1,5,1,4,7,0,8,5,3,1,0,670217.3,0
1,39,56,4,3,3,14,8,1,5,11,4,3,0,1137057.1,0
1,40,72,1,14,0,15,17,2,9,6,8,0,0,1289970,0
1,41,19,0.7,1.7,1.3,6.1,3,0.7,1.4,1.4,1.7,0.7,0.3,429733.1,1
1,96,30,1,0,1,4,7,1,9,5,0,2,0,662260.4,0
1,97,51,2,5,4,5,9,0,6,12,2,5,1,1179336.1,0
1,98,30,3.3,2.8,0,6.7,3.9,1.6,5.5,2.8,1.7,1.7,0,740090.7,1
1,99,50,2,3,5,5,15,1,8,6,2,0,3,1261217.8,0
1,102,9,0,0.7,0.5,0.7,2.7,0,1.7,1,0.5,0.7,0.5,239197.7,1
1,103,29,2,3,2,2,8,0,3,5,1,2,1,846765.9,0
1,106,1,0,0,0,0.2,0.3,0,0.3,0.1,0.1,0,0,26740.9,1
1,108,14,0.3,0.6,0.7,2.2,3.8,0,3.8,1.6,1,0,0,374372.5,1
1,125,17,0.4,0.8,1.9,1.5,3.9,0.4,4.2,1.5,0.8,1.2,0.4,412077.8,1
1,126,4,0.4,0.1,0.1,1.5,0.2,0.3,0.5,0.5,0.4,0,0,89461.6,1
2,34,5,0.2,0,0.2,0.6,0.4,0.2,1.5,1.1,0.2,0.6,0,91213.4,1
2,35,36.5,2,0,3,11,5,0,3,3,4.5,4,1,817106.9,0
2,36,74,4,6,3,12,14,4,10,7,5,7,2,1562378.8,0
2,37,61,2,5,2,10,13,1,12,9,2,4,1,1348442.1,0
2,38,54.5,3,4,1,14,7,2,9,6,5.5,1,2,1099866,0
2,39,74.5,1,8,2,8,16,0,23,7,4.5,4,1,1829643,0
2,40,21,1.2,2,2.5,3,3.5,0.5,3.5,2,0.3,1.5,1,465990.5,1
2,41,44,3,4,4,9,11,2,5,1,5,0,0,675871.6,0
2,55,4,0.3,0.1,0.3,0.8,0.9,0.1,0.6,0.4,0.3,0.2,0,94809.6,1
2,96,3,0.3,0.3,0,0.6,0.4,0.2,0.5,0.3,0.2,0.2,0,74009.1,1
2,97,57.5,2,6.5,2,6,18,1,5,2,4,8,3,1230311.3,0
2,98,32,2,0,0,9,4,2,5,6,3,0,1,900210.2,0
2,99,4,0.5,0.4,0,0.9,0.5,0.2,0.7,0.4,0.2,0.2,0,98678.8,1
2,103,17,0,1.4,0.9,1.4,5.1,0,3.2,1.8,0.9,1.4,0.9,451817.9,1
2,104,65,5,9,3,15,10,5,2,4,11,0,1,1069051.7,0
2,105,8,0,0.6,0.4,0.7,2.4,0,1.5,0.9,0.4,0.7,0.4,212620.2,1
2,106,43,0,3,4,3,7,1,12,9,1,0,3,1045817.2,0
2,107,56,4,4,1,11,17,0,5,7,2,2,3,1207093.3,0
2,108,29,0.7,1.3,1.3,4.6,7.9,0,7.9,3.3,2,0,0,775485.8,1
3,35,5,0.2,0,0.2,0.6,0.4,0.2,1.5,1.1,0.2,0.6,0,91213.4,1
3,36,21,0.3,2.2,1.4,3.8,4.4,0.9,3.8,2.3,1,0.6,0.3,447635.4,1
3,37,24,0.3,2.5,1.7,4.3,5,1,4.3,2.7,1.2,0.7,0.3,511583.4,1
3,38,45,1,2,2,10,7,1,6,8,1,6,1,1078519.1,0
3,39,28,4,0,5,5,3,2,8,0,1,0,0,498119,0
3,55,45,8,5,3,13,4,2,4,3,1,1,1,1072140.5,0
3,56,1,0,0.1,0.1,0.2,0.3,0,0.1,0.1,0.1,0,0,22277,1
3,58,13,0.7,1.3,0.7,2.3,3.4,0.3,1.4,0.9,1.4,0.5,0.1,289600.5,1
3,105,31.5,1.7,3.5,1,5.4,6.9,0,5.5,3,1.5,1.5,1.5,771088.4,1
3,106,62,4.5,3,0,17,12,2,9,4,5.5,3,2,1688100.9,0
3,107,74,3,5,1,21,14,2,6,10,3,3,6,1940923,0
3,108,44,2.8,2.8,1.4,12.1,9.9,3.6,5,2.1,3.6,0.7,0,1056160.3,1
4,37,16,0.2,1.7,1.1,2.9,3.3,0.7,2.9,1.8,0.8,0.4,0.2,341055.6,1
4,38,48,2,7,3,7,10,0,9,4,0,4,2,889539,0
4,39,3,0.1,0.3,0.2,0.5,0.6,0.1,0.5,0.3,0.2,0.1,0.1,63947.9,1
4,40,8,0.1,0.8,0.6,1.4,1.7,0.3,1.5,0.9,0.4,0.2,0.1,170527.8,1
4,55,21,1.4,0.7,1.5,4.3,4.7,0.7,2.9,2.2,1.5,1.1,0,497750.6,1
4,56,35,3,2,2,8,5,0,4,3,2,5,1,850761.8,0
4,57,20.5,1.1,2.1,1.1,3.6,5.3,0.4,2.1,1.5,2.2,0.9,0.2,456677.6,1
4,58,18,0.9,1.9,0.9,3.2,4.7,0.4,1.9,1.3,1.9,0.7,0.2,400985.2,1
4,105,32,2,4,0,7,5,0,7,3,3,1,0,747606.1,0
4,106,64,0,7,3,5,19,1,9,9,5,6,0,1441784.3,0
4,107,10,0.6,0.7,0.3,2.7,2.3,0.8,1.1,0.5,0.8,0.2,0,240036.4,1
5,55,2,0.1,0.1,0.1,0.4,0.5,0.1,0.3,0.2,0.1,0.1,0,47404.8,1
5,56,49,2,9,3,4,11,1,1,10,5,3,0,900442.3,0
5,57,41,0,3,4,2,14,1,7,5,2,2,1,973651.3,0
5,58,14,0.7,1.5,0.7,2.5,3.6,0.3,1.5,1,1.5,0.6,0.1,311877.4,1
5,76,10,0.6,1.2,0.6,1.9,1.7,0,1.5,1.2,0.5,0.8,0,220876.6,1
5,77,32,1,3,1,6,7,2,3,6,2,1,0,771084.3,0
5,103,1,0.1,0.1,0,0.2,0.2,0,0.2,0.1,0,0,0.1,24479,1
5,104,34,1,4,1,5,11,0,3,0,6,0,3,910582.8,0
5,105,25,1.4,2.7,0.8,4.3,5.5,0,4.3,2.4,1.2,1.2,1.2,611974.9,1
5,106,2,0.1,0.1,0.1,0.5,0.5,0.2,0.2,0.1,0.2,0,0,48007.3,1
5,107,6,0.4,0.4,0.2,1.6,1.3,0.5,0.7,0.3,0.5,0.1,0,144021.9,1
5,121,14,0.3,0.8,0,2.2,1.7,0,4.5,3.1,0.5,0.6,0.3,369546.1,1
5,122,110,3,9,7,11,27,1,20,21,5,5,1,2042255.1,0
5,123,34,0,0,2,7,6,0,14,4,1,0,0,869146.1,0
5,124,2,0,0.1,0,0.3,0.2,0,0.7,0.5,0.1,0.1,0,52792.3,1
5,125,15,0.3,0.9,0,2.4,1.8,0,4.8,3.3,0.6,0.6,0.3,395942.2,1
5,126,18,0.5,2.4,0,1.4,4.3,0,4.3,2.4,0.9,0.9,0.9,357399.5,1
6,5,12,0,0.4,1.5,1.9,2.3,0,3.5,0.4,0.8,1.2,0,301986.8,1
6,6,8,0.3,0.3,0.3,1.7,2,0.4,0.4,1.8,0.5,0.3,0,196000.8,1
6,54,23,1.6,0.8,1.6,4.7,5.1,0.8,3.2,2.4,1.6,1.2,0,545155.4,1
6,55,46,2,7,0,9,7,2,11,4,2,2,0,1047597.8,0
6,56,47.5,2,6.5,1,9,10,1,8,6,3,0,1,1176234.2,0
6,57,10,0.5,1,0.5,1.8,2.6,0.2,1.1,0.7,1.1,0.4,0.1,222769.6,1
6,58,34,0,6,1,2,12,0,3,2,3,2,3,861985,0
6,75,2,0.1,0,0.1,0.7,0.4,0.3,0.1,0,0.3,0,0,45574.8,1
6,76,48,2,9,1,8,16,1,1,2,5,3,0,1079750.4,0
6,77,65,4,6,1,15,15,0,11,5,4,2,2,1514180.6,0
6,78,20,1.2,2.3,1.3,3.7,3.4,0,3.1,2.5,0.9,1.6,0,441753.2,1
6,104,6,0.3,0.7,0.2,1,1.3,0,1,0.6,0.3,0.3,0.3,146874,1
6,119,39,1,5,3,6,11,0,8,3,1,0,1,857104.4,0
6,120,26,1.7,0.5,0.6,4.4,3.3,1.1,3.3,7.7,1.7,1.7,0,579646.2,1
6,121,86,1,12,3,10,23,1,5,15,7,5,4,1825186.4,0
6,122,114,2,13,7,20,26,1,13,15,6,9,2,2602578.4,0
6,123,73,1,7,7,10,22,1,14,5,3,3,0,1557975.9,0
6,124,72.5,5,10.5,6,17,16,1,1,4,9,2,1,1374310.6,0
6,125,78.5,3,10,1,15,21,2,7,7,10.5,2,0,1679603,0
6,126,20,0.5,2.6,0,1.6,4.7,0,4.7,2.6,1.1,1.1,1.1,397110.6,1
7,3,19,0,0.6,2.5,3.1,3.7,0,5.5,0.6,1.2,1.8,0,478145.8,1
7,4,41,0,3,7,1,13,1,2,5,5,2,2,823769.6,0
7,5,27,3,1,1,7,3,1,2,7,2,0,0,525521.8,0
7,21,5,0.3,0.3,0.3,1.1,0.9,0,0.9,0.2,0.5,0.4,0.1,98478.4,1
7,54,8,0.5,0.3,0.6,1.7,1.8,0.3,1.1,0.8,0.5,0.4,0,189619.3,1
7,55,47,2,1,3,10,11,0,5,8,2,4,1,1053915.1,0
7,56,14,0.7,1.5,0.7,2.5,3.6,0.3,1.5,1,1.5,0.6,0.1,311877.4,1
7,59,6,0.3,0.6,0.3,1.1,1.6,0.1,0.6,0.4,0.7,0.2,0.1,133661.7,1
7,76,10,0.6,1.2,0.6,1.9,1.7,0,1.5,1.2,0.5,0.8,0,220876.6,1
7,77,24.5,1.5,2.9,1.5,4.6,4.2,0,3.8,3,1.1,1.9,0,541147.6,1
7,78,38,0,3,1,5,8,0,12,6,2,1,0,892918.4,0
7,83,12,0.7,0.8,0,4.2,2.3,0.2,1.5,0.4,1.1,0.8,0,286903.5,1
7,84,8,0.5,0.5,0,2.8,1.5,0.1,1,0.3,0.8,0.5,0,191269,1
7,86,11.5,0.7,0.7,0,4,2.2,0.2,1.5,0.4,1.1,0.7,0,274949.2,1
7,117,4,0.2,0.1,0.1,0.7,0.5,0.2,0.5,1.2,0.2,0.3,0,89176.3,1
7,118,17,1.1,0.3,0.3,2.9,2.2,0.7,2.2,5.1,1.1,1.1,0,378999.4,1
7,119,72,2,11,4,9,20,2,6,10,3,4,1,1641122.2,0
7,120,49,2,8,3,13,10,3,4,3,3,0,0,1170550,0
7,121,12,0.3,0.7,0,1.9,1.4,0,3.8,2.6,0.5,0.5,0.3,316753.8,1
7,122,2,0,0.1,0,0.3,0.2,0,0.7,0.5,0.1,0.1,0,52792.3,1
7,123,5,0.1,0.3,0,0.8,0.6,0,1.6,1.1,0.2,0.2,0.1,131980.7,1
7,125,58,0,7,5,7,22,1,10,0,5,0,1,1336226.6,0
7,126,82,0,7,7,10,21,1,24,5,2,0,5,1710534.1,0
8,3,37,2,7,6,8,9,0,2,1,1,1,0,604179.5,0
8,4,24,0,5.8,0.7,5.8,4.4,1.4,2.2,2.2,0,1.5,0,466478.8,1
8,5,18,0,0,0,3,4,0,3,4,0,4,0,318221.6,0
8,21,24,0,0,1,2,6,0,2,8,0,4,1,606824.8,0
8,22,2,0.1,0.1,0.1,0.4,0.3,0,0.2,0.4,0.2,0.2,0,39383.4,1
8,60,23,0,0.5,1.6,4.4,5.5,1.1,4.4,3.3,1.6,0,0.6,511993.5,1
8,78,22,0.4,3.7,1.2,1.7,7.1,0.4,1.7,1.2,1.2,2.1,1.3,574139.7,1
8,83,2,0,0.3,0.1,0.2,0.7,0,0.2,0.1,0.1,0.2,0.1,52194.5,1
8,84,29,0.6,4.9,1.6,2.2,9.3,0.6,2.2,1.6,1.6,2.7,1.7,756820.5,1
8,85,19,1,0,0,3,1,1,3,8,0,1,1,450372.2,0
8,86,31,2,7,2,3,7,0,3,1,3,3,0,697547.4,0
8,116,1,0,0.1,0.1,0.1,0.3,0,0.1,0.1,0.1,0,0.1,26633.5,1
8,120,84,4,7,3,14,18,3,12,9,6,7,1,1804113.2,0
8,121,21,2.1,2.1,2.1,5.1,4.5,0.3,1.1,1.3,1.3,0.5,0.6,461659.9,1
8,125,25,2.5,2.5,2.5,6,5.4,0.3,1.3,1.6,1.6,0.6,0.7,549595.1,1
8,126,27,0,2.9,0,3.6,4.3,0.7,9.4,2.9,1.8,0,1.4,665874.9,1
9,5,9,0,2.2,0.3,2.2,1.6,0.5,0.8,0.8,0,0.6,0,174929.6,1
9,20,8,0.5,1,0.6,1.9,1.4,0.2,0.4,0.6,1.3,0,0.1,153850.8,1
9,21,35,3,2,1,9,2,2,7,5,1,2,1,872663.4,0
9,22,2,0.1,0.1,0.1,0.4,0.3,0,0.2,0.4,0.2,0.2,0,39383.4,1
9,84,41.5,1,6.5,1,6,12,1,4,7,2,0,1,930717,0
9,85,35,3,3,1,5,8,2,3,6,2,1,1,700693.2,0
9,86,57,4,12,1,15,11,1,2,5,2,2,2,1267166.5,0
9,87,28,2.5,0,1.6,14,5.8,0.8,1.7,0,0.8,0,0.8,755105.6,1
9,116,21,0.3,2.6,1.2,2.6,5.8,0.9,1.5,2.6,2,0.6,0.9,559302.7,1
9,117,33,3,4,2,9,6,1,4,1,1,2,0,774178.2,0
9,118,2,0,0.2,0.1,0.2,0.6,0.1,0.1,0.3,0.2,0.1,0.1,53266.9,1
9,119,2,0,0.2,0.1,0.2,0.6,0.1,0.1,0.3,0.2,0.1,0.1,53266.9,1
9,120,49,0,5,5,5,15,1,7,9,1,1,0,1036023.5,0
9,121,35,0,2,5,4,11,1,6,4,1,0,1,785903.3,0
9,122,25,2.5,2.5,2.5,6,5.4,0.3,1.3,1.6,1.6,0.6,0.7,549595.1,1
9,123,56,4,7,3,24,5,5,0,2,6,0,0,872735.7,0
9,126,10.5,0,1.1,0,1.4,1.7,0.3,3.6,1.1,0.7,0,0.6,258951.4,1
10,16,5,0.3,0.6,0.4,1.2,0.9,0.1,0.2,0.4,0.8,0,0.1,96156.8,1
10,18,30,1.9,3.8,2.3,7,5.2,0.9,1.4,2.3,4.7,0,0.5,576940.6,1
10,19,7,0.4,0.9,0.6,1.6,1.2,0.2,0.3,0.6,1.1,0,0.1,134619.5,1
10,20,9,0.6,1.1,0.7,2.1,1.6,0.3,0.4,0.7,1.4,0,0.1,173082.2,1
10,21,44,1,4,3,11,10,0,4,4,6,0,1,869741.5,0
