x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,47,10,4,1.2,0.2,1.2,0.8,2.8,0.7,3,351.9,1
0,48,23,12,6,1,2,0,10,0,11,1244,0
0,49,9,3.6,1.1,0.2,1.1,0.8,2.5,0.6,2.7,316.7,1
0,51,6,3.1,1,0,0.2,0.7,2.9,0,2.9,413.3,1
0,136,1,0.4,0.2,0.1,0.2,0,0.2,0,0.2,28.9,1
0,152,11,5.2,2.4,0.3,2.5,0.1,2.7,0.4,4.3,556.3,1
0,153,28,11,3,1,8,2,3,0,5,1010,0
0,154,14,6.7,3,0.3,3.2,0.1,3.5,0.6,5.4,708,1
0,170,13,5.6,2.3,0.6,3.1,0.3,2.5,0.4,3.9,431.9,1
0,171,12,5.3,1.7,0.2,2.8,0.8,2.5,0.6,4.5,482.6,1
0,172,27,17,8,0,12,0,5,1,16,1002,0
0,175,9,4,1.3,0.2,2.1,0.6,1.9,0.4,3.4,362,1
0,179,4,1.6,0.4,0.1,0.5,0.1,1.1,0.2,1.4,161.5,1
0,182,2,0.9,0.3,0.1,0.4,0,0.5,0.1,0.7,75.4,1
0,184,5,2.1,0.8,0.3,0.9,0,1.2,0.2,1.7,188.4,1
0,185,10,4.3,1.6,0.5,1.9,0.1,2.4,0.4,3.4,376.8,1
0,222,5,2.4,0.7,0,0,0.3,2.4,0.4,2.1,159.9,1
0,223,5.5,2.6,0.8,0,0,0.3,2.6,0.5,2.3,175.8,1
0,226,1,0.4,0.1,0,0.1,0,0.3,0,0.3,37.3,1
0,246,16,6.4,1.6,0.4,1.6,0.6,4.8,0,4.8,679.9,1
0,247,9,3.6,0.9,0.2,0.9,0.3,2.7,0,2.7,382.4,1
0,249,33,11,1,2,2,2,9,0,11,1419,0
0,250,45,14,2,3,4,2,10,2,8,1585,0
0,251,10.5,3.9,0.8,0.4,0.7,0.5,3.2,0.3,3,392.5,1
0,252,11.5,4.3,0.9,0.4,0.8,0.5,3.5,0.4,3.2,429.9,1
0,254,28,10.5,2.2,1.1,2,1.3,8.5,0.9,7.9,1046.7,1
1,41,4,1.7,0.5,0.1,0.6,0.2,1.1,0.1,1.5,148,1
1,42,4,1.7,0.5,0.1,0.6,0.2,1.1,0.1,1.5,148,1
1,43,3,1.3,0.3,0,0.5,0.1,0.8,0.1,1.1,111,1
1,46,1,0.4,0.1,0,0,0.1,0.4,0,0.4,43.9,1
1,47,50.5,24,11,1,19,3,5,2,11,1836,0
1,48,73,35,17,1,18,3,17,4,16,2916,0
1,49,38,15,5,1,4,0,11,1,14,1791,0
1,51,3,1.6,0.5,0,0.1,0.4,1.5,0,1.4,206.6,1
1,52,7,3.6,1.1,0,0.3,0.8,3.3,0,3.4,482.2,1
