x,y,value
0,4,14405
0,5,14736
0,6,14736
0,7,14384
0,47,49537
0,48,49537
0,49,49537
0,78,28526
0,79,28526
0,80,28658
0,81,17586
0,82,17586
0,116,11729
0,117,11729
0,118,11729
1,4,14405
1,5,14405
1,6,14405
1,47,49537
1,48,49537
1,49,49537
1,78,28526
1,79,28526
1,80,28658
1,81,17586
1,82,17586
2,4,14405
2,5,14405
2,6,14405
2,47,49537
2,48,49537
2,49,49537
2,78,28526
2,79,28526
2,80,28526
2,121,88497
2,122,88497
2,123,88497
3,5,14362
3,6,14362
3,7,14362
3,47,49588
3,48,49588
3,49,49588
3,78,27888
3,79,27888
3,80,27888
3,121,88497
3,122,88497
3,123,88497
4,5,14362
4,6,14362
4,7,14362
4,47,49588
4,48,49588
4,49,49588
4,78,27888
4,79,27888
4,80,27888
4,121,88497
4,122,88497
4,123,88497
5,5,14362
5,6,14362
5,7,14362
5,47,49588
5,48,49588
5,49,49588
5,78,27888
5,79,27888
5,80,27888
6,6,13093
6,7,13093
6,8,13093
6,47,140364
6,48,140364
6,49,140364
6,77,16623
6,78,16623
6,79,16623
7,6,13093
7,7,13093
7,8,13093
7,47,140364
7,48,140364
7,49,140364
7,77,16623
7,78,16623
7,79,16623
8,6,13093
8,7,13093
8,8,13093
8,47,140364
8,48,140364
8,49,140364
8,77,16623
8,78,16623
8,79,16623
9,47,135741
9,48,135741
9,49,135741
9,78,15742
9,79,15742
9,80,15742
10,5,23988
10,6,23988
10,7,23988
10,47,135741
10,48,135741
10,49,135741
10,78,15742
10,79,15742
10,80,15742
11,5,23988
11,6,23988
11,7,23988
11,47,135741
11,48,135741
11,49,135741
11,78,15742
11,79,15742
11,80,15742
12,5,23988
12,6,23988
12,7,23988
12,122,83325
12,123,83325
12,124,83325
13,6,14426
13,7,14426
13,8,14426
13,46,134669
13,47,134669
13,48,134669
13,122,83325
13,123,83325
13,124,83325
14,6,14426
14,7,14426
14,8,14426
14,46,134669
14,47,134669
14,48,134669
14,78,14471
14,79,14471
14,80,14471
14,122,83325
14,123,83325
14,124,83325
15,6,14426
15,7,14426
15,8,14426
15,46,134669
15,47,134669
15,48,134669
15,78,14471
15,79,14471
15,80,14471
16,3,23391
16,4,23391
16,5,23391
16,78,14471
16,79,14471
16,80,14471
16,123,84272
16,124,84272
16,125,84272
17,3,23391
17,4,23391
17,5,23391
17,74,13918
17,75,13918
17,76,13918
17,123,84272
17,124,84272
17,125,84272
18,3,23391
18,4,23391
18,5,23391
18,44,135471
18,45,135471
18,46,135471
18,70,12930
18,71,12930
18,72,12930
18,74,13918
18,75,13918
18,76,13918
18,123,84272
18,124,85444
18,125,85444
18,126,85262
19,0,23695
19,1,23695
19,2,23695
19,42,136892
19,43,136892
19,44,138799
19,45,135471
19,46,135471
19,70,12930
19,71,12930
19,72,12930
19,74,13918
19,75,13918
19,76,13918
19,124,85262
19,125,85262
19,126,85262
20,0,23695
20,1,23695
20,2,23695
20,42,136892
20,43,136892
20,44,138799
20,45,135471
20,46,135471
20,70,12930
20,71,12930
20,72,12930
20,124,85262
20,125,85262
20,126,85262
21,0,23695
21,1,23695
21,2,23695
21,42,136892
21,43,136892
21,44,136892
22,39,14975
22,40,14975
22,41,14975
22,70,11371
22,71,11371
22,72,11371
23,39,14975
23,40,14975
23,41,14975
23,70,11371
23,71,11371
23,72,11371
24,39,14975
24,40,14975
24,41,14975
24,70,11371
24,71,11371
24,72,11371
27,38,104898
27,39,104898
27,40,104898
28,38,104898
28,39,104898
28,40,104898
28,71,13221
28,72,13221
28,73,13221
29,38,104898
29,39,104898
29,40,104898
29,71,13221
29,72,13221
29,73,13221
30,71,13221
30,72,13221
30,73,13221
31,96,1030
31,97,1030
31,98,1030
31,99,1008
31,100,1008
32,78,7426
32,79,7426
32,80,7426
32,96,1030
32,97,1030
32,98,1030
32,99,1008
32,100,1008
33,78,7426
33,79,7426
33,80,7426
33,91,1774
33,92,1774
33,93,1774
33,96,1030
33,97,1030
33,98,1030
33,99,1008
33,100,1008
34,41,15830
34,42,15830
34,43,15830
34,78,7426
34,79,7426
34,80,7426
34,81,6637
34,82,6637
34,83,6637
34,89,3750
34,90,3750
34,91,3750
34,92,1774
34,93,1774
35,41,15830
35,42,15830
35,43,15830
35,74,16960
35,75,16960
35,76,16960
35,81,6637
35,82,6637
35,83,6637
35,89,3750
35,90,3750
35,91,3750
35,92,1774
35,93,1774
36,41,15830
36,42,15830
36,43,24212
36,44,16620
36,45,16620
36,74,16960
36,75,16960
36,76,16960
36,81,6637
36,82,6637
36,83,6637
36,86,6261
36,87,6261
36,88,6261
36,89,3750
36,90,3750
36,91,3750
37,43,16620
37,44,16620
37,45,16620
37,74,16960
37,75,16960
37,76,16960
37,86,6261
37,87,6261
37,88,6261
38,43,16620
38,44,16620
38,45,16620
38,86,6261
38,87,6261
38,88,6261
40,43,16349
40,44,16349
40,45,16349
41,43,16349
41,44,16349
41,45,16349
42,43,16349
42,44,23044
42,45,23044
42,46,22435
42,85,6637
42,86,6637
42,87,6637
43,44,22435
43,45,22435
43,46,22435
43,85,6637
43,86,6637
43,87,6637
44,44,22435
44,45,22435
44,46,22435
44,83,7385
44,84,7385
44,85,7385
44,86,6637
44,87,6637
45,83,7385
45,84,7385
45,85,7385
46,40,42427
46,41,42427
46,42,42427
46,81,8465
46,82,8465
46,83,8465
46,84,7385
46,85,7385
47,40,42427
47,41,42427
47,42,42427
47,81,8465
47,82,8465
47,83,8465
48,38,41020
48,39,41020
48,40,42427
48,41,42427
48,42,42427
48,81,8465
48,82,8465
48,83,8465
49,38,41020
49,39,41020
49,40,41020
49,79,17247
49,80,17247
49,81,17247
50,38,41020
50,39,41020
50,40,41020
50,79,17247
50,80,17247
50,81,17247
51,79,17247
51,80,17247
51,81,17247
52,37,40935
52,38,40935
52,39,40935
53,37,40935
53,38,40935
53,39,40935
54,37,40935
54,38,40935
54,39,40935
54,76,18510
54,77,18510
54,78,18510
55,76,18510
55,77,18510
55,78,18510
56,76,18510
56,77,18510
56,78,18510
60,37,38358
60,38,38358
60,39,38358
60,78,13473
60,79,13473
60,80,13473
61,37,38358
61,38,38358
61,39,38358
61,78,13473
61,79,13473
61,80,13473
62,37,38358
62,38,38358
62,39,38358
62,78,13473
62,79,13473
62,80,13473
63,81,13697
63,82,13697
63,83,13697
64,81,13697
64,82,13697
64,83,13697
65,38,16027
65,39,16027
65,40,16027
65,81,13697
65,82,16500
65,83,16500
65,84,15256
66,38,16027
66,39,16027
66,40,16027
66,82,15256
66,83,15256
66,84,15256
67,38,16027
67,39,16027
67,40,16027
67,82,15256
67,83,15256
67,84,15256
69,39,24243
69,40,24243
69,41,24243
69,91,82648
69,92,82648
69,93,82648
69,95,83253
69,96,83253
69,97,83714
69,98,83342
69,99,83342
69,100,17894
69,101,17894
69,102,17894
69,104,10548
69,105,10548
69,106,83714
69,107,82236
69,108,82236
70,39,24243
70,40,24281
70,41,24281
70,42,24266
70,82,10974
70,83,10974
70,84,10974
70,91,82648
70,92,82648
70,93,82648
70,95,83253
70,96,83253
70,97,83714
70,98,83342
70,99,83342
70,100,17894
70,101,17894
70,102,17894
70,104,10548
70,105,10548
70,106,83714
70,107,82236
70,108,82236
71,39,24243
71,40,24281
71,41,24281
71,42,24266
71,82,10974
71,83,10974
71,84,10974
71,91,82648
71,92,82648
71,93,82648
71,95,83253
71,96,83253
71,97,83714
71,98,83342
71,99,83342
71,100,17894
71,101,17894
71,102,17894
71,104,10548
71,105,10548
71,106,83714
71,107,82236
71,108,82236
71,111,82508
71,112,82508
71,113,82508
72,40,24266
72,41,24266
72,42,24266
72,82,10974
72,83,10974
72,84,10974
72,111,82508
72,112,82508
72,113,82508
73,111,82508
73,112,82508
73,113,82508
73,116,79117
73,117,79117
73,118,79117
74,116,79117
74,117,79117
74,118,79117
75,41,52111
75,42,52111
75,43,52111
75,116,79117
75,117,79117
75,118,79117
75,120,78002
75,121,78002
75,122,78002
76,41,61814
76,42,61814
76,43,61814
76,83,9886
76,84,9886
76,85,9886
76,120,78002
76,121,78002
76,122,78002
77,41,61814
77,42,61814
77,43,61814
77,83,9886
77,84,9886
77,85,9886
77,120,78002
77,121,78002
77,122,78002
78,41,61697
78,42,61697
78,43,61697
78,83,9886
78,84,9886
78,85,9886
79,40,62924
79,41,62924
79,42,62924
80,40,64574
80,41,64574
80,42,64574
81,40,64574
81,41,64574
81,42,64574
82,39,53495
82,40,61611
82,41,61611
82,42,60906
83,39,53495
83,40,53495
83,41,53495
83,95,8270
83,96,8270
83,97,8270
84,39,53495
84,40,53495
84,41,53495
84,95,8270
84,96,8270
84,97,8270
85,37,61004
85,38,61004
85,39,61004
85,95,8270
85,96,8270
85,97,8270
86,37,61004
86,38,61004
86,39,61004
87,37,61004
87,38,61004
87,39,61004
89,97,2300
89,98,2300
89,99,2300
90,97,2300
90,98,2300
90,99,2300
91,37,61170
91,38,61170
91,39,61170
91,97,2300
91,98,2300
91,99,2300
92,36,134905
92,37,135000
92,38,135000
