x,y,value
8,39,5824
8,40,5824
8,41,5824
9,39,5824
9,40,5824
9,41,5824
10,37,1796
10,38,1796
10,39,6993
10,40,5824
10,41,5824
11,36,142199
11,37,142199
11,38,142199
11,39,1796
12,36,142199
12,37,142199
12,38,142199
12,39,1796
13,36,142199
13,37,142199
13,38,142199
15,35,143848
15,36,143848
15,37,143848
16,35,143848
16,36,143848
16,37,143848
17,33,149281
17,34,149281
17,35,150797
17,36,143848
17,37,143848
18,31,151402
18,32,151402
18,33,151402
18,34,149281
18,35,149281
19,31,151402
19,32,151402
19,33,151402
19,34,149281
19,35,149281
20,28,156860
20,29,156860
20,30,156860
20,31,151402
20,32,151402
20,33,151402
21,26,157783
21,27,157783
21,28,157783
21,29,156860
21,30,156860
22,0,1319
22,1,1319
22,2,1319
22,26,157783
22,27,157783
22,28,157783
22,29,156860
22,30,156860
22,127,800
23,0,1319
23,1,1319
23,2,1319
23,23,156473
23,24,156473
23,25,156473
23,26,157783
23,27,157783
23,28,157783
23,123,876
23,124,876
23,125,876
23,127,800
24,0,1319
24,1,1319
24,2,1319
24,23,157557
24,24,157557
24,25,157557
24,123,876
24,124,876
24,125,876
24,127,800
25,23,157557
25,24,157557
25,25,157557
25,122,1503
25,123,1503
25,124,1503
25,125,876
26,0,3796
26,1,3796
26,2,3796
26,23,157557
26,24,157557
26,25,157557
26,122,1503
26,123,1503
26,124,1503
27,0,3796
27,1,3796
27,2,3796
27,21,166241
27,22,166241
27,23,166241
27,121,1240
27,122,2040
27,123,2040
27,124,1503
28,0,3796
28,1,5300
28,2,5300
28,3,5300
28,20,168158
28,21,168605
28,22,168605
28,23,166241
28,121,1240
28,122,1240
28,123,1240
29,1,6637
29,2,6637
29,3,6637
29,14,162769
29,15,162769
29,16,162769
29,20,168158
29,21,168605
29,22,168605
29,23,166241
29,117,1369
29,118,1369
29,119,1369
29,120,1358
29,121,1240
29,122,1240
29,123,1240
30,1,6637
30,2,6637
30,3,6637
30,14,162769
30,15,162769
30,16,162769
30,20,168158
30,21,168158
30,22,168158
30,111,1369
