x,y,value
2,110,131741
2,111,131741
2,112,131741
3,110,131741
3,111,131741
3,112,131741
4,110,131741
4,111,131741
4,112,131741
11,116,44973
11,117,44973
11,118,44973
12,116,44973
12,117,44973
12,118,44973
13,116,44973
13,117,44973
13,118,44973
28,116,17950
28,117,17950
28,118,17950
29,116,17950
29,117,17950
29,118,17950
30,116,17950
30,117,17950
30,118,17950
39,107,3126
39,108,3126
39,109,3126
40,107,3126
40,108,3126
40,109,3126
41,107,3126
41,108,3126
41,109,3126
54,101,3230
54,102,3230
54,103,3230
55,101,3230
55,102,3230
55,103,3230
56,101,3230
56,102,3230
56,103,3230
63,93,5478
63,94,5478
63,95,5478
64,93,5478
64,94,5478
64,95,5478
65,93,5478
65,94,5478
65,95,5478
67,83,6453
67,84,6453
67,85,6453
68,83,6453
68,84,6453
68,85,6453
69,83,6453
69,84,6453
69,85,6453
80,72,6555
80,73,6555
80,74,6555
81,72,6555
81,73,6555
81,74,6555
82,72,6555
82,73,6555
82,74,6555
88,59,7058
88,60,7058
88,61,7058
88,63,6827
88,64,6827
88,65,6827
89,59,7058
89,60,7058
89,61,7058
89,63,6827
89,64,6827
89,65,6827
90,59,7058
90,60,7058
90,61,7058
90,63,6827
90,64,6827
90,65,6827
93,5,7744
93,6,7744
93,7,7744
94,5,7744
94,6,7744
94,7,7744
94,10,7717
94,11,7717
94,12,7717
95,5,7744
95,6,7744
95,7,7744
95,10,7717
95,11,7717
95,12,7717
96,10,7717
96,11,7717
96,12,7717
96,16,10143
96,17,10143
96,18,10143
96,46,7179
96,47,7179
96,48,7179
97,16,10143
97,17,10143
97,18,10143
97,46,7179
97,47,7179
97,48,7179
98,16,10143
98,17,10143
98,18,10143
98,46,7179
98,47,7179
98,48,7179
