x,y,val
7,14,81
6,2,74
2,1,55
7,6,24
4,7,2
5,14,9
1,7,82
4,8,445
7,2,9
8,5,12
4,14,210
6,10,149
2,8,112
5,9,249
3,10,303
6,12,300
1,0,218
1,1,19
4,0,73
6,11,1080
6,9,159
14,0,11
8,10,84
3,8,27
1,6,1166
1,9,433
0,6,2677
13,1,2
11,4,2
9,6,24
9,5,7
5,11,202
9,10,3
15,0,2
8,8,40
4,15,1
0,9,25
13,3,2
3,2,37
9,15,129
9,13,3
10,9,14
0,7,728
1,2,5
7,12,219
14,1,15
14,3,2
7,11,6868
12,3,8
0,0,518
5,1,94
15,2,26
4,5,48
5,12,4
0,12,78
2,10,12
2,0,15723
5,13,13
7,7,291
5,8,258
8,13,238
0,11,17
10,10,639
0,2,9
5,15,56
8,7,21
1,5,53
8,11,145
7,8,908
4,13,201
3,12,196
7,9,3050
4,12,494
8,12,1094
5,10,293
5,2,57
14,4,9
7,13,324
2,12,37
8,6,50
8,14,14
8,15,28
4,6,101
5,0,79
2,11,15
4,10,691
7,10,148
8,4,1
4,11,7057
0,5,359
5,7,233
6,8,34
3,11,37307
6,13,9
1,11,2
12,4,5
4,9,2
1,8,765
2,7,18
3,9,45
14,2,4
1,12,18
0,4,30
8,9,52
3,1,753
2,9,318
6,14,7
4,1,973
3,0,5831
