x,y,elevation
0,63,138
0,64,137
0,65,150
0,66,153
0,67,148
0,68,169
0,69,180
0,70,170
0,71,151
0,72,142
0,73,141
0,74,135
0,75,131
0,76,130
0,77,129
0,78,133
0,79,135
0,80,133
0,81,142
0,82,156
0,83,158
0,84,158
0,85,172
0,86,183
0,87,195
0,88,215
0,89,212
0,90,208
0,91,209
0,92,196
0,93,192
0,94,199
0,95,213
0,96,223
0,97,222
0,98,218
0,99,209
0,100,210
0,101,213
0,102,210
0,103,206
0,104,204
0,105,200
0,106,194
0,107,194
0,108,198
0,109,191
0,110,180
0,111,165
0,112,155
0,113,153
0,114,150
0,115,147
0,116,144
0,117,141
0,118,142
0,119,143
0,120,139
0,121,134
0,122,131
0,123,128
0,124,127
0,125,127
0,126,125
0,127,122
1,63,131
1,64,134
1,65,140
1,66,142
1,67,141
1,68,144
1,69,150
1,70,152
1,71,147
1,72,138
1,73,142
1,74,136
1,75,132
1,76,137
1,77,134
1,78,133
1,79,138
1,80,144
1,81,154
1,82,168
1,83,167
1,84,174
1,85,185
1,86,187
1,87,195
1,88,212
1,89,209
1,90,210
1,91,206
1,92,197
1,93,197
1,94,204
1,95,212
1,96,210
1,97,216
1,98,217
1,99,215
1,100,219
1,101,216
1,102,211
1,103,208
1,104,204
1,105,204
1,106,197
1,107,186
1,108,183
1,109,181
1,110,172
1,111,162
1,112,155
1,113,152
1,114,150
1,115,149
1,116,146
1,117,145
1,118,146
1,119,144
1,120,138
1,121,134
1,122,130
1,123,130
1,124,129
1,125,126
1,126,123
1,127,121
2,63,130
2,64,130
2,65,130
2,66,131
2,67,131
2,68,132
2,69,133
2,70,137
2,71,139
2,72,134
2,73,135
2,74,133
2,75,133
2,76,140
2,77,139
2,78,137
2,79,147
2,80,160
2,81,164
2,82,180
2,83,186
2,84,186
2,85,190
2,86,191
2,87,195
2,88,199
2,89,200
2,90,203
2,91,199
2,92,202
2,93,204
2,94,204
2,95,202
2,96,196
2,97,205
2,98,219
2,99,230
2,100,229
2,101,217
2,102,209
2,103,205
2,104,197
2,105,195
2,106,191
2,107,185
2,108,180
2,109,179
2,110,171
2,111,162
2,112,157
2,113,154
2,114,152
2,115,153
2,116,151
2,117,148
2,118,147
2,119,144
2,120,139
2,121,133
2,122,132
2,123,132
2,124,129
2,125,126
2,126,123
2,127,121
3,64,131
3,65,130
3,66,130
3,67,129
3,68,129
3,69,129
3,70,130
3,71,130
3,72,129
3,73,128
3,74,135
3,75,139
3,76,139
3,77,141
3,78,143
3,79,160
3,80,180
3,81,182
3,82,183
3,83,188
3,84,189
3,85,186
3,86,187
3,87,191
3,88,193
3,89,195
3,90,195
3,91,199
3,92,205
3,93,200
3,94,198
3,95,195
3,96,192
3,97,202
3,98,218
3,99,228
3,100,227
3,101,222
3,102,212
3,103,201
3,104,193
3,105,189
3,106,185
3,107,187
3,108,185
3,109,182
3,110,169
3,111,163
3,112,159
3,113,155
3,114,154
3,115,153
3,116,151
3,117,149
3,118,147
3,119,145
3,120,139
3,121,134
3,122,133
3,123,133
3,124,129
3,125,126
4,64,134
4,65,133
4,66,130
4,67,130
4,68,130
4,69,129
4,70,128
4,71,128
4,72,128
4,73,129
4,74,134
4,75,139
4,76,137
4,77,134
4,78,142
4,79,152
4,80,165
4,81,177
4,82,184
4,83,181
4,84,183
4,85,185
4,86,183
4,87,196
4,88,213
4,89,208
4,90,206
4,91,208
4,92,207
4,93,199
4,94,200
4,95,198
4,96,189
4,97,195
4,98,205
4,99,215
4,100,214
4,101,211
4,102,202
4,103,197
4,104,193
4,105,188
4,106,180
4,107,177
4,108,171
4,109,168
4,110,164
4,111,162
4,112,158
4,113,156
4,114,154
4,115,152
4,116,151
4,117,149
5,64,139
5,65,136
5,66,137
5,67,138
5,68,134
5,69,133
5,70,131
5,71,130
5,72,130
5,73,133
5,74,137
5,75,141
5,76,141
5,77,133
5,78,145
5,79,157
5,80,163
5,81,175
5,82,182
5,83,174
5,84,172
5,85,182
5,86,187
5,87,205
5,88,215
5,89,212
5,90,212
5,91,209
5,92,204
5,93,203
5,94,202
5,95,199
5,96,190
5,97,189
5,98,200
5,99,207
5,100,206
5,101,204
5,102,200
5,103,197
5,104,193
5,105,188
5,106,187
5,107,185
5,108,168
5,109,161
5,110,158
5,111,158
5,112,156
5,113,155
6,64,141
6,65,144
6,66,160
6,67,163
6,68,145
6,69,143
6,70,138
6,71,136
6,72,135
6,73,138
6,74,147
6,75,150
6,76,150
6,77,145
6,78,144
6,79,156
6,80,169
6,81,177
6,82,178
6,83,170
6,84,174
6,85,181
6,86,189
6,87,208
6,88,215
6,89,211
6,90,208
6,91,204
6,92,202
6,93,201
6,94,199
6,95,196
6,96,189
6,97,186
6,98,195
6,99,198
6,100,203
6,101,203
6,102,198
6,103,198
6,104,190
6,105,184
6,106,188
6,107,191
6,108,174
6,109,164
6,110,159
7,64,145
7,65,152
7,66,169
7,67,176
7,68,161
7,69,153
7,70,144
7,71,143
7,72,146
7,73,144
7,74,148
7,75,154
7,76,161
7,77,155
7,78,144
7,79,148
7,80,165
7,81,172
7,82,174
7,83,168
7,84,171
7,85,177
7,86,187
7,87,206
7,88,213
7,89,207
7,90,203
7,91,200
7,92,201
7,93,199
7,94,196
7,95,192
7,96,183
7,97,187
7,98,194
7,99,189
7,100,196
7,101,196
7,102,192
7,103,198
7,104,187
7,105,181
7,106,183
8,64,148
8,65,147
8,66,148
8,67,157
8,68,169
8,69,162
8,70,152
8,71,158
8,72,163
8,73,158
8,74,157
8,75,158
8,76,168
8,77,167
8,78,159
8,79,148
8,80,149
8,81,154
8,82,162
8,83,164
8,84,164
8,85,175
8,86,191
8,87,208
8,88,209
8,89,206
8,90,203
8,91,200
8,92,200
8,93,200
8,94,194
8,95,187
8,96,177
8,97,187
8,98,192
9,64,156
9,65,155
9,66,157
9,67,160
9,68,163
9,69,169
9,70,166
9,71,167
9,72,175
9,73,174
9,74,175
9,75,174
9,76,186
9,77,182
9,78,177
9,79,168
9,80,140
9,81,140
9,82,146
9,83,152
9,84,166
9,85,180
9,86,192
9,87,202
9,88,200
9,89,202
9,90,200
9,91,199
9,92,202
9,93,202
9,94,197
9,95,195
10,64,159
10,65,167
10,66,170
10,67,176
10,68,166
10,69,164
10,70,173
10,71,170
10,72,175
10,73,180
10,74,185
10,75,189
10,76,196
10,77,190
10,78,190
10,79,183
10,80,149
10,81,142
10,82,144
10,83,155
10,84,169
10,85,181
10,86,195
10,87,201
10,88,199
10,89,200
10,90,199
10,91,199
11,65,185
11,66,184
11,67,185
11,68,175
11,69,172
11,70,163
11,71,161
11,72,171
11,73,175
11,74,182
11,75,189
11,76,197
11,77,196
11,78,193
11,79,182
11,80,166
11,81,157
11,82,155
11,83,169
11,84,169
11,85,180
11,86,196
11,87,203
12,65,189
12,66,180
12,67,166
12,68,167
12,69,175
12,70,172
12,71,160
12,72,166
12,73,173
12,74,182
12,75,191
12,76,202
