x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,2,3,0,0.3,0.1,0.9,0,0,1
0,4,1,0,0.1,0,0.3,0,0,1
0,8,2,0.1,0.2,0.2,0.5,0,0,1
0,9,8,0.2,1.3,1,1,0,0,1
0,11,7,0.2,1.1,0.9,0.9,0,0,1
0,12,45,1.1,5.9,4.3,6.4,0,0,4
0,13,15,0.3,2,1.4,2.2,0,0,3
0,18,3,0.1,0.1,0.1,1.2,0,0,1
0,22,2,0,0.3,0.1,0.5,0,0,1
0,26,11,0,1.7,0.6,2.6,0,0,3
0,27,30,2.3,3,1.3,6.4,0,0,4
0,28,167,2.7,51.3,6.1,10.9,0,12,2
0,29,3,0.2,0.3,0.2,0.6,0,0,1
0,32,2,0,0.1,0,0.9,0,0,1
0,36,1,0,0,0,0.5,0,0,1
0,37,4,0.1,0.4,0.2,1.3,0,0,1
0,40,2,0,0.2,0.1,0.7,0,0,1
0,43,4,0.1,0.2,0.2,1.2,0,0,1
0,44,3,0.1,0.2,0.1,0.9,0,0,1
0,45,1,0,0.1,0,0.3,0,0,1
0,55,56,7.3,0.8,14.1,10.9,0,8,2
0,57,2,0,0.1,0.2,0.7,0,0,1
0,59,2,0,0.4,0.2,0.3,0,0,1
0,60,9,0,1.8,0.8,1.4,0,0,3
0,61,91,3,13.2,10.8,14,0,0,2
0,62,1,0,0.1,0,0.3,0,0,1
0,63,9,0,0.4,0.3,2.9,0,0,1
0,66,2,0,0.1,0.1,0.6,0,0,1
0,67,16,0,1.8,2.6,2.5,0,0,2
0,68,15,0,1.7,2.4,2.4,0,0,2
0,69,67,1.7,10.8,10.3,3.9,0,6.7,3
0,70,6,0.2,1.3,0.3,1.2,0,0.2,2
0,74,1,0,0.1,0.1,0.3,0,0,1
0,82,5,0,0.1,0.1,1.8,0,0,1
0,83,2,0,0,0.1,0.7,0,0,1
0,84,7,0.1,0.1,0.1,2.5,0,0,1
0,89,2,0,0,0.1,0.7,0,0,1
0,101,9,0,0,0.4,3.3,0,0,2
0,108,5,0,0.4,0.3,1.5,0,0,1
0,109,4,0,0.3,0.2,1.2,0,0,1
0,110,2,0,0.2,0.1,0.6,0,0,1
0,111,4,0,0.3,0.2,1.2,0,0,1
0,120,3,0,0.2,0,1.1,0,0,1
0,122,4,0,0.1,0.1,1.6,0,0,1
1,6,2,0,0.2,0.1,0.6,0,0,1
1,8,4,0.3,0.4,0.4,1,0,0,2
1,9,56,0.6,7.8,14.4,2.7,0,5,3
1,10,3,0.1,0.4,0.4,0.4,0,0,1
1,11,3,0.1,0.4,0.4,0.4,0,0,1
1,12,6,0.2,0.8,0.6,0.8,0,0,2
1,15,8,0.2,1.1,0.8,1.1,0,0,2
1,25,6,0,0.9,0.3,1.4,0,0,1
1,26,5,0,0.8,0.2,1.2,0,0,2
1,27,23,1.7,2.3,1.1,4.9,0,0,3
1,28,28,2,2.9,1.4,5.9,0,0,3
1,36,1,0,0,0,0.5,0,0,1
1,37,2,0,0.2,0.1,0.7,0,0,1
1,47,3,0.1,0.2,0.1,0.9,0,0,1
1,49,4,0.1,0.2,0.2,1.2,0,0,1
1,55,119.5,1.9,5.5,17.7,17.2,1,0,2
1,56,5,0.2,0.4,0.6,1.1,0,0,2
1,57,1,0,0.1,0.1,0.3,0,0,1
1,59,4,0,0.8,0.4,0.6,0,0,1
1,60,7,0,1.4,0.6,1,0,0,2
1,61,1,0,0.2,0.1,0.1,0,0,1
1,64,4,0,0.2,0.1,1.3,0,0,1
1,69,6,0,0.8,0.9,0.9,0,0,2
1,73,9,0,0.6,0.7,3.2,0,0,2
1,78,4,0,0,0,1.6,0,0,1
1,83,4,0,0.1,0.1,1.4,0,0,1
1,84,2,0,0,0.1,0.7,0,0,1
1,85,3,0,0,0.1,1.1,0,0,1
1,101,4,0,0,0.2,1.4,0,0,1
1,103,1,0,0.1,0.2,0.2,0,0,1
1,108,3,0,0.2,0.2,0.9,0,0,1
1,109,5,0,0.5,0.2,1.5,0,0,3
2,1,2,0,0.1,0.1,0.8,0,0,1
2,5,4,0,0.4,0.1,1.2,0,0,1
2,9,70,5.2,9.2,4.2,20.8,0,0,2
2,10,46,0.3,3.3,14,4.5,0,11,2
2,15,4,0.1,0.5,0.4,0.6,0,0,1
2,22,1,0,0.2,0,0.2,0,0,1
2,25,10,0.1,1.5,0.7,1.9,0,0,3
2,26,7,0.2,0.9,0.8,1,0,0,3
2,27,12,0.7,1.1,0.6,3,0,0,2
2,28,80.5,6.7,3,13.5,23.1,0,8,1
2,30,2,0.1,0.1,0,0.6,0,0,1
2,32,4,0,0.1,0,1.8,0,0,1
2,35,2,0,0.1,0,0.9,0,0,1
2,36,3,0.1,0.1,0.1,1.2,0,0,2
2,42,3,0.1,0.2,0.1,0.9,0,0,1
2,54,27,1.5,2.4,2.7,6.1,0,0,3
2,55,17,0.6,1.5,2.1,3.6,0,0,2
2,56,3,0.2,0.3,0.2,0.7,0,0,1
2,57,3,0.1,0.2,0.2,1,0,0,1
2,58,4,0.1,0.3,0.3,1.3,0,0,2
2,59,2,0,0.1,0.2,0.7,0,0,1
2,60,2,0,0.4,0.2,0.3,0,0,1
2,61,2,0,0.1,0.2,0.7,0,0,1
2,63,9,0,0.4,0.3,2.9,0,0,2
2,67,2,0.1,0,0,0.8,0,0,1
2,68,3,0,0.3,0.5,0.5,0,0,1
2,69,1,0.1,0,0,0.4,0,0,1
2,71,2,0.1,0.4,0.1,0.4,0,0.1,1
2,72,2,0,0.1,0.2,0.7,0,0,1
2,73,1,0,0.1,0.1,0.3,0,0,1
2,81,5,0,0,0,2,0,0,1
2,89,6,0.1,0.1,0.1,2.1,0,0,1
