x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,1,10,0,0.3,0.8,0.6,1.7,0,3.7,2,0.3,0.6,0,260646.3,1
0,11,4,0,0.6,0.1,0.3,1.1,0,0.7,0.4,0.7,0.1,0,88772.9,1
0,29,5,0.2,0.1,0.2,0.8,0.9,0.2,0.5,1.3,0.4,0.4,0,91406.2,1
0,33,17,0,2.5,0.8,1.2,1.6,0,0.8,6.9,1.2,2,0,308870,1
0,34,1,0,0.1,0,0.1,0.1,0,0.1,0.4,0.1,0.1,0,18168.8,1
0,38,8,0.2,0,1.2,0.8,0.8,0,1.9,1.9,0.4,0.8,0,142024.8,1
0,76,2,0,0.1,0.2,0,0.7,0.1,0.1,0.7,0.1,0,0,32692.9,1
0,108,2,0,0,0,0.5,0.2,0,0.4,0.7,0.1,0.1,0,48514.3,1
0,109,4,0,0,0,1,0.5,0,0.8,1.3,0.2,0.2,0,97028.6,1
1,1,5,0,0.1,0.4,0.3,0.9,0,1.9,1,0.1,0.3,0,130323.2,1
1,11,18,0,2.5,0.5,1.5,5,0,3,2,3,0.5,0,399477.9,1
1,35,7,0.2,0,1,0.7,0.7,0,1.7,1.7,0.3,0.7,0,124271.7,1
1,39,3,0.1,0,0.4,0.3,0.3,0,0.7,0.7,0.2,0.3,0,53259.3,1
1,76,1,0,0,0.1,0,0.4,0,0.1,0.4,0,0,0,16346.4,1
1,79,8,0,0.3,1,0,2.9,0.3,0.3,2.9,0.3,0,0,130771.5,1
2,10,6,0,0.8,0.2,0.5,1.6,0,1,0.7,1,0.2,0,133159.3,1
2,11,6,0,0.8,0.2,0.5,1.6,0,1,0.7,1,0.2,0,133159.3,1
2,12,2,0,0.3,0.1,0.2,0.5,0,0.3,0.2,0.3,0.1,0,44386.4,1
2,15,1,0,0.1,0,0.2,0.2,0.1,0.2,0.1,0.1,0,0,20593.8,1
2,36,3,0.1,0,0.4,0.3,0.3,0,0.7,0.7,0.2,0.3,0,53259.3,1
2,39,11,0.2,0,1.6,1.1,1.1,0,2.7,2.7,0.5,1.1,0,195284.1,1
2,40,11,0.4,1.7,0,1.8,1.4,0.5,1.2,3,0.5,0.5,0,223951.2,1
2,41,2,0.1,0.3,0,0.3,0.3,0.1,0.2,0.5,0.1,0.1,0,40718.4,1
2,78,4,0,0.2,0.5,0,1.4,0.1,0.2,1.4,0.2,0,0,65385.7,1
2,79,1,0,0,0.1,0,0.4,0,0.1,0.4,0,0,0,16346.4,1
3,10,5.5,0.3,0.5,0.1,1,1.1,0.5,0.9,0.8,0.3,0,0,113265.7,1
3,11,1,0,0.1,0,0.2,0.2,0.1,0.2,0.1,0.1,0,0,20593.8,1
3,15,6,0.3,0.6,0.1,1.1,1.2,0.5,1,0.9,0.3,0,0,123562.5,1
3,16,14,0.7,1.3,0.3,2.7,2.7,1.2,2.4,2,0.7,0,0,288312.6,1
3,17,7,0.3,0.7,0.2,1.3,1.4,0.6,1.2,1,0.3,0,0,144156.3,1
3,37,4,0.1,0.1,0.2,0.3,0.9,0,0.4,0.9,0.2,0.8,0.1,80632.7,1
3,40,21,0.2,1.1,1.3,1.5,2.9,0,3.3,6.1,0.6,3.8,0.2,441069.9,1
3,41,4,0,0.2,0.3,0.3,0.6,0,0.6,1.2,0.1,0.7,0,84013.3,1
3,79,29,1,5,0,3,6,0,2,4,2,5,1,544725.9,0
3,80,3,0,0,0,0.8,0.4,0,0.6,1,0.1,0.1,0,72771.5,1
4,10,4,0.2,0.4,0.1,0.7,0.8,0.3,0.7,0.6,0.2,0,0,82375,1
4,17,3,0.1,0.3,0.1,0.6,0.6,0.3,0.5,0.4,0.1,0,0,61781.3,1
4,40,17,0.1,0.9,1.1,1.2,2.4,0,2.7,4.9,0.5,3.1,0.1,357056.6,1
4,41,23,0,1,0,1,6,0,2,7,1,5,0,471694.1,0
4,43,4,0,0.2,0.3,0.3,0.6,0,0.6,1.2,0.1,0.7,0,84013.3,1
4,44,6,0.1,0.3,0.4,0.4,0.8,0,0.9,1.7,0.2,1.1,0.1,126020,1
4,45,27,0.8,4.3,0,4.3,3.4,1.3,3,7.3,1.3,1.3,0,549698.4,1
4,79,9,0,0.4,1.1,0,3.2,0.3,0.4,3.2,0.4,0,0,147117.9,1
4,80,2,0,0,0,0.5,0.2,0,0.4,0.7,0.1,0.1,0,48514.3,1
5,0,4,0.1,0.4,0.1,0.9,0.7,0,0.5,0.4,0.4,0.5,0,76739.9,1
5,39,6,0.1,0.1,0.3,0.5,1.5,0,0.6,1.3,0.3,1.2,0.1,120949.1,1
5,40,14,0.1,0.8,0.9,1,2,0,2.2,4,0.4,2.5,0.1,294046.6,1
5,41,5,0,0.3,0.3,0.4,0.7,0,0.8,1.4,0.2,0.9,0,105016.7,1
5,42,27,0,2,1,5,4,0,10,3,0,2,0,453198.2,0
5,43,4,0,0.2,0.3,0.3,0.6,0,0.6,1.2,0.1,0.7,0,84013.3,1
5,45,8,0.2,1.3,0,1.3,1,0.4,0.9,2.1,0.4,0.4,0,162873.6,1
6,0,13,0.4,1.2,0.4,2.9,2.5,0,1.6,1.2,1.2,1.6,0,249404.6,1
6,1,4,0.1,0.4,0.1,0.9,0.7,0,0.5,0.4,0.4,0.5,0,76739.9,1
6,37,4,0.1,0.1,0.2,0.3,0.9,0,0.4,0.9,0.2,0.8,0.1,80632.7,1
6,39,38,0.6,0.7,1.9,3.2,9,0,3.9,8.4,1.9,7.7,0.7,766010.9,1
6,40,102,1,10,9,7,29,1,15,13,4,13,0,1729033,0
6,41,55.5,3,3.5,2,6,13,1,8,14,0,5,0,1143246.2,0
6,42,14,0.1,0.8,0.9,1,2,0,2.2,4,0.4,2.5,0.1,294046.6,1
6,43,14,0.1,0.8,0.9,1,2,0,2.2,4,0.4,2.5,0.1,294046.6,1
6,44,5,0,0.3,0.3,0.4,0.7,0,0.8,1.4,0.2,0.9,0,105016.7,1
6,46,6,0.2,0.9,0,0.9,0.8,0.3,0.7,1.6,0.3,0.3,0,122155.2,1
6,64,3,0,0,0,0,0.4,0,0.9,1.1,0,0.6,0,59587.1,1
7,0,11,0.3,1,0.4,2.4,2.1,0,1.4,1,1,1.4,0,211034.6,1
7,38,7,0.1,0.1,0.4,0.6,1.7,0,0.7,1.5,0.4,1.4,0.1,141107.3,1
7,39,55,3,2.5,1,5,9,1,10,12,0.5,11,0,932992.9,0
7,40,71,1,6,3,8,10,0,19,17,1,6,0,1203564.8,0
7,41,71,1,8,2,9,9,3,8,12,4,15,0,1496821.2,0
7,42,23,0,2,0,2,3,0,5,6,1,4,0,410142.3,0
7,43,3,0,0.2,0.2,0.2,0.4,0,0.5,0.9,0.1,0.5,0,63010,1
7,44,17,0.1,0.9,1.1,1.2,2.4,0,2.7,4.9,0.5,3.1,0.1,357056.6,1
7,46,7,0.2,1.1,0,1.1,0.9,0.3,0.8,1.9,0.3,0.4,0,142514.4,1
7,61,5,0,0,0,0,0.7,0,1.4,1.8,0,1.1,0,99311.9,1
7,67,4,0,0,0,0,0.6,0,1.1,1.4,0,0.9,0,79449.5,1
8,0,2,0.1,0.1,0,0.2,0.4,0,0.5,0.3,0,0.4,0,32920.6,1
8,36,6,0.2,0,0.3,0.8,0.5,0,0.8,1.8,0.3,1.3,0,142492.6,1
8,37,11,0.3,0.1,0.6,1.6,0.9,0,1.4,3.2,0.6,2.3,0,261236.4,1
8,38,10,0.3,0.1,0.6,1.4,0.8,0,1.2,2.9,0.6,2.1,0,237487.7,1
8,39,22,1,5,1,1,5,0,1,1,0,7,0,363398.6,0
8,40,64,3,3,5,10,6,0,10,15,4,8,0,1355928.5,0
8,41,10.5,0.1,1,0.3,0.6,1.7,0.2,2.2,2.9,0.5,1,0,217003.2,1
8,43,43,3,4,4,11,13,3,1,2,0,2,0,642986.4,0
8,44,5,0.1,0.5,0.1,0.3,0.8,0.1,1,1.4,0.2,0.5,0,103334.9,1
8,45,19,0.7,2.3,1.1,4.6,2.8,0.3,0.3,4.6,1.2,1.1,0,413726.8,1
8,46,2,0.1,0.3,0.1,0.5,0.3,0,0,0.5,0.1,0.1,0,43550.2,1
9,6,12,0.7,0.5,0,1.4,2.3,0.2,2.8,1.8,0,2.3,0,197523.3,1
9,7,3,0.2,0.1,0,0.3,0.6,0,0.7,0.5,0,0.6,0,49380.8,1
9,11,14,0.6,0.6,0,3.7,0.6,0,2.4,1.8,0.6,3.7,0,262325.2,1
9,34,3,0,0.3,0.1,0.2,0.5,0.1,0.6,0.9,0.1,0.2,0,60730.1,1
9,35,4,0.1,0,0.2,0.6,0.3,0,0.5,1.2,0.2,0.9,0,94995.1,1
9,36,2,0.1,0,0.1,0.3,0.2,0,0.2,0.6,0.1,0.4,0,47497.5,1
9,37,3,0.1,0,0.2,0.4,0.2,0,0.4,0.9,0.2,0.6,0,71246.3,1
9,39,8.5,0.2,0,0.5,1.2,0.7,0,1.1,2.5,0.5,1.8,0,201864.5,1
9,40,45,0,3,1,3,11,0,7,9,1,10,0,846102.7,0
9,41,7.5,0.1,0.7,0.2,0.4,1.2,0.2,1.6,2.1,0.3,0.7,0,155002.3,1
9,43,9,0.1,0.8,0.2,0.5,1.5,0.2,1.9,2.5,0.4,0.9,0,186002.8,1
9,44,37,0,4,4,2,10,1,5,9,1,1,0,748354.5,0
9,45,10,0.4,1.2,0.5,2.4,1.5,0.2,0.2,2.4,0.6,0.6,0,217751,1
9,61,4,0.2,0.6,0.1,0.4,1.1,0.1,0.5,0.6,0.1,0.3,0,75298.9,1
9,67,2,0.1,0.3,0.1,0.2,0.6,0,0.2,0.3,0.1,0.1,0,37649.4,1
10,6,3,0.2,0.1,0,0.3,0.6,0,0.7,0.5,0,0.6,0,49380.8,1
10,7,2,0.1,0.1,0,0.2,0.4,0,0.5,0.3,0,0.4,0,32920.6,1
10,32,7,0,0.6,0.3,0.5,1.1,0.2,1.5,2.1,0.2,0.5,0,141703.6,1
10,33,2,0,0.2,0.1,0.1,0.3,0.1,0.4,0.6,0.1,0.1,0,40486.7,1
10,34,1,0,0.1,0,0.1,0.2,0,0.2,0.3,0,0.1,0,20243.4,1
10,39,62,2,5,3,8,12,1,10,16,2,3,0,879778.5,0
10,40,19.5,0.3,1.8,0.5,1.1,3.1,0.4,4.1,5.4,0.9,1.9,0,403006,1
10,41,12,0.2,1.1,0.3,0.7,1.9,0.2,2.6,3.3,0.5,1.2,0,248003.7,1
10,42,21,0,0,1,2,2,0,1,12,0,3,0,533455.4,0
10,43,17,0.2,1.6,0.4,1,2.7,0.3,3.6,4.7,0.8,1.7,0,351338.6,1
10,45,1,0,0.1,0.1,0.2,0.2,0,0,0.2,0.1,0.1,0,21775.1,1
10,60,6,0.3,0.9,0.2,0.6,1.7,0.1,0.7,1,0.1,0.4,0,112948.3,1
10,62,5,0.3,0.7,0.1,0.5,1.4,0.1,0.6,0.8,0.1,0.4,0,94123.6,1
11,6,4,0.2,0.1,0,0.5,0.8,0.1,0.9,0.6,0,0.8,0,65841.1,1
11,38,11,0.3,0.1,0.6,1.6,0.9,0,1.4,3.2,0.6,2.3,0,261236.4,1
11,39,16,0.5,0.1,0.9,2.2,1.3,0,2,4.7,0.9,3.4,0,379980.2,1
11,40,16,0.2,1.5,0.4,0.9,2.6,0.3,3.4,4.4,0.7,1.6,0,330671.6,1
11,41,24,0,1,2,2,3,1,6,8,0,1,0,488318,0
11,42,8,0.1,0.7,0.2,0.5,1.3,0.1,1.7,2.2,0.4,0.8,0,165335.8,1
11,43,21,0.3,2,0.5,1.2,3.4,0.4,4.5,5.8,0.9,2,0,434006.5,1
11,45,24,1,2,1,3,2,0,3,7,1,4,0,476725.4,0
11,61,4,0.2,0.6,0.1,0.4,1.1,0.1,0.5,0.6,0.1,0.3,0,75298.9,1
11,65,1,0.1,0.1,0,0.1,0.3,0,0.1,0.2,0,0.1,0,18824.7,1
12,29,5,0.4,0.1,0,0.9,0.6,0.3,0.7,1.5,0.1,0.4,0,99442.4,1
12,30,29,0,2.7,1.3,2,4.7,0.7,6.1,8.8,0.7,2,0,587057.8,1
12,31,1,0,0.1,0,0.1,0.2,0,0.2,0.3,0,0.1,0,20243.4,1
12,38,21,0,0,0,1,1,0,4,13,0,2,0,455903,0
12,41,11,0.1,1,0.3,0.6,1.8,0.2,2.3,3.1,0.5,1.1,0,227336.7,1
12,42,24,0,1,1,2,3,1,7,7,1,1,0,528827.5,0
12,43,17,0.2,1.6,0.4,1,2.7,0.3,3.6,4.7,0.8,1.7,0,351338.6,1
12,44,2,0,0.2,0.1,0.1,0.3,0,0.4,0.6,0.1,0.2,0,41333.9,1
12,45,22,0.8,2.7,1.2,5.3,3.3,0.4,0.4,5.3,1.4,1.2,0,479052.1,1
12,65,3,0.1,0.4,0.1,0.3,0.8,0.1,0.4,0.5,0.1,0.2,0,56474.2,1
