x,y,elevation
0,0,234
0,1,249
0,2,238
0,3,241
0,4,228
0,5,222
0,6,225
0,7,237
0,8,227
0,9,214
0,10,206
0,11,193
0,12,177
0,13,172
0,14,164
0,15,151
0,16,143
0,17,135
0,18,129
0,19,124
0,20,121
0,21,121
0,22,130
0,23,156
0,24,195
0,25,194
0,26,184
0,27,190
0,28,164
0,29,192
0,30,188
0,31,168
0,32,183
0,33,163
0,34,143
0,35,128
0,36,121
0,37,120
0,38,120
0,39,126
0,40,158
0,41,157
0,42,176
0,43,182
0,44,187
0,45,204
0,46,205
0,47,212
0,48,211
0,49,191
0,50,190
0,51,189
0,52,194
0,53,220
0,54,246
0,55,229
0,56,186
0,57,194
0,58,197
0,59,179
0,60,176
0,61,213
0,62,232
0,63,210
0,64,201
0,65,154
0,66,186
0,67,204
0,68,190
0,69,233
0,70,262
0,71,255
0,72,281
0,73,350
0,74,378
0,75,368
0,76,351
0,77,395
0,78,461
0,79,440
0,80,417
0,81,439
0,82,506
0,83,544
0,84,542
0,85,466
0,86,367
0,87,322
0,88,286
0,89,247
0,90,217
0,91,201
0,92,188
0,93,182
0,94,178
0,95,171
0,96,160
0,97,149
0,98,136
0,99,129
0,100,128
0,101,127
0,102,127
0,103,129
0,104,132
0,105,140
0,106,157
0,107,184
0,108,201
0,109,231
0,110,247
0,111,258
0,112,273
0,113,293
0,114,309
0,115,366
0,116,447
0,117,479
0,118,494
0,119,539
0,120,537
0,121,600
0,122,611
0,123,621
0,124,615
0,125,586
0,126,596
0,127,611
1,0,228
1,1,260
1,2,262
1,3,237
1,4,219
1,5,205
1,6,204
1,7,219
1,8,228
1,9,218
1,10,210
1,11,193
1,12,176
1,13,167
1,14,155
1,15,148
1,16,143
1,17,135
1,18,129
1,19,125
1,20,124
1,21,125
1,22,153
1,23,188
1,24,205
1,25,212
1,26,207
1,27,196
1,28,176
1,29,192
1,30,195
1,31,178
1,32,186
1,33,173
1,34,147
1,35,134
1,36,124
1,37,121
1,38,121
1,39,123
1,40,161
1,41,171
1,42,168
1,43,173
1,44,179
1,45,187
1,46,213
1,47,231
1,48,240
1,49,220
1,50,223
1,51,220
1,52,221
1,53,231
1,54,252
1,55,232
1,56,198
1,57,180
1,58,169
1,59,157
1,60,151
1,61,162
1,62,157
1,63,149
1,64,161
1,65,205
1,66,238
1,67,236
1,68,185
1,69,227
1,70,265
1,71,263
1,72,290
1,73,342
1,74,376
1,75,409
1,76,400
1,77,432
1,78,478
1,79,504
1,80,492
1,81,480
1,82,492
1,83,485
1,84,457
1,85,362
1,86,301
1,87,288
1,88,281
1,89,245
1,90,206
1,91,192
1,92,182
1,93,169
1,94,164
1,95,159
1,96,144
1,97,136
