x,y,pp,ra,rp
1,120,2121,1093,51
2,34,178,64,35
2,35,178,64,35
2,36,178,64,35
2,120,2121,885,41
2,121,2121,1100,51
2,122,2121,1093,51
3,37,178,64,35
3,92,2121,1093,51
3,115,2121,1093,51
3,120,2121,1100,51
4,113,2121,1093,51
4,122,2121,1068,50
5,108,13,13,100
6,39,178,64,35
6,95,2121,1093,51
6,101,2121,1093,51
6,103,2121,1093,51
6,112,2121,1093,51
6,120,2121,1093,51
6,121,2121,1093,51
7,120,2121,1093,51
8,93,2121,1093,51
8,96,2121,1093,51
8,107,2121,1093,51
8,109,2121,1093,51
9,96,2121,1093,51
9,97,2121,1093,51
9,124,2121,1093,51
9,125,2121,1100,51
10,2,2198658,11974,0
10,14,123,123,100
11,2,2210190,11955,0
11,14,123,123,100
11,15,123,123,100
11,45,178,64,35
11,107,2121,1093,51
12,5,2215772,11981,0
12,6,2215845,12433,0
12,89,2121,1093,51
12,94,2121,1093,51
12,97,2121,1093,51
13,3,2231303,11779,0
13,48,178,64,35
13,121,2121,1093,51
14,107,2121,1093,51
14,122,2121,1093,51
15,9,2276235,12359,0
15,11,2286318,14431,0
15,97,2121,1093,51
15,113,2121,1093,51
15,121,2121,1093,51
15,122,2121,1093,51
16,52,178,64,35
16,106,2121,1093,51
16,108,2121,1093,51
16,120,2121,1093,51
17,13,2334075,16029,0
17,53,178,64,35
17,105,2121,1093,51
17,106,2121,1093,51
18,53,178,64,35
18,111,2121,1093,51
19,109,2121,1093,51
19,113,2121,1093,51
20,29,2418987,20319,0
20,109,2121,1093,51
20,118,150656,836,0
20,119,149031,308,0
21,90,2121,1093,51
21,108,2121,1093,51
22,19,2469578,20945,0
23,0,2455227,11547,0
23,3,2462214,11926,0
23,4,2463783,11955,0
23,20,2502153,20938,0
23,24,2508873,21137,0
23,26,2507917,19070,0
23,36,2476742,22095,0
24,1,2478038,11997,0
24,2,2482946,11978,0
24,20,2524115,21145,0
24,22,2526798,20775,0
25,1,2513123,11653,0
25,2,2517396,11672,0
26,2,2546788,11518,0
26,25,2560852,21224,0
26,39,2529638,22291,0
26,41,2518952,22116,0
26,50,2476634,19191,0
26,51,2473799,19124,0
26,111,322260,4605,1
26,126,153083,7130,4
27,8,2569080,12433,0
27,51,2481549,22287,0
27,106,2121,1093,51
28,24,2582419,21370,0
28,95,2121,1093,51
28,126,157031,7233,4
29,14,2596247,17187,0
29,41,2554977,22800,0
29,53,2498528,22921,0
29,72,146,9,6
29,120,201191,836,0
30,24,2615029,21555,0
30,27,2618523,22954,0
30,50,2536742,19400,0
30,76,146,9,6
30,91,2121,1093,51
30,109,484220,6340,1
31,3,3317,2722,82
31,52,2540872,22287,0
31,72,146,9,6
31,74,146,9,6
31,76,146,9,6
31,77,146,9,6
31,80,0,23899,
31,116,312749,6340,2
31,125,166121,7509,4
