x,y,pp,ra,rp
0,49,704568,173798,24
0,50,698449,161505,23
0,126,1130895,197073,17
1,21,2619670,200252,7
1,38,1294939,205089,15
1,39,1237123,211672,17
1,50,704978,161513,22
1,78,431629,142702,33
1,108,394915,89407,22
1,117,448146,134914,30
2,21,2657944,211790,7
2,38,1380980,200310,14
2,55,646093,154110,23
3,45,806746,200778,24
3,55,659987,154898,23
4,121,1024421,223887,21
5,30,2575885,239464,9
5,71,471541,148193,31
5,95,406592,122416,30
5,102,398676,108920,27
5,109,401071,101292,25
6,43,1226001,202063,16
6,84,441391,80979,18
6,94,400840,112879,28
6,95,405880,123791,30
6,102,399314,109286,27
6,114,529036,151135,28
6,123,1118104,466891,41
7,59,650833,78949,12
8,5,3001683,1717082,57
8,17,2807110,640885,22
8,36,2459174,208038,8
8,59,659469,132611,20
8,84,447568,101940,22
8,101,403418,108169,26
9,17,2863289,538826,18
9,18,2852128,912172,31
9,74,478131,160929,33
9,84,448762,107137,23
9,99,415663,101520,24
9,119,1104065,827978,74
9,120,1115761,840978,75
10,1,3092281,2252097,72
10,34,2609616,196656,7
10,35,2588693,207373,8
10,44,1569090,199785,12
10,51,895631,132094,14
10,81,449508,155924,34
10,89,430554,132002,30
10,90,420136,131705,31
10,120,1124443,864509,76
11,1,3105533,2221537,71
11,2,3084161,2200263,71
11,23,2775575,605245,21
11,24,2763279,485698,17
11,43,1859523,198238,10
11,44,1709540,199953,11
11,51,995245,149789,15
11,54,777915,106801,13
11,55,750523,78397,10
11,62,648787,87608,13
11,63,654817,90382,13
11,69,581273,143827,24
11,70,571501,143741,25
11,114,954487,215648,22
11,115,1032435,334076,32
12,69,590523,142510,24
12,70,576107,141727,24
12,107,430814,187940,43
13,49,1351747,174244,12
13,57,753959,85935,11
13,60,720948,90448,12
13,80,463955,111984,24
14,43,2285296,200636,8
14,45,2037497,192995,9
14,60,732986,84093,11
14,65,682418,102941,15
14,72,571188,155850,27
14,74,535979,170827,31
14,75,527855,171001,32
14,80,494676,112718,22
15,32,2848540,238705,8
15,60,741693,105958,14
15,119,1140664,885012,77
16,31,2914172,246149,8
16,51,1505526,172043,11
16,64,736429,116023,15
16,78,512900,160803,31
16,119,1142249,902393,79
17,10,3223523,2121489,65
17,11,3218800,2056645,63
17,31,2918258,257079,8
18,45,2588689,194837,7
18,87,472444,144110,30
18,103,435164,345625,79
18,111,1080856,866499,80
19,20,3123960,1733124,55
19,21,3116647,1825861,58
19,23,3062087,1603981,52
19,111,1097236,878235,80
20,2,3319301,2375956,71
20,20,3141550,1931502,61
20,21,3123946,1861067,59
20,23,3069396,1644133,53
20,24,3050023,1411993,46
20,25,3016550,671669,22
20,27,2988117,667753,22
20,28,2974914,530418,17
20,48,2548603,187613,7
20,67,734983,123491,16
20,76,571252,143816,25
20,77,562311,129929,23
20,107,920115,876518,95
21,2,3325943,2376096,71
21,58,1235574,115719,9
21,67,747733,128094,17
21,76,577622,143960,24
21,77,572337,156543,27
21,78,567511,158326,27
21,94,445248,866164,194
21,113,1125050,924007,82
21,114,1126858,925119,82
21,117,1156521,941888,81
21,118,1156261,943031,81
22,28,2994929,775077,25
22,34,2775501,132535,4
22,50,2511733,150896,6
22,51,2397447,130299,5
22,64,878515,128542,14
22,77,572856,138604,24
22,102,514248,873878,169
22,103,620564,889271,143
23,37,2758148,201909,7
23,59,1427750,89880,6
23,121,1163866,919185,78
23,122,1164072,926236,79
24,37,2764082,211342,7
24,38,2759281,202700,7
24,98,462629,856281,185
24,121,1166751,940321,80
24,122,1167147,926492,79
25,5,3318372,2311524,69
25,6,3310282,2336713,70
25,13,3267787,2101363,64
25,14,3267837,2126887,65
25,53,2428226,150541,6
26,5,3324662,2365395,71
26,6,3311719,2359648,71
26,13,3268038,2148288,65
26,14,3267805,2142797,65
26,22,3166677,1897448,59
26,47,2688400,147038,5
26,85,525815,175802,33
27,13,3266935,2167284,66
27,18,3225050,1998717,61
27,19,3186478,2008306,63
27,47,2697762,156552,5
28,0,3385617,2479162,73
28,18,3239463,1991315,61
28,19,3205850,1998684,62
28,36,2788623,271712,9
28,37,2775707,262600,9
28,44,2703543,214127,7
28,46,2700639,153364,5
28,75,781281,374480,47
28,76,717364,373777,52
29,0,3384697,2436703,71
29,25,3136313,1793338,57
29,36,2782354,314377,11
29,37,2773090,276806,9
29,42,2753762,243225,8
29,67,1217172,211324,17
29,76,777059,438273,56
30,1,3384384,2393724,70
30,24,3145200,1881982,59
30,25,3137572,1672131,53
30,26,3103304,1343619,43
30,31,2881349,280820,9
30,32,2847507,423637,14
30,34,2822770,309550,10
30,40,2756847,167263,6
30,41,2754979,279900,10
30,42,2753555,196153,7
30,67,1255747,261154,20
30,126,1194250,980323,82
31,15,3275050,1735798,53
31,24,3152974,1770329,56
31,33,2843503,260604,9
31,40,2772406,253557,9
31,41,2761391,186575,6
32,24,3147785,1871392,59
32,35,2814642,226008,8
32,40,2781735,221370,7
32,41,2773415,226253,8
32,42,2767807,217884,7
32,43,2765117,225254,8
32,44,2756286,141736,5
32,98,798990,1084055,135
32,99,949305,1048909,110
33,43,2766855,182590,6
33,60,2299191,318847,13
33,86,595182,1086697,182
33,106,1167062,1033145,88
33,107,1166577,1070876,91
