x,y,pp,ra,rp
2,68,11,0,0
6,70,893477,210267,23
6,71,882241,215170,24
6,72,874942,223376,25
7,72,901814,222837,24
7,73,896948,225196,25
8,71,948833,227889,24
8,72,939543,224957,23
8,73,934670,222151,23
8,74,931863,233162,25
9,71,979442,234016,23
9,72,967880,233079,24
9,73,965455,233887,24
9,74,960326,234254,24
9,75,956053,234564,24
9,76,952594,234543,24
10,71,999635,235706,23
10,74,1007762,234856,23
10,75,1007650,234124,23
11,71,1047883,237175,22
11,72,1042309,236315,22
11,73,1047855,237054,22
11,74,1052177,243412,23
11,75,1046429,242648,23
11,76,1047543,245687,23
12,71,1084099,238981,22
12,72,1075657,235560,21
12,73,1074475,235801,21
12,75,1077882,248213,23
12,76,1076809,259416,24
12,77,1071252,246499,23
12,78,1069296,242214,22
13,71,1111338,247564,22
13,73,1099036,236411,21
13,75,1098948,250157,22
13,76,1100334,247721,22
13,77,1098743,275494,25
13,78,1095694,253340,23
14,72,1127585,246457,21
14,74,1130571,245953,21
14,75,1127961,250491,22
14,76,1123641,256294,22
14,78,1129667,282616,25
14,80,1128914,278793,24
15,0,2627815,860790,32
15,72,1161373,265316,22
15,73,1162331,246611,21
15,74,1166289,244704,20
15,75,1164834,249040,21
15,76,1164389,270615,23
15,77,1167293,281667,24
15,79,1187284,288872,24
16,1,2644950,827061,31
16,74,1207530,257870,21
16,75,1213348,278126,22
16,76,1226153,284371,23
16,77,1233928,284229,23
16,78,1251390,283029,22
16,80,1277266,308767,24
16,81,1287119,305357,23
17,0,2672400,873767,32
17,1,2667613,843302,31
17,2,2659069,868290,32
17,72,1254979,295906,23
17,74,1273786,280953,22
17,75,1291468,281138,21
17,76,1308972,263490,20
17,77,1330009,296229,22
17,82,1361949,325320,23
18,0,2694519,890093,33
18,1,2694976,882748,32
18,2,2691920,879304,32
18,73,1357713,301253,22
18,74,1371119,297235,21
18,75,1380688,280686,20
18,76,1394340,290339,20
18,77,1404159,292477,20
18,78,1411534,306985,21
18,79,1422437,301596,21
18,82,1401671,316663,22
19,0,2722956,895968,32
19,1,2726660,889306,32
19,70,1410348,281235,19
19,72,1434841,302144,21
19,73,1442702,308460,21
19,74,1447045,309276,21
19,76,1467630,305721,20
19,77,1464163,306658,20
19,78,1460935,297300,20
19,79,1458881,323733,22
20,0,2746431,887173,32
20,1,2753197,890014,32
20,67,1481029,265042,17
20,69,1502197,306130,20
20,70,1502276,310917,20
20,72,1509110,308148,20
20,73,1505540,317685,21
20,74,1502238,310212,20
20,75,1499907,317660,21
20,76,1495869,309366,20
20,77,1487502,308326,20
20,79,1479560,324652,21
20,81,1460711,331889,22
20,82,1448142,333717,23
20,83,1438146,330499,22
21,0,2769121,907796,32
21,1,2774454,872518,31
21,68,1588552,298748,18
