x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,0,6,15.9,51
0,1,2,10.7,43
0,2,10,9.9,50
0,3,3,6.3,50
0,4,4,10.2,53
0,5,11,12.3,48
0,6,4,16.4,47
0,8,6,26.2,56
0,11,13,17.7,37
0,22,3,11.2,32
0,23,4,15,36
0,24,1,18.2,39
0,25,0,20.3,41
0,26,5,23,44
0,29,0,21.6,48
0,30,2,20.6,47
0,31,20,19.4,46
0,40,11,12.7,46
0,41,1,14.2,49
0,42,2,16.7,57
0,43,2,10.4,52
0,45,13,8.4,53
0,47,47,5.4,51
0,48,22,5.2,51
0,49,51,5.8,49
0,50,3,7.6,51
0,54,3,24.4,46
0,55,15,24.9,44
0,62,2,39.5,65
0,69,11,25.2,24
0,75,5,50.7,51
0,85,9,20.1,58
0,86,1,19.7,59
0,88,12,21.2,62
0,90,41,14,51
0,91,3,13.1,50
0,92,7,8.3,51
0,94,16,5.3,51
0,95,71,1.7,48
0,98,1,13.5,60
0,107,19,20,74
0,114,3,31.3,104
0,122,2,29.9,115
1,0,3,8.8,46
1,1,16,7.2,44
1,2,31,3.3,47
1,3,4,3.9,50
1,4,0,13.5,49
1,5,15,11.2,47
1,7,13,14.5,45
1,8,2,18,47
1,9,4,15.9,40
1,11,4,16,35
1,22,3,9,30
1,23,2,17.6,38
1,29,2,22.1,51
1,31,1,17.9,46
1,36,0,23.9,55
1,38,1,17,50
1,39,3,13.7,47
1,40,5,12.7,46
1,41,56,12.2,47
1,42,3,10.5,49
1,43,11,7.2,49
1,44,10,6.7,51
1,45,13,6.2,52
1,46,7,4.1,50
1,47,463,3.2,50
1,48,6,1.4,46
1,49,31,5.2,49
1,51,2,25.5,69
1,52,2,29.9,73
1,62,5,43.4,69
1,68,2,28.1,27
1,69,4,24.5,24
1,86,6,21.8,57
1,87,2,24.2,59
1,88,2,23.7,51
1,89,3,20.2,52
1,90,16,13.6,50
1,91,5,9.6,50
1,92,3,9,49
1,93,14,7.4,50
1,94,41,3.4,46
1,95,30,3.3,50
1,96,32,5.2,52
1,97,6,5.8,52
1,100,3,21.4,68
1,106,2,22.5,75
1,107,1,20.6,73
1,119,2,42.9,128
1,121,10,33.4,119
1,122,1,31.8,117
2,0,19,9.9,46
2,1,16,6.7,45
2,2,33,5.9,45
2,3,22,5.1,49
2,4,13,6.8,48
2,5,24,7.8,44
2,6,12,17.5,47
2,7,8,15.9,44
2,8,24,15.3,41
2,9,5,18.1,43
2,15,15,12.6,33
2,29,2,27.6,59
2,36,5,18.3,50
2,37,1,18.6,51
2,38,2,20,54
2,39,9,19,52
2,40,3,13.4,50
2,41,98,12.7,50
