x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,4,7,2.7,0.7,0.2,0,0.2,2.7,0.2,2.7,354.3,1
0,6,2,0.8,0.2,0,0,0,0.8,0,0.8,101.2,1
0,8,2,0.8,0.2,0,0,0,0.8,0,0.8,101.2,1
0,14,20,9,2,0,0,0,9,1,8,1050,1
0,15,3,1.4,0.3,0,0,0,1.4,0.2,1.2,157.5,1
0,20,10,3.5,0.6,0.2,0,0.2,3.5,0.3,3.2,365.4,1
0,21,18,6.4,1.2,0.3,0,0.3,6.4,0.6,5.8,657.6,1
0,22,9,3.2,0.6,0.2,0,0.2,3.2,0.3,2.9,328.8,1
0,24,3,1.2,0.3,0.1,0,0,1.2,0.1,1.1,160.5,1
0,26,32,11,0,2,0,0,11,0,10,1131,0
0,27,57.5,24,4,0,0,0,24,0,13,2208.9,0
0,28,46,16,0,1,0,2,16,0,8,1839,0
0,29,63,21,1,2,0,3,21,0,16,2357,0
0,30,18.5,6.3,0.5,0.7,0.3,0.9,6,0.9,5.5,700.6,1
0,31,2,0.7,0.1,0.1,0,0.1,0.7,0.1,0.6,75.7,1
0,32,8,2.7,0.2,0.3,0.1,0.4,2.6,0.4,2.4,303,1
0,33,3,1,0.1,0.1,0,0.1,1,0.1,0.9,113.6,1
0,34,5,1.9,0.4,0.2,0.1,0.2,1.8,0.1,1.7,231.3,1
0,35,1,0.4,0.1,0,0,0,0.4,0,0.3,46.3,1
0,36,1,0.4,0.1,0,0,0,0.4,0,0.3,46.3,1
0,37,12,4.6,1,0.4,0.2,0.4,4.4,0.3,4,555.2,1
0,47,7,2.2,0.2,0.1,0,0.1,2.2,0,2.1,243.4,1
0,49,2,0.8,0.1,0,0,0,0.8,0.1,0.8,92.6,1
0,51,10.5,4.3,0.7,0.1,0,0.1,4.3,0.4,3.9,486.3,1
0,53,7,2.9,0.4,0,0,0.1,2.9,0.3,2.6,324.2,1
0,54,29,11,3.2,1.4,0,0.5,11,2.3,8.7,1212.1,1
0,58,1,0.4,0.1,0,0,0,0.4,0.1,0.3,41.8,1
