x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
44,44,135.5,6,20.5,7,27,26,4,13,23,5,1,3,3034291.7,49,4
44,45,31,2.5,1,1,7,5,0,2,7,2.5,1,2,661523.4,12,3
44,48,23,0,2,1,3,4,1,4,5,1,2,0,388826.2,11,4
44,49,87,2,1,6,11,15,0,14,28,1,8,1,2013414.3,43,5
44,118,109,7,10,6,13,25,4.5,17,11,1.5,13,1,1796350.3,57,20
44,50,210.5,6,13.5,10,34,58,3,26,28,8,21,3,3582852.3,108,32
44,51,625,31,63,44.5,131,130,16.5,67,71,39,28,4,9868019.7,301,104
44,52,514,21.5,50.5,41,98,101,15.5,57,61,34,28,6.5,7921480.3,253,74
44,53,222.5,9,13,7,31,33,1,14,56,8.5,47,3,4609647.8,125,13
44,54,55.5,0.5,2,0,6,6,0,9,20,1,11,0,1198180.2,27,5
44,55,12,0.8,0,0,0.8,0.4,0.4,2.4,4,0,3.2,0,270905.5,5.6,0.4
44,11,31.5,1.5,1,3,4,3,0,2,12,0,5,0,766888.1,16,1
44,56,2,0.1,0,0,0.1,0.1,0.1,0.4,0.7,0,0.5,0,45150.9,0.9,0.1
44,12,90.5,1.5,3,4,4,16,2,14,31,1,10,4,2435041.7,42,1
44,34,2,0,0.2,0.2,0.2,0.7,0,0.3,0.2,0.1,0.1,0,44312.5,0.7,0.3
44,14,380.5,10,34.5,12,37,71,4.5,69,93,9.5,32,8,8372526,171,20
44,59,7,0.3,1.1,0.5,0.9,2.1,0,1.5,0.6,0,0,0,122563.2,2.6,0.8
44,15,31,0,1,3,2,5,1,8,8,1,0,2,883358.4,14,1
44,6,4,0.2,0.5,0.2,0.5,1.4,0.1,0.2,0.6,0.2,0.1,0,102483.4,1.6,0.3
44,9,2,0.1,0.2,0.1,0.3,0.7,0,0.1,0.3,0.1,0.1,0,51241.7,0.8,0.2
44,60,2,0.1,0.3,0.1,0.3,0.6,0,0.4,0.2,0,0,0,35018.1,0.7,0.2
44,40,127,8,11,8,28,18,3,16,13,9,9,4,2259705,57,13
44,41,317.5,15,25.5,20,67,78,9,25,33,20,23,2,5328797.8,168,57
44,42,175.5,7,5,6,33,25,5,23,35,19.5,15,2,3459750.3,79,17
44,43,96,2,2,7,8,23,3,15,27,4,3,2,2290513.9,43,4
45,44,75,7,6.5,1,12,15,0,13,13,3.5,3,1,1724824.6,33,5
45,48,46,3,1,3,6,5,0,7,14,0,5,2,961108,22,4
45,26,1,0,0.1,0.1,0.1,0.3,0,0,0.2,0,0.1,0.1,23899.3,0.4,0.1
45,49,147.5,1,6.5,8,12,23,0,28,40,4,19,6,2934481.2,62,8
45,118,107,2,4,7,15,25,0,29,9,7,8,1,1864726.6,57,17
45,119,17,0,1.2,0.4,1.6,4.5,0,4,4.5,0,0,0.8,372655.9,8.9,0.8
45,50,97,2,11,2,15,18,1,17,12,7,8,4,1881891.2,42,6
45,51,234,8,28,12,40,52,9.5,29,30,12.5,10,3,3798930.7,109,29
45,52,299.5,10,27,22.5,45,64,7.5,28,38,24.5,29,4,4709035.8,152,46
45,53,126,3.5,5,9,16,19,0,26,30,4.5,12,1,2790752,61,5
45,10,4,0.2,0.5,0.2,0.5,1.4,0.1,0.2,0.6,0.2,0.1,0,102483.4,1.6,0.3
45,54,108,4,7,5,18,11,2,21,22,5,10,3,2108902.5,41,6
45,55,107,3,7,7,14,23,1,15,27,4,6,0,2187295.6,46,5
45,11,170.5,3,18.5,2,20,30,3.5,29,35,15.5,11,3,3762850.1,74,7
45,12,75.5,5,6.5,6,9,18,3,4,14,4,2,4,2011661.5,29,3
45,13,49,1,3,5,7,7,0,7,7,3,9,0,1114041.3,21,1
45,57,4,0.2,0.6,0.3,0.5,1.2,0,0.9,0.3,0,0,0,70036.1,1.5,0.4
45,35,4,0.1,0.3,0.4,0.5,1.4,0,0.6,0.5,0.1,0.1,0,88625.1,1.5,0.6
45,14,81,5,2,4,13,14,1,12,15,6,7,2,1866691.5,33,5
45,15,11,0,1,0.8,0.2,3.1,0,1.8,2.9,0.2,0.6,0.4,293328.4,4.7,0.2
45,39,1,0,0.1,0,0.2,0.3,0.1,0.1,0.1,0,0,0.1,19208.9,0.4,0.1
45,120,89,3,8,1,10,12,2.5,17,22,11.5,0,2,1917849.6,33,7
45,121,11,0,0.8,0.3,1,2.9,0,2.6,2.9,0,0,0.5,241130.3,5.8,0.5
45,6,6,0.3,0.7,0.3,0.8,2.1,0.2,0.3,0.9,0.2,0.2,0,153725.1,2.4,0.5
