x,y,2018,2006,2011
88,44,162,174,157
88,45,603,961,654
88,46,44,50,45
88,47,14,3,3
88,48,4,4,4
88,49,6,15,7
88,50,18,5,20
88,51,5,0,5
88,52,3,0,3
88,53,318,458,312
88,54,1678,2126,1702
88,10,48,0,0
88,11,36,18,18
88,55,2491,2431,2487
88,56,539,258,424
88,12,242,265,232
88,57,49,80,50
88,13,68,48,65
88,14,83,26,80
88,58,10,1,10
88,59,3,5,3
88,15,142,31,117
88,16,7,23,51
88,17,28,0,28
88,18,42,0,36
88,19,130,0,51
88,0,4,0,4
88,1,18,11,19
88,2,28,30,29
88,3,64,60,67
88,4,152,69,158
88,5,92,0,91
88,6,4,7,4
88,7,137,29,89
88,8,366,508,360
88,9,7,0,7
88,60,8,14,8
88,61,0,2,0
88,62,11,3,12
88,63,17,23,17
88,64,2,0,0
88,20,39,74,37
88,21,130,23,130
88,65,35,16,37
88,66,11,16,11
88,22,268,215,268
88,23,727,433,581
88,67,5,24,5
88,68,3,0,3
88,24,149,215,149
88,69,42,32,39
88,25,178,307,163
88,26,18,1,18
88,27,23,0,23
88,28,2,0,54
88,29,14,0,37
88,70,22,7,23
88,71,39,14,17
88,73,29,29,30
88,30,18,0,18
88,31,7,4,7
88,32,48,52,49
88,33,93,60,97
88,34,49,0,44
88,35,240,157,208
88,36,275,1,73
88,37,72,71,66
88,38,966,989,977
88,39,51,17,53
88,82,3,0,3
88,40,143,73,149
88,41,931,649,915
88,42,352,277,306
88,43,0,4,37
89,46,10,0,9
89,47,34,47,34
89,48,31,18,32
89,49,19,20,21
89,50,58,25,64
89,51,7,8,8
89,52,0,3,0
89,53,198,188,201
89,10,67,36,40
89,54,2194,2550,2215
89,55,1268,1405,1286
89,11,38,10,38
89,12,165,299,154
89,56,661,757,670
89,13,38,28,38
89,57,25,2,25
89,14,167,65,151
89,15,1207,946,1210
89,59,8,0,8
89,16,305,192,306
89,17,351,299,347
89,18,52,15,38
89,19,34,0,29
89,4,79,7,69
89,5,16,9,13
89,126,3,0,0
89,6,13,37,13
89,7,33,682,148
89,8,1414,2169,1369
89,9,643,877,634
89,60,13,6,14
89,61,6,4,6
89,62,362,299,370
89,63,319,171,307
89,64,3,7,3
89,20,56,0,15
89,21,128,25,118
89,65,13,20,11
89,22,157,11,133
89,66,11,16,12
89,23,111,19,111
89,67,6,7,6
89,68,8,4,8
89,24,30,21,29
89,25,4,0,3
89,69,178,142,185
89,26,150,259,147
89,27,13,0,13
89,28,59,28,31
89,29,62,10,63
89,70,3,10,3
89,71,5,1,5
89,73,38,49,40
89,74,11,10,11
89,30,6,2,6
89,31,26,22,38
89,32,23,6,24
89,33,63,13,57
89,34,0,0,69
89,35,69,3,51
89,36,22,19,23
89,37,452,506,457
89,38,528,637,545
89,39,3,0,3
89,40,612,714,627
89,41,1839,2438,1894
89,42,176,255,183
110,22,14,17,15
110,23,7,14,8
110,24,24,10,26
110,25,25,24,28
110,26,68,51,77
110,27,0,5,0
110,28,9,0,10
110,29,26,50,29
110,30,20,10,22
110,52,17,26,18
110,31,10,8,11
110,53,64,53,67
110,32,4,5,4
110,10,3,0,3
110,54,129,127,135
110,33,20,22,22
110,55,6,18,6
110,11,95,23,66
110,56,18,14,19
110,34,8,0,9
110,57,162,249,169
110,35,6,1,7
110,58,209,234,210
110,36,17,29,19
110,59,14,40,14
110,37,360,401,381
110,38,6,17,7
110,17,2,2,5
110,39,21,19,18
110,18,48,126,47
110,19,35,86,34
110,0,328,56,129
110,1,45,48,45
110,2,2,4,4
110,3,82,17,82
110,4,48,68,46
110,5,54,61,53
110,6,25,15,24
110,7,65,65,63
110,8,38,10,36
110,9,63,0,7
110,60,146,102,153
110,61,3,0,3
110,40,42,34,44
110,20,29,26,30
110,21,37,24,36
111,22,53,37,55
111,23,13,77,15
111,26,40,11,27
111,28,38,29,42
111,29,24,0,26
111,30,40,32,44
111,31,24,14,25
111,53,0,2,0
111,32,56,33,46
111,54,24,37,25
111,11,8,0,8
111,33,13,13,14
111,55,18,12,15
111,56,3,4,6
111,34,27,50,30
111,13,61,8,41
111,57,6,7,6
111,35,42,58,46
111,36,23,23,25
111,58,9,23,9
111,59,13,41,14
111,37,12,16,13
111,38,21,63,23
111,39,5,0,5
111,18,0,12,0
111,19,0,2,0
111,0,290,299,289
111,1,20,6,20
111,2,50,11,50
111,3,35,23,35
111,4,25,9,25
111,5,82,48,76
111,6,33,6,32
111,7,18,121,18
111,60,94,114,95
111,61,32,29,33
111,62,17,13,18
111,40,12,15,13
111,41,15,19,16
111,42,5,1,5
111,21,16,2,17
112,22,26,7,29
112,23,218,372,229
112,24,635,593,714
112,25,57,29,47
112,26,14,17,12
112,27,1,2,8
112,28,55,23,77
112,29,51,21,50
112,30,39,11,44
112,31,12,11,13
112,53,19,22,20
112,32,23,12,26
112,54,23,14,24
112,55,19,20,17
112,11,6,0,6
112,33,12,40,14
112,56,32,37,33
112,34,49,23,45
112,35,46,65,51
112,57,9,17,8
112,13,59,18,61
112,58,11,15,12
112,36,24,30,26
112,14,4,6,4
112,37,34,18,35
112,59,3,21,15
112,38,14,13,14
112,39,27,30,25
112,17,10,7,10
112,0,8,9,8
112,2,3,0,14
112,3,61,13,59
112,4,15,9,15
112,5,26,8,20
112,6,9,20,17
112,7,59,26,42
112,8,59,73,54
112,9,6,1,6
112,60,10,1,10
112,61,79,42,83
112,40,1,20,32
112,62,34,19,35
112,41,47,14,52
112,42,87,6,32
112,20,23,18,24
112,43,43,41,47
112,21,8,0,8
113,44,24,0,25
113,45,34,10,35
113,46,0,11,0
113,49,0,3,0
113,52,11,0,12
113,54,3,0,3
113,55,12,15,13
113,56,6,15,6
113,13,3,6,3
113,57,2,9,13
113,14,70,16,69
113,58,32,19,29
113,59,10,5,10
113,15,24,3,25
113,16,5,1,5
113,17,15,5,16
113,18,4,6,4
113,19,8,13,8
113,0,32,53,32
113,1,12,3,11
113,2,25,14,24
113,3,25,5,24
113,4,49,13,45
113,5,69,43,67
113,6,324,252,316
113,7,1200,1083,1099
113,8,245,257,239
113,9,64,60,35
113,60,16,16,10
113,61,11,17,11
113,62,11,0,12
113,22,48,11,45
113,24,14,6,16
113,25,46,13,45
113,26,4,1,5
113,27,20,14,23
113,28,0,10,39
113,29,3,4,3
113,30,4,22,4
113,32,19,10,21
113,33,16,19,18
113,35,6,0,6
113,36,4,0,4
113,37,65,30,66
113,38,14,8,14
113,39,2,18,39
113,40,23,15,23
113,41,19,8,12
113,42,100,23,102
113,43,25,17,26
114,44,54,31,53
114,45,41,40,42
114,46,25,26,25
114,47,31,51,32
114,48,55,39,43
114,49,20,20,20
114,50,24,8,25
114,51,32,22,33
114,52,15,5,15
114,53,30,8,30
114,10,47,98,45
114,54,13,19,14
114,55,5,6,5
114,11,0,2,0
114,56,14,18,15
114,12,4,0,4
114,57,5,16,5
114,14,35,24,20
114,58,12,20,11
114,15,49,30,51
114,59,16,20,17
114,17,12,8,13
114,0,145,57,128
114,1,207,211,207
114,2,41,26,38
114,3,122,40,111
114,4,21,36,20
114,5,22,0,21
114,6,9,4,9
114,7,118,75,115
114,8,83,44,81
114,9,59,100,57
114,60,19,18,20
114,61,20,10,21
114,62,4,3,4
114,21,10,25,10
114,22,162,65,169
114,23,5,0,7
114,24,28,24,31
114,25,13,0,15
114,26,4,0,5
114,27,3,0,3
114,28,40,56,37
114,29,3,0,4
114,30,4,6,5
114,31,11,24,12
114,32,22,24,25
114,33,22,35,24
114,35,13,9,14
114,37,21,13,21
114,38,26,18,27
114,39,3,5,26
114,40,44,11,30
114,41,50,38,45
114,42,74,51,75
114,43,82,62,69
115,44,6,14,6
115,45,473,481,482
115,46,14,14,13
115,47,16,33,16
115,48,25,13,25
115,49,4,2,4
115,50,17,3,15
115,51,82,52,86
115,52,35,38,37
115,53,8,4,6
115,54,1,3,4
115,10,62,94,60
115,55,13,8,14
115,11,4,0,4
115,56,14,23,15
115,12,9,0,9
115,57,6,25,6
115,58,4,2,4
115,14,10,64,10
115,15,16,86,17
115,59,29,18,26
115,17,0,18,0
115,0,82,21,82
115,1,4,14,4
115,2,18,5,18
115,3,86,37,80
115,4,64,53,58
115,5,52,38,51
115,6,9,14,9
115,7,65,53,63
115,8,27,25,26
115,9,5,0,5
115,60,54,51,56
115,61,80,14,49
115,20,15,36,6
115,21,188,296,189
115,22,12,42,12
115,24,4,0,4
115,25,62,24,68
115,26,3,0,3
115,27,78,27,88
115,28,0,34,41
115,29,3,0,3
115,30,3,0,3
115,31,13,9,15
115,32,152,192,134
115,33,133,142,150
115,34,0,5,0
115,35,5,1,6
115,36,88,41,53
115,37,85,81,81
115,38,34,62,35
115,39,492,669,501
115,40,102,57,104
115,41,39,18,38
115,42,76,107,78
115,43,42,33,43
116,45,272,308,277
116,46,16,16,16
116,47,17,22,12
116,49,33,23,30
116,50,3,0,3
116,51,612,602,621
116,52,75,61,78
116,53,11,8,12
116,10,8,0,8
116,54,22,37,22
116,55,14,7,15
116,11,77,214,75
116,56,12,6,13
116,12,12,20,12
116,57,74,29,76
116,13,3,0,3
116,58,1193,1132,1230
116,14,4,0,4
116,15,163,198,170
116,59,74,184,70
116,16,74,60,72
116,17,47,43,49
116,18,40,34,42
116,19,460,565,429
116,0,41,0,41
116,1,4,25,4
116,2,16,1,16
116,3,3,18,20
116,4,55,66,54
116,5,57,26,48
116,6,3,1,3
116,7,8,0,8
116,8,26,15,25
116,60,71,140,73
116,61,12,0,12
116,20,159,86,133
116,21,20,7,21
116,23,2,0,3
116,24,29,3,0
116,25,17,4,14
116,26,24,18,27
116,27,17,2,19
116,28,3,0,3
116,29,6,9,7
116,30,55,197,54
116,31,38,185,37
116,33,78,77,88
116,34,30,23,34
116,35,14,8,16
116,36,57,26,62
116,37,17,22,18
116,39,88,95,90
116,40,2,0,0
116,41,18,49,18
116,42,9,31,9
116,43,11,43,11
117,44,24,38,24
117,45,8,15,8
117,46,0,8,0
117,47,27,24,27
117,48,0,7,0
117,49,25,48,26
117,50,4,14,4
117,51,154,51,130
117,52,18,19,19
117,53,12,13,13
117,54,7,8,7
117,11,15,50,15
117,55,3,5,3
117,56,11,25,11
117,12,34,136,38
117,57,86,67,90
117,13,3,0,3
117,14,15,44,14
117,58,400,501,418
117,59,79,197,80
117,15,34,34,35
117,16,44,54,43
117,17,100,384,104
117,18,56,52,54
117,19,0,3,0
117,0,3,0,0
117,1,27,6,26
117,2,67,45,65
117,3,48,65,44
117,4,5,0,5
117,5,57,28,39
117,6,28,0,27
117,7,11,20,11
117,21,6,2,6
117,23,13,21,13
117,24,4,9,5
117,25,0,32,0
117,26,4,10,5
117,27,50,23,32
117,28,8,0,9
117,29,91,97,101
117,30,28,214,24
117,31,13,24,15
117,32,11,3,6
117,33,22,19,25
117,34,18,24,20
117,35,19,14,21
117,36,12,19,13
117,37,12,15,14
117,38,9,11,9
117,39,15,49,15
117,40,6,16,6
117,43,19,19,19
90,45,16,17,17
90,47,8,38,9
90,48,83,93,92
90,49,128,27,59
90,50,117,100,129
90,51,45,37,44
90,54,496,451,449
90,10,1618,1639,1551
90,55,28,21,24
90,11,138,118,133
90,56,191,195,194
90,12,208,401,210
90,13,190,157,180
90,57,62,12,63
90,58,21,1,21
90,14,1123,1174,1129
90,15,993,942,986
90,59,16,6,16
90,16,1658,1227,1604
90,17,572,1416,576
90,18,5,0,0
90,19,36,0,36
90,3,180,0,80
90,4,384,87,366
90,5,220,117,204
90,6,102,6,101
90,7,4,4,4
90,8,751,873,726
90,9,1977,2163,1948
90,60,0,2,0
90,61,15,13,16
90,62,15,20,16
90,63,15,13,14
90,20,42,0,36
90,64,6,18,6
90,21,40,2,40
90,65,6,2,5
90,66,9,0,9
90,22,10,0,10
90,67,47,4,17
90,23,28,11,25
90,68,5,9,5
90,24,4,0,4
90,25,3,7,3
90,69,59,17,52
90,26,114,78,108
90,27,11,0,11
90,28,1,26,35
90,29,13,6,13
90,70,3,0,3
90,71,6,12,6
90,73,230,224,239
90,30,20,0,6
90,74,48,0,50
90,31,4,0,4
90,32,3,0,3
90,34,0,2,69
90,35,228,323,220
90,36,8,0,8
90,40,762,787,793
90,41,1569,2174,1628
90,42,474,503,489
91,44,16,24,17
91,45,9,13,9
91,46,12,13,10
91,47,91,143,100
91,48,1005,1144,1097
91,49,18,5,20
91,50,15,20,17
91,51,7,21,6
91,52,17,50,19
91,53,11,7,12
91,10,241,276,237
91,54,0,23,0
91,11,661,527,637
91,55,32,7,32
91,12,142,217,143
91,56,840,809,852
91,57,600,608,570
91,13,477,885,472
91,14,918,1487,925
91,58,753,808,760
91,59,964,887,966
91,15,2271,2708,2274
91,16,114,3,115
91,17,23,256,23
91,18,98,2,99
91,19,46,36,46
91,0,17,34,18
91,4,96,42,87
91,6,11,0,11
91,7,12,0,12
91,8,155,57,122
91,9,223,45,174
91,60,6,3,6
91,61,13,15,14
91,62,11,10,12
91,63,37,28,37
91,64,29,4,30
91,20,3,0,78
91,21,19,0,19
91,65,3,4,3
91,66,26,20,27
91,22,13,1,13
91,23,37,2,22
91,67,41,23,27
91,68,44,31,46
91,69,44,25,34
91,26,9,0,9
91,27,24,0,24
91,28,33,3,33
91,29,28,16,29
91,70,14,5,14
91,71,26,3,27
91,72,8,6,8
91,73,100,166,101
91,30,20,8,21
91,74,31,12,32
91,31,7,1,7
91,33,6,0,6
91,34,176,51,103
91,35,351,591,360
91,36,263,313,275
91,37,8,0,8
91,39,11,2,12
91,41,7,74,5
91,42,154,212,153
91,43,15,0,16
118,45,8,0,8
118,46,54,13,52
118,47,34,21,35
118,48,20,24,21
118,49,3,14,3
118,50,24,22,24
118,51,10,16,10
118,52,30,34,31
118,53,32,19,33
118,54,6,9,6
118,10,4,0,5
118,55,16,27,17
118,11,5,0,6
118,12,33,36,34
118,56,20,18,21
118,13,2,0,3
118,57,17,23,18
118,58,6,0,6
