x,y,val
13,9,1
12,14,136
13,14,39
9,11,3
8,12,325
10,12,3
11,13,547
11,12,12
4,0,166
6,1,28
2,13,6
3,10,282
12,7,11
3,12,1727
15,7,542
7,13,1142
14,15,316
7,10,49
6,7,3
5,13,288
5,3,84
8,13,965
1,9,15
7,11,4
2,2,118
3,4,3
2,3,6
6,0,598
10,8,112
15,2,76
7,7,32
12,2,3
5,7,105
10,14,2957
12,4,20
5,14,7
8,10,22
10,7,54
10,9,442
15,8,249
7,14,474
10,11,2
5,12,1092
0,3,694
1,0,49
5,8,493
8,8,198
0,2,427
10,6,14
7,9,327
8,15,346
13,15,26
6,11,583
3,1,1001
14,12,2092
10,13,206
13,10,43
14,0,166
3,2,10
0,6,2
3,14,1
9,7,10
14,9,399
11,3,3
6,8,72
3,13,276
11,6,41
15,14,8261
3,11,205
11,14,1282
12,8,6
12,13,1
5,2,105
1,1,8
15,5,1
6,10,4
10,5,13
9,14,3
12,5,3
4,3,44
11,1,81
14,10,1649
9,1,211
11,15,397
9,8,352
6,13,593
14,11,2231
4,10,74
9,9,250
8,14,888
12,11,20
11,10,664
9,15,26
14,14,370
12,6,10
4,11,2
15,3,1
3,3,148
3,9,343
7,0,4
11,0,58
15,9,232
11,5,5
2,12,14
3,8,1
12,15,11
2,10,1
11,9,683
13,1,2
4,12,174
4,9,1
2,11,4
9,2,801
13,12,884
9,6,391
12,1,74
8,2,207
5,6,32
13,4,13
4,2,10
15,6,27
1,2,62
12,12,1
4,14,1
14,1,131
7,12,13
12,0,76
5,1,63
15,10,64
11,4,184
13,11,780
7,8,1
7,15,2
11,2,504
5,11,16
13,0,34
15,12,37
4,13,238
8,6,1
11,8,1701
13,7,21
2,1,285
1,4,1
9,10,1
10,2,82
3,0,4
9,12,62
15,11,119
10,10,1
4,1,442
15,4,6
11,11,174
10,15,2775
2,9,6
9,5,5
8,9,83
15,0,4
15,15,9816
4,6,5
13,13,18
14,13,1718
4,7,26
6,2,138
6,14,18
1,8,1
9,13,71
12,10,720
8,11,58
11,7,594
15,13,1552
7,2,53
5,0,195
8,7,1
0,7,23
6,12,124
2,8,438
14,8,14
4,8,4
12,9,25
2,0,10
10,0,110
