x,y,pp,ra,rp
0,0,6436156,5552667,86
0,1,6266626,5504139,87
0,2,6173918,5644137,91
0,3,6083233,5693735,93
0,4,5993846,5573626,93
0,5,5910783,5208722,88
0,6,5741819,5309085,92
0,7,5676845,5329302,93
0,8,5564357,5218685,93
0,9,5447533,5171854,94
0,10,5336096,5112594,95
0,11,5117995,4788897,93
0,12,5028134,4771912,95
0,13,4919187,4520847,92
0,14,4819448,4198093,86
0,15,4637338,3833743,82
0,16,4547653,3609976,79
0,17,4408410,3339155,76
0,18,4281435,3294925,77
0,19,4179812,3044075,72
0,20,4079313,2810518,68
0,21,3984882,2674955,67
0,22,3927792,2587518,66
0,23,3806919,2388376,62
0,24,3734013,2273749,60
1,0,6320752,5361741,84
1,1,6311277,5345500,84
1,2,6157261,5265646,85
1,3,6087933,5398642,88
1,4,6005008,5449780,91
1,5,5909289,5088302,86
1,6,5772012,5155480,89
1,7,5713554,4966694,86
1,8,5466224,5272203,96
1,9,5427741,5162198,94
1,10,5289293,4819299,91
1,11,5161937,4723313,91
1,12,5039517,4703295,93
1,13,4942629,4415824,89
1,14,4795092,4103570,85
1,15,4674384,3926583,83
1,16,4510812,3664895,81
1,17,4372459,3473668,79
1,18,4257373,3284914,77
1,19,4172137,3017178,72
1,20,4084742,2776115,67
1,21,3998072,2639095,66
1,22,3920550,2601123,66
1,23,3800141,2388216,62
1,24,3734828,2305682,61
1,31,4866,2600,53
1,32,4866,2600,53
2,0,6359467,5368532,84
2,1,6285841,5339937,85
2,2,6190290,5169581,83
2,3,6093151,5165905,84
2,4,6006813,5346211,88
2,5,5941139,5206081,87
2,6,5786274,4919754,85
2,7,5724611,4741485,82
2,8,5549354,5259290,94
2,9,5441897,5150159,94
2,10,5304547,4829740,91
2,11,5178885,4553961,87
2,12,5073504,4518825,88
2,13,4988174,4244441,84
2,14,4774182,4002266,83
2,15,4676645,3908220,83
2,16,4454513,3563385,80
2,17,4371983,3495772,80
2,18,4263450,3270060,76
2,19,4176518,2918850,69
2,20,4089563,2800982,68
2,21,4008057,2729567,68
2,22,3963440,2766330,69
2,23,3736897,2386729,63
2,24,3736897,2386729,63
2,30,4866,2600,53
2,31,4866,2600,53
2,32,4866,2599,53
3,0,6390442,5358234,84
3,1,6270931,5383152,86
3,2,6183333,5102811,82
3,3,6089532,4853785,80
3,4,5992370,5063647,84
3,5,5928810,5165065,87
3,6,5831226,5096437,87
3,7,5723730,5120669,89
3,8,5597652,5283428,94
3,9,5458901,5184797,95
3,10,5317894,4700801,88
3,11,5220112,4429756,84
3,12,5118180,4467269,87
3,13,4993646,4215803,84
3,14,4824308,4001526,82
3,15,4627180,3838145,82
3,16,4497733,3577538,79
3,17,4403014,3420463,77
3,18,4289277,3242996,75
3,19,4194901,3093404,73
3,20,4104933,3027018,73
3,21,4034218,2895113,71
3,22,3988536,2895761,72
3,30,4866,2600,53
3,31,4866,2600,53
3,32,4866,2600,53
4,0,6414278,5257239,81
4,1,6302312,5044409,80
4,2,6188290,4991858,80
4,3,6089532,4853785,80
4,4,6017344,4956537,82
4,5,5945788,5024982,84
4,6,5852105,4975430,85
4,7,5737359,5104787,88
4,8,5592531,5206082,93
4,9,5475633,5092518,93
4,10,5316324,4455448,83
4,11,5248579,4340272,82
4,12,5156130,4231655,82
4,13,5023435,4048441,80
4,14,4826248,3867493,79
4,15,4612464,3736104,80
4,16,4503171,3610962,80
4,17,4422627,3429658,77
4,18,4308756,3284131,76
4,19,4212462,3156043,75
4,20,4114282,3079586,75
4,21,4039794,3042943,75
4,22,3985398,2976882,74
4,23,3905861,2756035,70
4,29,4866,2600,53
4,30,4866,2599,53
4,31,4866,2600,53
5,0,6442911,5496643,85
5,1,6364336,5441509,85
5,2,6246215,5398329,86
5,3,6184200,5439887,87
5,4,5976355,5049268,84
5,5,5955047,5104656,85
5,6,5887360,5175168,87
5,7,5732068,5112821,88
5,8,5593292,5192973,92
5,9,5451699,4771153,87
5,10,5362723,4469376,83
5,11,5270574,4219171,80
5,12,5176799,4044152,78
5,13,5020610,3879338,77
5,14,4846418,3745564,77
5,15,4637515,3573422,76
5,16,4521547,3630717,80
5,17,4441427,3515771,79
5,18,4340580,3325428,76
5,19,4235096,3131977,74
5,20,4129178,3081507,74
5,21,4052120,3131778,77
5,22,3982409,3011503,75
5,23,3913777,2815423,71
5,29,4866,2600,53
5,30,4866,2600,53
6,0,6537430,5610366,85
6,1,6437521,5707347,88
6,2,6305758,5590760,88
6,3,6179759,5408442,87
6,4,6149035,5190889,84
6,5,5946550,5024260,84
6,6,5946550,5024260,84
6,7,5621328,5596951,99
6,8,5611401,5527835,98
6,9,5464523,4661818,85
6,10,5395606,4456269,82
6,11,5287627,4246389,79
6,12,5209610,4041822,77
6,13,4925629,3579834,72
6,14,4860715,3570795,73
6,15,4700030,3573874,76
6,16,4585980,3631918,79
6,17,4504026,3569252,79
6,18,4397997,3321015,75
6,19,4287551,3152998,73
6,20,4177580,3145194,75
6,21,4105601,3128984,75
6,22,4031468,3060384,75
6,23,3961207,2943645,74
7,0,6617286,5542715,83
7,1,6526143,5675475,87
7,2,6401395,5677881,88
7,3,6246935,5420928,86
7,4,6166707,5285819,85
7,5,6042593,5159853,84
7,6,5965396,5070297,84
7,7,5730513,5562636,97
7,8,5628266,5492599,97
7,9,5491463,4791454,87
7,10,5417097,4542078,84
7,11,5319850,4222801,79
7,12,5245691,4152277,79
7,13,5162037,4065632,78
7,14,4925674,3805501,77
7,15,4786927,3769283,78
7,16,4685021,3618082,77
7,17,4611051,3555842,77
7,18,4504813,3363338,74
7,19,4386911,3199241,72
7,20,4277727,3206147,74
7,21,4203654,3123975,74
7,22,4118378,2986749,72
7,23,4030468,2888117,71
8,0,6669183,5619210,84
8,1,6600661,5566008,84
8,2,6361819,5535523,87
8,3,6329339,5536153,87
8,4,6208515,5502080,88
8,5,6083774,5396955,88
8,6,5948682,5390169,90
8,7,5781982,5524132,95
8,8,5698871,5689491,99
8,9,5454179,4704855,86
8,10,5437590,4583469,84
8,11,5378471,4245683,78
8,12,5316814,4220598,79
8,13,5187660,4112580,79
8,14,5047026,3880973,76
8,15,4898489,3845957,78
8,16,4789655,3768285,78
8,17,4700767,3577651,76
8,18,4586294,3348586,73
8,19,4468348,3217636,71
8,20,4363355,3113498,71
8,21,4271017,2950596,68
8,22,4199271,2932624,69
9,0,6685837,5487018,82
9,1,6619902,5130726,77
9,2,6405732,5372725,83
9,3,6366487,5437102,85
9,4,6253605,5571762,89
9,5,6066688,5530595,90
9,6,5969726,5386845,89
9,7,5724222,5738070,100
9,8,5724882,5724729,100
9,9,5705268,5406010,94
9,10,5639609,4788185,84
9,11,5439162,4439733,81
9,12,5404534,4387611,80
9,13,5274705,4227041,80
9,14,5135132,4098710,79
9,15,4986210,3882603,78
9,16,4863786,3823950,78
9,17,4756088,3665998,76
9,18,4646129,3432219,73
9,19,4522074,3248344,71
9,20,4415995,3002531,67
9,21,4314510,2830252,65
9,22,4242655,2748387,64
10,0,6703858,5393374,80
10,1,6631310,5402784,81
10,2,6531124,5736430,87
10,3,6430960,5606667,87
10,4,6340803,5498954,86
10,5,6107992,5409588,88
10,6,6015258,5394572,89
10,7,5961400,5388712,90
10,8,5814014,5512584,95
10,9,5727143,5492871,95
10,10,5658771,4932795,86
10,11,5558445,4866922,87
10,12,5441821,4508172,82
10,13,5346128,4320977,80
10,14,5217708,4218437,80
10,15,5023956,3898724,77
10,16,4916240,3728069,76
10,17,4786612,3650671,76
10,18,4707287,3543999,75
11,0,6806230,5471336,80
11,1,6738704,5590905,82
11,2,6615737,5592309,84
11,3,6495147,5704961,87
11,4,6376650,5606007,87
11,5,6209824,5516628,89
11,6,6087628,5540549,91
11,7,5993104,5483862,91
11,8,5898516,5535387,94
11,9,5808510,5745730,98
11,10,5694037,5198938,91
11,11,5630264,5065258,89
11,12,5504857,4671740,84
11,13,5383742,4582632,85
11,14,5297745,4452288,84
11,15,4966013,3944127,79
11,16,4966013,3944127,79
11,35,1510,0,0
11,36,1510,0,0
12,0,6841675,5459002,79
