x,y,value
0,17,49294
0,18,49294
0,19,49294
0,52,90274
0,53,90274
0,54,90274
1,16,49825
1,17,49825
1,18,49825
1,125,229091
1,126,229091
1,127,229091
2,16,49825
2,17,49825
2,18,49825
2,125,229091
2,126,229091
2,127,229091
3,16,49825
3,17,49825
3,18,49825
3,125,229091
3,126,229091
3,127,229091
6,12,51430
6,13,51430
6,14,51430
7,12,51430
7,13,51430
7,14,51430
8,11,36336
8,12,51430
8,13,51430
8,14,51430
9,11,36336
9,12,36336
9,13,36336
9,114,207411
9,115,207411
9,116,207411
10,11,36336
10,12,36336
10,13,36336
10,114,207411
10,115,207411
10,116,207411
11,66,58487
11,67,58487
11,68,58487
11,114,207411
11,115,207411
11,116,207411
12,66,58487
12,67,58487
12,68,58487
13,66,58487
13,67,58487
13,68,58487
14,18,37536
14,19,37536
14,20,37536
15,18,37536
15,19,37536
15,20,37536
15,76,28352
15,77,28352
15,78,28352
16,18,37536
16,19,37536
16,20,42180
16,21,42180
16,22,42180
16,76,28352
16,77,28352
16,78,28352
17,20,42180
17,21,42180
17,22,42180
17,76,28352
17,77,28352
17,78,28352
18,20,42180
18,21,42180
18,22,42180
19,83,52135
19,84,52135
19,85,52135
20,83,52135
20,84,52135
20,85,52135
20,106,85345
20,107,85345
20,108,85345
21,83,52135
21,84,52135
21,85,52135
21,106,85345
21,107,85345
21,108,85345
22,106,85345
22,107,85345
22,108,85345
22,119,179128
22,120,179128
22,121,179128
23,85,105696
23,86,105696
23,87,105696
23,119,179128
23,120,179128
23,121,179128
24,85,105696
24,86,105696
24,87,105696
24,119,179128
24,120,179128
24,121,179128
25,85,105696
25,86,105696
25,87,105696
26,30,23023
26,31,23023
26,32,23023
27,30,23023
27,31,23023
27,32,23023
27,119,186469
27,120,186469
27,121,186469
28,3,603935
28,4,603935
28,5,603935
28,30,23023
28,31,23023
28,32,23023
28,119,186469
28,120,186469
28,121,186469
29,3,603935
29,4,603935
29,5,603935
29,92,114063
29,93,114063
29,94,114063
29,119,186469
29,120,186469
29,121,186469
30,3,603935
30,4,603935
30,5,603935
30,92,114063
30,93,114063
30,94,114063
30,105,139749
30,106,139749
30,107,139749
31,92,114063
31,93,114063
31,94,114063
31,105,139749
31,106,139749
31,107,139749
32,99,210679
32,100,210679
32,101,210679
32,105,139749
32,106,139749
32,107,139749
33,34,24233
33,35,24233
33,36,24233
33,99,210679
33,100,210679
33,101,210679
34,34,24233
34,35,24233
34,36,24233
34,99,210679
34,100,210679
34,101,210679
34,108,97677
34,109,97677
34,110,97677
34,122,180184
34,123,180184
34,124,180184
35,34,24233
35,35,24233
35,36,24233
35,108,97677
35,109,97677
35,110,97677
35,122,180184
35,123,180184
35,124,180184
36,108,97677
36,109,97677
36,110,97677
36,122,180184
36,123,180184
36,124,180184
37,115,101622
37,116,101622
37,117,101622
38,115,101622
38,116,101622
38,117,101622
39,6,398535
39,7,398535
39,8,398535
39,73,17630
39,74,17630
39,75,17630
39,115,101622
39,116,101622
39,117,101622
39,124,109321
39,125,109321
39,126,109321
40,2,423243
40,3,423243
40,4,423243
