x,y,value
94,54,7392
94,55,7392
94,56,7392
95,54,7392
95,55,7392
95,56,7392
96,54,7392
96,55,7392
96,56,7392
101,57,35501
101,58,35501
101,59,35501
102,57,35501
102,58,35501
102,59,35501
103,57,35501
103,58,35501
103,59,35501
110,58,39339
110,59,39339
110,60,39339
111,58,39339
111,59,39339
111,60,39339
112,58,39339
112,59,39339
112,60,39339
116,63,40356
116,64,40356
116,65,40356
117,63,40356
117,64,40356
117,65,40356
117,70,40679
117,71,40679
117,72,40679
118,63,40356
118,64,40356
118,65,40356
118,70,40679
118,71,40679
118,72,40679
119,70,40679
119,71,40679
119,72,40679
122,74,46078
122,75,46078
122,76,46078
123,74,46078
123,75,46078
123,76,46078
124,74,46078
124,75,46078
124,76,46078
