x,y,val
13,0,5600
10,13,20078
8,13,9743
12,4,11162
2,13,11276
4,3,5393
1,7,10027
6,5,11033
11,7,6248
14,7,17939
2,9,10002
2,1,7543
1,5,7533
0,0,4889
15,8,9783
6,13,4119
8,1,7544
1,3,20281
10,8,4360
0,6,3673
7,0,3584
12,13,7167
10,2,10130
6,1,4347
10,6,26042
5,14,5095
4,15,11610
8,12,3828
5,13,3766
0,8,9351
6,9,9779
7,13,4028
6,7,6710
15,10,24072
13,15,3778
9,15,3006
7,5,155794
13,11,199998
4,8,7811
6,14,16907
10,15,18956
7,8,7804
10,1,6916
0,3,11287
2,0,5249
2,12,8359
13,12,11051
12,15,7982
8,3,3268
8,0,13215
14,12,8203
10,12,20831
12,0,2630
10,9,6284
15,9,43701
2,8,9094
13,4,16166
12,14,31732
11,12,4871
0,9,7606
12,3,9830
12,9,9974
3,13,2365
14,11,22235
3,12,16144
3,15,28512
9,2,48886
9,8,4570
13,3,7524
6,2,32752
4,7,19773
15,7,9568
1,12,13112
12,11,17045
4,14,1651
9,6,11555
1,15,14927
9,10,11872
15,3,8473
3,1,21002
5,6,7188
12,1,9408
9,9,6876
11,14,10894
2,5,46143
15,12,11705
12,8,8208
14,8,9542
13,7,7469
11,8,6224
4,2,20073
14,4,85369
1,9,5083
11,11,7438
2,4,8569
9,7,5363
2,7,5136
8,11,4308
11,10,13877
15,15,66893
9,3,3564
7,4,5825
9,0,8487
6,4,31949
3,5,6412
10,10,3665
1,8,7205
11,15,14841
11,0,6020
11,3,10934
3,3,9926
5,12,7527
2,2,11132
7,3,9476
0,2,7101
14,13,10648
2,15,8262
15,14,10423
6,8,8327
13,6,5362
1,2,4872
1,10,17867
1,14,19332
7,15,34110
10,0,4394
5,4,7824
3,10,10645
8,10,5150
2,6,6872
1,11,20276
8,8,7211
5,10,5355
15,13,33434
7,6,34353
5,8,3430
11,6,9122
12,12,5771
14,2,19709
4,10,10566
2,14,13437
3,8,36323
12,10,5519
10,5,6398
9,11,25826
7,1,9758
8,4,7499
15,1,12524
5,2,5256
5,0,11721
0,7,23746
8,6,7224
1,6,5437
3,0,8040
1,0,4423
3,14,1640
9,1,9660
9,4,11384
8,9,7506
1,13,16620
14,5,16940
9,12,3304
3,11,6893
7,10,4848
0,1,7681
15,5,7905
4,13,4323
14,10,14443
13,9,23626
5,1,23918
3,9,5372
11,9,8043
15,4,9895
6,6,11316
13,14,29423
6,10,13234
0,10,7895
8,5,8611
14,3,13789
13,8,37966
8,7,12637
0,15,11391
10,4,4794
0,13,26509
8,15,8842
14,9,24871
7,14,27438
5,9,5567
12,6,6944
4,11,3231
0,4,14126
7,2,11337
0,11,7187
15,2,23309
14,15,11352
11,4,46285
0,12,9973
7,12,3306
12,7,31081
3,7,8890
11,2,19041
11,5,66541
15,6,29624
15,0,61860
6,3,7943
7,9,10646
13,13,10097
2,3,20550
2,10,22512
12,2,4247
11,13,7812
9,13,4614
3,4,11058
9,14,10573
0,14,7664
8,2,4582
3,6,2484
10,7,7773
11,1,3538
6,12,1725
6,15,6203
7,11,5370
7,7,13758
13,10,45232
4,4,22814
4,5,27444
13,2,5643
5,3,14362
10,11,24602
13,5,20646
15,11,9970
13,1,3775
12,5,6464
14,14,6973
0,5,11854
5,5,30074
5,11,43537
5,7,7938
4,1,18190
10,3,6268
1,4,7676
8,14,16921
4,0,6605
4,12,11839
14,0,8994
6,11,7330
9,5,61661
4,9,4137
5,15,38486
1,1,6047
6,0,6869
4,6,4693
14,1,7109
10,14,25924
2,11,7655
3,2,17964
14,6,11583
