x,y,val
14,15,10
13,15,50
8,9,14
11,9,436
6,0,343
1,4,480
4,6,37
10,1,2220
11,3,51
5,6,1
2,3,1359
5,15,457
9,1,273
12,11,28
15,5,10
3,4,6560
9,12,47
0,6,81
10,14,172
7,0,1159
12,6,37
9,13,23
11,2,1
11,4,2
0,9,58
10,3,15
6,12,287
11,6,319
4,14,57
15,13,46
0,5,488
6,6,14
13,10,52
12,2,70
5,5,8
12,0,113
1,5,4
4,11,10
8,5,33
1,11,24
10,11,6
3,14,1
12,1,444
12,9,279
0,4,1050
4,1,8005
13,11,62
12,3,38
12,10,63
11,7,121
15,7,17
7,8,191
14,1,77
5,11,1620
0,15,37
13,7,204
7,3,5592
15,12,1
9,10,13
9,15,28
15,0,50
13,12,5
6,9,96
12,8,3160
0,0,314
2,1,2407
8,4,5389
10,0,939
12,13,74
6,10,2
15,6,185
6,11,16
8,12,5
4,4,3131
5,2,10388
4,10,1
1,14,78
12,15,8
15,2,662
7,10,44
2,14,1
7,9,19
5,14,194
10,7,142
13,14,32
10,5,43
9,5,476
3,5,1899
7,5,290
6,14,53
1,0,329
11,14,63
3,0,1317
10,4,259
3,12,3
2,13,89
9,2,697
1,2,1666
10,6,165
6,3,6918
7,4,27
2,2,350
15,3,6
0,12,87
1,10,1335
10,10,58
2,8,980
2,0,167
13,5,13
0,11,1824
13,1,128
1,9,951
1,6,632
7,1,2004
8,0,14
3,11,6
10,9,199
13,6,85
13,2,50
8,8,23
3,13,39
10,8,52
0,3,3885
15,4,1
15,8,43
5,8,1
2,6,23608
4,0,1323
6,1,2683
3,7,55
10,13,225
11,8,85
5,3,17769
14,14,823
13,4,47
7,12,4
1,8,2168
11,1,2512
2,7,2664
11,15,19
8,2,290
10,12,205
12,4,32
14,12,16
3,6,1063
1,1,741
6,2,17423
0,2,415
4,12,58
14,5,28
4,13,150
14,9,240
0,10,849
11,0,3144
9,7,50
7,7,248
2,4,397
13,9,6
2,9,2
4,2,3159
12,5,4
10,2,1003
0,14,8
12,14,15
14,6,50
9,0,1
11,10,186
4,3,2815
11,5,3
14,10,5
3,2,25407
6,8,88
12,7,132
9,9,77
14,2,148
5,9,99
8,1,12
8,6,49
5,1,3482
15,15,13
14,0,28
2,11,2
4,5,747
5,12,1
1,13,14
14,8,32
13,0,5
10,15,338
9,14,79
13,8,362
8,7,100
15,14,13
9,8,274
15,9,2
2,5,1989
6,13,726
1,3,647
1,7,3701
14,3,73
11,11,73
8,3,10575
3,1,6281
6,4,13
14,4,185
14,7,72
5,0,272
5,4,4258
5,10,148
0,7,1336
9,3,1298
9,4,1576
7,6,3211
8,15,1
7,2,3778
0,8,609
4,15,5
15,10,1
3,3,2524
