x,y,2006,2011,2018
88,22,21,13,9
88,11,8,17,11
88,12,10,8,2
88,23,5,1,0
88,13,33,32,52
88,24,0,0,1
88,14,95,94,57
88,25,0,0,2
88,15,40,25,21
88,16,6,5,6
88,17,3,0,1
88,18,7,0,0
88,19,2,0,0
88,3,11,12,6
88,4,41,36,44
88,5,25,25,94
88,6,6,7,9
88,7,0,0,1
88,8,7,4,7
88,9,80,70,89
88,20,13,9,3
88,21,8,8,11
88,10,23,22,3
89,22,7,14,12
89,11,4,2,4
89,23,9,3,1
89,12,7,6,4
89,13,16,14,2
89,24,1,1,3
89,14,2,2,0
89,15,2,2,9
89,16,5,5,3
89,18,8,3,6
89,19,2,2,5
89,2,0,0,13
89,3,51,52,30
89,4,27,26,3
89,5,77,83,46
89,6,54,53,51
89,7,13,11,14
89,8,24,18,7
89,9,5,11,26
89,20,0,7,6
89,21,3,2,5
89,10,7,8,12
110,70,1,1,0
110,65,0,1,1
111,66,5,4,7
111,67,6,2,5
111,68,2,4,3
112,66,8,15,14
112,67,4,2,7
112,59,0,2,3
112,60,1,1,1
112,61,3,4,1
112,62,0,5,4
112,65,0,2,5
113,66,4,3,6
113,68,0,1,1
113,69,0,0,3
113,58,6,12,15
113,59,0,4,3
113,63,18,26,17
113,64,66,48,61
113,65,18,16,22
114,68,1,3,3
114,69,0,1,1
114,72,4,2,2
114,63,58,80,95
114,64,230,262,221
114,65,5,6,5
115,68,0,1,1
115,70,0,0,1
115,60,8,11,1
115,71,18,19,15
115,61,7,6,5
115,72,12,8,7
115,63,0,1,0
115,64,21,14,22
115,65,10,15,9
116,58,0,3,0
116,59,13,9,7
116,60,56,52,49
116,71,1,0,0
116,61,4,0,4
116,72,5,2,2
116,62,4,4,4
116,63,9,3,16
116,64,9,12,9
116,65,27,28,32
90,22,8,3,1
90,11,1,0,0
90,23,0,1,0
90,12,5,5,1
90,24,6,2,0
90,13,0,0,2
90,17,9,8,3
90,18,10,8,12
90,19,3,2,8
90,3,12,11,51
90,4,18,25,23
90,5,5,8,46
90,6,9,17,46
90,7,14,28,0
90,8,21,20,51
90,9,37,37,33
90,20,7,9,15
90,10,11,7,3
90,21,0,1,5
117,57,2,2,2
117,58,0,1,1
117,59,1,4,1
117,60,19,9,10
117,62,2,5,7
117,63,23,31,28
117,64,36,26,24
91,22,19,17,10
91,12,0,0,2
91,16,1,0,0
91,17,3,1,5
91,18,0,0,5
91,19,4,5,5
91,3,30,28,16
91,4,5,17,21
91,5,17,34,39
91,7,13,1,0
91,8,30,37,49
91,9,43,44,42
91,20,4,4,3
91,10,31,22,37
91,21,9,10,12
118,69,1,1,0
118,72,3,3,5
118,61,4,4,2
