x,y,2006,2011,2018
88,44,0,4,4
88,45,0,13,12
88,36,72,8,7
88,38,0,4,7
88,39,0,5,19
88,62,6,21,7
88,40,0,1,1
88,42,0,1,1
88,65,4,0,0
88,43,0,1,1
89,38,127,67,65
89,39,3358,3913,3797
89,8,0,0,10
89,61,55,6,6
89,40,923,1066,1042
89,41,0,0,8
89,42,0,2,2
89,65,36,7,8
89,43,0,2,2
90,38,44,19,24
90,39,1041,627,653
90,7,5,0,0
90,8,93,8,8
90,60,136,46,48
90,61,77,21,17
90,40,454,365,358
90,62,36,0,0
90,41,10,0,0
90,42,0,4,4
90,64,45,2,2
90,65,20,16,8
90,43,0,3,3
91,56,0,5,5
91,38,5,5,5
91,39,231,56,54
91,60,40,0,0
91,61,170,15,15
91,40,59,59,72
91,63,27,2,2
91,41,0,0,2
91,53,21,16,17
91,64,25,2,2
91,42,0,4,4
91,43,0,2,2
91,54,1,0,0
92,1,205,11,17
92,2,139,0,0
92,7,0,0,18
92,61,110,4,4
92,40,93,40,39
92,62,151,0,0
92,63,43,1,1
92,64,0,4,4
93,0,206,15,27
93,1,1143,43,46
93,57,32,0,0
93,58,59,46,48
93,3,48,0,0
93,7,0,0,6
93,61,175,37,39
93,62,837,62,44
93,40,37,27,26
93,41,40,19,18
93,63,276,15,8
94,0,564,34,44
94,1,1273,158,188
94,3,223,0,0
94,59,1,0,0
94,49,225,0,0
94,61,83,2,2
94,50,129,0,0
94,62,528,17,18
95,58,37,4,4
95,59,156,54,57
95,0,1620,2764,2809
95,1,2904,3602,3655
95,2,37,0,0
95,5,312,0,0
95,6,224,0,0
95,60,65,12,13
95,61,107,165,165
95,62,163,55,52
95,42,0,5,5
95,53,0,2,2
95,43,0,15,15
96,0,2706,4545,4568
96,1,1730,3020,3099
96,58,80,145,114
96,59,59,55,43
96,5,694,0,0
96,60,84,168,174
96,61,162,130,135
96,62,169,88,92
97,44,0,1,1
97,55,10,0,0
97,56,1,0,0
97,45,33,8,8
97,57,136,57,60
97,58,249,123,123
97,59,957,1119,1150
97,0,423,50,53
97,1,147,0,0
97,4,224,2,2
97,5,471,21,21
97,60,60,120,125
97,61,0,0,3
10,56,7,30,34
10,23,0,7,6
10,24,8,2,2
10,57,7,2,2
10,25,0,43,60
10,26,0,4,4
10,37,0,1,1
10,27,0,7,6
10,28,0,13,12
10,0,0,4,3
10,1,0,1,1
10,2,0,3,3
10,3,0,2,2
10,7,0,1,1
10,9,54,17,14
10,51,4,20,23
10,40,0,1,1
10,20,0,3,3
10,53,9,82,94
10,21,12,2,2
98,1,0,0,10
98,56,115,43,34
98,57,383,176,155
98,58,345,323,324
98,3,23,0,0
98,4,615,0,0
98,59,5098,7558,8145
98,60,35,145,153
99,55,40,6,5
99,56,7,1,0
99,1,0,3,3
99,2,153,7,8
99,3,79,6,6
99,59,1509,2160,2268
99,4,742,556,534
99,49,41,0,0
99,60,88,199,210
99,54,43,6,6
11,22,20,44,63
11,44,0,1,1
11,23,850,833,761
11,45,0,1,1
11,24,834,667,593
11,46,0,1,1
11,25,0,2,2
11,26,0,4,4
11,27,0,2,2
11,52,13,20,23
11,55,20,26,30
11,56,17,10,11
11,57,10,2,2
11,36,0,2,2
11,37,0,3,3
11,38,0,1,1
11,39,0,1,1
11,0,0,19,16
11,1,0,2,2
11,2,0,2,2
11,5,19,10,3
11,7,0,1,1
11,8,0,2,2
11,40,0,1,1
11,41,0,1,1
11,20,19,19,16
11,21,39,3,3
12,22,46,67,86
12,11,24,0,0
12,23,65,15,13
12,56,2,1,1
12,45,0,1,1
12,24,196,12,11
12,13,17,0,0
12,35,0,2,2
12,25,5,1,1
12,36,0,2,2
12,26,0,1,1
12,16,82,0,0
12,17,0,2,2
12,18,9,13,11
12,19,286,269,246
12,2,50,11,10
12,7,0,1,1
12,9,0,1,1
12,30,0,4,3
12,20,317,230,224
12,54,0,1,1
12,21,1343,1490,1378
13,22,4,25,21
13,11,876,768,704
13,56,0,4,4
13,35,0,1,1
13,57,60,9,10
13,24,5,2,2
13,25,0,1,1
13,15,85,87,84
13,16,14,4,2
13,28,39,5,8
13,17,17,5,4
13,18,0,1,4
13,19,771,748,643
13,1,40,0,0
13,2,0,0,13
13,8,39,30,27
13,9,0,1,1
13,20,455,422,362
13,21,21,11,9
13,10,0,1,1
13,43,0,1,1
14,44,392,503,484
14,55,17,6,5
14,22,0,4,3
14,56,93,68,62
14,45,667,765,726
14,57,62,59,57
14,46,45,25,24
14,14,35,14,13
14,15,2246,2582,2491
14,49,8,0,0
14,16,19,5,5
14,17,22,4,4
14,18,0,4,3
14,19,22,17,15
14,3,1018,871,774
14,7,0,43,39
14,8,1508,1586,1492
14,9,0,0,6
14,51,17,0,0
14,53,12,7,6
14,20,0,8,7
14,21,0,6,5
14,10,0,1,4
15,22,0,1,1
15,44,1007,1155,1088
15,45,1465,1492,1428
15,56,105,10,9
15,46,111,57,67
15,47,33,19,17
15,15,78,7,12
15,26,14,4,3
15,48,329,377,392
15,16,0,6,13
15,49,587,1134,1028
15,39,0,2,2
15,28,0,1,0
15,18,0,3,3
15,19,0,3,3
15,8,0,21,19
15,50,108,47,43
15,51,13,10,9
15,40,0,1,1
15,52,37,8,7
15,20,0,8,7
15,21,0,1,1
16,22,0,1,1
16,55,23,2,2
16,33,0,1,1
16,45,96,0,0
16,34,0,1,1
16,35,0,1,1
16,46,38,0,0
16,24,0,2,2
16,15,9,0,0
16,38,0,2,2
16,16,69,11,12
16,49,0,7,6
16,28,9,0,0
16,39,0,3,3
16,19,0,16,14
