x,y,2006,2011,2018
22,113,0,1,1
22,114,2,4,5
22,115,0,0,1
23,110,22,19,11
23,111,5,4,6
23,112,0,2,5
23,113,11,9,6
23,114,2,4,3
23,115,0,0,1
24,110,2,2,1
24,111,0,0,1
29,124,3,2,3
10,88,7,4,4
10,89,5,4,2
10,111,2,2,0
10,112,0,0,1
10,113,10,6,5
10,114,1,1,0
10,90,7,6,13
10,91,1,1,3
10,92,5,0,6
10,93,2,2,3
10,94,9,10,7
10,95,7,7,5
10,96,0,0,3
10,97,21,30,17
10,98,13,11,8
10,99,5,5,1
10,122,3,1,1
10,100,55,57,52
10,123,15,11,11
10,101,18,12,16
10,124,39,47,13
10,125,69,62,104
10,126,24,34,7
10,127,29,28,56
10,106,0,0,2
10,87,0,0,1
11,88,0,0,3
11,99,8,10,8
11,89,0,0,1
11,110,2,4,5
11,100,5,6,22
11,101,16,17,7
11,123,0,0,3
11,113,13,14,15
11,102,7,4,4
11,124,0,0,5
11,114,18,19,24
11,125,12,10,2
11,126,9,10,16
11,115,0,1,0
11,127,5,3,0
11,106,0,1,1
11,90,0,3,13
11,91,4,4,0
11,107,1,0,1
11,109,10,8,6
11,94,4,3,5
11,95,4,4,6
11,97,7,7,9
11,98,14,14,13
12,99,4,3,0
12,100,1,0,0
12,101,0,0,1
12,123,0,0,3
12,112,0,0,3
12,113,8,8,5
12,102,0,0,1
12,124,20,14,6
12,103,3,0,3
12,125,0,0,3
12,114,11,8,14
12,104,32,25,8
12,105,17,13,30
12,106,16,18,10
12,91,6,10,7
12,92,4,2,0
12,93,8,1,10
12,109,0,0,1
12,94,3,2,0
12,95,1,0,2
12,96,0,0,1
12,97,9,5,3
12,98,0,0,2
13,100,2,0,0
13,111,6,3,0
13,123,20,17,12
13,112,6,11,27
13,124,16,17,16
13,125,0,0,2
13,103,10,8,19
13,104,55,49,20
13,127,22,13,0
13,105,189,152,109
13,106,13,13,4
13,91,10,14,17
13,92,1,4,1
13,93,3,3,1
13,94,2,2,3
13,95,11,12,4
13,96,5,4,7
13,97,0,4,5
14,99,5,4,3
14,100,0,0,2
14,123,6,6,1
14,124,101,104,94
14,125,7,8,16
14,126,0,0,3
14,127,4,2,1
14,105,3,1,13
14,91,0,0,1
14,92,1,0,1
14,93,1,1,4
14,94,0,0,1
14,95,0,0,1
14,96,0,0,1
14,97,1,1,0
14,98,0,0,1
15,99,0,0,2
15,123,14,19,8
15,124,9,9,27
15,125,29,29,37
15,126,52,50,52
15,127,233,234,228
15,93,24,13,13
15,96,0,0,2
15,97,7,12,7
15,98,5,6,7
16,123,3,3,1
16,124,16,17,14
16,125,203,185,216
16,103,0,2,0
16,104,4,3,4
16,126,118,117,58
16,105,3,3,1
16,127,13,19,16
17,123,4,6,2
17,125,126,123,87
17,104,17,31,21
17,126,522,484,563
17,105,8,6,0
17,127,53,47,17
18,121,0,2,0
18,122,17,20,14
18,125,9,14,27
18,126,224,203,207
18,104,4,5,8
18,105,1,3,4
18,127,2,2,6
18,106,0,2,0
19,121,0,1,0
19,122,3,7,23
19,125,9,5,1
19,126,41,36,51
19,127,15,17,11
0,110,15,16,18
0,111,0,1,0
0,112,0,0,1
0,113,5,1,2
0,115,0,1,0
0,90,25,23,25
0,91,2,2,1
0,92,2,3,3
0,119,5,5,1
0,93,13,10,5
0,73,18,11,6
0,74,8,11,18
0,96,6,6,7
0,75,25,20,23
0,76,13,18,8
0,77,1,0,1
0,120,4,4,2
0,101,4,4,0
0,102,15,21,6
0,125,2,0,0
0,103,5,5,13
0,104,10,8,15
0,105,37,33,76
0,127,0,0,1
0,106,503,509,555
0,107,90,75,55
0,108,2,2,0
0,109,4,3,0
1,88,1,2,1
1,89,1,0,0
1,120,0,0,1
1,121,0,0,2
1,101,0,0,1
1,102,1,1,3
1,115,2,1,1
1,105,10,12,7
1,90,1,0,6
1,106,45,46,30
1,107,57,57,23
1,91,0,2,6
1,119,9,7,2
1,92,0,0,2
1,93,0,0,1
1,72,0,0,6
1,95,0,1,0
1,73,14,10,9
1,96,9,10,7
1,74,1,0,2
1,75,0,0,1
1,76,4,5,5
2,99,0,0,1
2,88,11,10,10
2,89,16,16,13
2,120,4,6,5
2,121,0,0,1
2,100,2,2,1
2,102,0,0,1
2,115,0,0,2
2,105,10,8,7
2,106,40,37,70
2,90,0,0,1
2,107,2,4,2
2,91,10,8,6
2,108,2,2,0
2,119,19,12,12
2,92,1,0,0
2,96,9,12,12
2,85,1,1,0
2,97,5,5,8
2,86,2,1,4
2,76,3,2,1
2,87,2,0,0
2,98,3,2,0
3,88,27,20,8
3,99,0,0,3
3,89,2,2,6
3,100,3,2,3
3,101,0,0,1
3,113,1,1,1
3,102,0,0,4
3,114,17,12,6
3,115,14,11,14
3,104,0,0,3
3,105,2,0,3
3,116,7,10,10
