x,y,elevation
84,25,1
84,26,1
84,27,1
84,28,1
84,29,1
84,30,1
84,31,1
85,20,1
85,21,2
85,22,2
85,23,3
85,24,5
85,25,5
85,26,6
85,27,6
85,28,6
85,29,5
85,30,5
85,31,5
85,32,5
85,33,4
85,34,3
85,35,2
85,36,2
85,37,1
85,38,1
85,39,1
86,17,1
86,18,4
86,19,4
86,20,5
86,21,6
86,22,6
86,23,5
86,24,4
86,25,4
86,26,5
86,27,6
86,28,5
86,29,5
86,30,4
86,31,5
86,32,5
86,33,5
86,34,5
86,35,5
86,36,5
86,37,5
86,38,4
86,39,4
86,40,4
86,41,4
86,42,3
86,43,3
86,44,2
86,45,1
87,15,1
87,16,3
87,17,1
87,18,3
87,19,6
87,20,4
87,21,3
87,22,3
87,23,1
87,24,1
87,25,1
87,26,2
87,27,3
87,28,3
87,29,4
87,30,3
87,31,3
87,32,3
87,33,3
87,34,3
87,35,3
87,36,3
87,37,4
87,38,4
87,39,4
87,40,5
87,41,5
87,42,4
87,43,3
87,44,2
87,45,2
87,46,2
87,47,3
87,48,2
87,49,1
87,50,1
88,11,1
88,12,1
88,13,3
88,14,5
88,15,6
88,16,4
88,17,1
88,18,2
88,19,2
88,20,1
88,37,1
88,38,2
88,39,2
88,40,3
88,41,1
88,47,1
88,48,2
88,49,2
88,50,2
88,51,3
88,52,2
88,53,1
88,54,1
88,55,2
89,2,1
89,3,1
89,4,2
89,5,2
89,6,2
89,7,2
89,8,2
89,9,2
89,10,3
89,11,3
89,12,2
89,13,1
89,14,1
89,53,-1
89,55,1
89,63,1
89,64,1
89,65,1
89,66,1
89,72,1
89,73,1
89,74,1
89,75,1
89,76,1
89,77,2
89,78,2
89,79,2
89,80,3
89,81,3
89,82,4
89,83,3
89,84,4
89,85,3
89,86,3
89,87,3
89,88,1
89,89,1
90,0,3
90,1,4
90,2,4
90,3,4
90,4,4
90,5,4
90,6,3
90,7,4
90,8,2
90,9,1
90,10,1
90,44,1
90,48,3
90,49,3
90,50,1
90,52,-1
90,53,-1
90,54,-1
90,55,-2
90,56,-3
90,57,-3
90,58,-2
90,59,-2
90,60,-1
90,64,1
90,65,2
90,66,2
90,67,1
90,68,2
90,69,3
90,70,3
90,71,4
90,72,4
90,73,4
90,74,4
90,75,5
90,76,5
90,77,6
90,78,6
90,79,7
90,80,10
90,81,12
90,82,13
90,83,11
90,84,10
90,85,8
90,86,6
90,87,5
90,88,4
90,89,1
90,92,-1
90,93,-1
90,94,-1
90,109,-1
90,120,1
90,121,1
90,122,1
90,123,3
90,124,3
90,125,4
90,126,6
90,127,9
91,0,3
91,1,4
91,2,3
91,3,3
91,4,3
91,5,3
91,6,1
91,7,1
91,43,1
91,44,2
91,48,5
91,49,4
91,50,1
91,54,-3
91,55,-4
91,56,-4
91,57,-4
91,58,-4
91,59,-4
91,60,-2
91,61,-1
91,62,-1
91,63,-1
91,64,-1
91,71,1
91,72,1
91,73,3
91,74,4
91,75,5
91,76,4
91,77,5
