x,y,clc
0,0,2
0,1,23
0,2,23
0,3,23
0,4,23
0,5,23
0,6,23
0,7,16
0,8,23
0,9,23
0,10,16
0,11,23
0,12,23
0,13,23
0,14,23
0,15,23
0,16,23
0,17,23
0,18,23
0,19,23
0,20,23
0,21,23
0,22,23
0,23,23
0,24,23
0,25,23
0,26,23
0,27,23
0,28,23
0,29,23
0,30,23
0,31,25
0,32,25
0,33,24
0,34,24
0,35,24
0,36,25
0,37,25
0,38,25
0,39,25
0,40,25
0,41,18
0,42,23
0,43,23
0,44,23
0,45,23
0,46,23
0,47,23
0,48,23
0,49,23
0,50,21
0,51,21
0,52,18
0,53,18
0,54,18
0,55,21
0,56,16
0,57,16
0,58,16
0,59,2
0,60,18
0,61,18
0,62,18
0,63,23
0,64,23
0,65,23
0,66,26
0,67,23
0,68,23
0,69,23
0,70,23
0,71,23
0,72,23
0,73,25
0,74,25
0,75,25
0,76,25
0,77,25
0,78,25
0,79,26
0,80,24
0,81,24
0,82,24
0,83,24
0,84,25
0,85,25
0,86,24
0,87,24
0,88,27
0,89,27
0,90,26
0,91,26
0,92,24
0,93,24
0,94,24
0,95,25
0,96,25
0,97,25
0,98,25
0,99,25
0,100,25
0,101,29
0,102,23
0,103,23
0,104,23
0,105,25
0,106,25
0,107,25
0,108,23
0,109,23
0,110,23
0,111,21
0,112,21
0,113,21
0,114,18
0,115,18
0,116,18
0,117,18
0,118,18
0,119,12
0,120,12
0,121,12
0,122,12
0,123,12
0,124,21
0,125,21
0,126,18
0,127,18
1,0,20
1,1,23
1,2,23
1,3,23
1,4,23
1,5,23
1,6,23
1,7,16
1,8,16
1,9,23
1,10,16
1,11,2
1,12,2
1,13,23
1,14,23
1,15,23
1,16,23
1,17,23
1,18,23
1,19,23
1,20,23
1,21,23
1,22,23
1,23,23
1,24,23
1,25,23
1,26,23
1,27,23
1,28,23
1,29,23
1,30,25
1,31,25
1,32,25
1,33,29
1,34,25
1,35,25
1,36,25
1,37,25
1,38,25
1,39,25
1,40,25
1,41,18
1,42,18
1,43,23
1,44,23
1,45,23
1,46,23
1,47,23
1,48,23
1,49,21
1,50,21
1,51,16
1,52,18
1,53,18
1,54,18
1,55,18
1,56,18
1,57,16
1,58,21
1,59,21
1,60,18
1,61,18
1,62,24
1,63,23
1,64,26
1,65,26
1,66,26
1,67,26
1,68,23
1,69,23
1,70,23
1,71,23
1,72,23
1,73,23
1,74,25
1,75,25
1,76,25
1,77,25
1,78,25
1,79,26
1,80,26
1,81,24
1,82,24
1,83,24
1,84,25
1,85,25
1,86,24
1,87,24
1,88,27
1,89,27
1,90,26
1,91,26
1,92,24
1,93,24
1,94,24
1,95,24
1,96,24
1,97,25
1,98,25
1,99,25
1,100,25
1,101,25
1,102,23
1,103,23
1,104,23
1,105,23
1,106,23
1,107,23
1,108,25
1,109,21
1,110,23
1,111,18
1,112,21
1,113,18
1,114,18
1,115,18
1,116,18
1,117,18
1,118,12
1,119,12
1,120,21
1,121,12
1,122,12
1,123,12
1,124,21
1,125,18
1,126,18
1,127,18
2,0,2
2,1,23
2,2,23
2,3,23
2,4,23
2,5,23
2,6,23
2,7,23
2,8,16
2,9,16
2,10,2
2,11,2
2,12,2
2,13,2
2,14,2
2,15,23
2,16,18
2,17,23
2,18,23
2,19,23
2,20,20
2,21,18
2,22,18
2,23,23
2,24,23
2,25,23
2,26,23
2,27,23
2,28,23
2,29,25
2,30,25
2,31,25
2,32,25
2,33,23
2,34,25
2,35,25
2,36,24
2,37,24
2,38,25
2,39,25
2,40,25
2,41,18
2,42,18
2,43,23
2,44,16
2,45,23
2,46,18
2,47,18
2,48,23
2,49,23
2,50,21
2,51,16
2,52,16
2,53,18
2,54,21
2,55,21
2,56,20
2,57,20
2,58,21
2,59,23
2,60,18
2,61,24
2,62,23
2,63,23
2,64,23
2,65,23
2,66,26
2,67,25
2,68,23
2,69,23
2,70,23
2,71,23
2,72,23
2,73,23
2,74,23
2,75,23
2,76,23
2,77,25
2,78,25
2,79,23
2,80,26
2,81,26
2,82,24
2,83,24
2,84,24
2,85,25
2,86,24
2,87,24
2,88,27
2,89,27
2,90,27
2,91,26
2,92,24
2,93,24
2,94,24
2,95,24
2,96,24
2,97,25
2,98,25
2,99,25
2,100,25
2,101,25
2,102,23
2,103,23
2,104,23
2,105,23
2,106,23
2,107,23
2,108,23
2,109,23
2,110,25
2,111,18
2,112,18
2,113,18
2,114,18
2,115,18
2,116,18
2,117,18
2,118,18
2,119,18
2,120,2
2,121,12
2,122,12
2,123,12
2,124,18
2,125,18
2,126,18
2,127,18
3,0,2
3,1,2
3,2,23
3,3,23
3,4,23
3,5,23
3,6,23
3,7,23
3,8,16
3,9,2
3,10,12
3,11,40
3,12,2
3,13,2
3,14,2
3,15,2
3,16,18
3,17,23
3,18,23
3,19,18
3,20,20
3,21,20
3,22,20
3,23,18
3,24,23
3,25,23
3,26,23
3,27,23
3,28,23
3,29,23
3,30,25
3,31,25
3,32,25
3,33,23
3,34,25
3,35,25
3,36,25
3,37,24
3,38,25
3,39,23
3,40,25
3,41,25
3,42,18
3,43,16
3,44,16
3,45,23
3,46,23
3,47,16
3,48,23
3,49,18
